simulation,calendar_year,calendar_week,stage,stored_energy_gwh,thermal_generation_gwh,thermal_peak_block_mw,thermal_positive,stored_energy_gwh_within_week,thermal_generation_gwh_within_week,thermal_peak_block_mw_within_week
21,2026,34,35,1785.26069,69.54220110763433,823.2030568702199,True,440.71625091208807,-9.491251782102395,-20.49309464499015
21,2026,35,36,1667.586796,63.97304013012919,577.4006229894303,True,418.420006989011,-7.540476253623169,-85.01623794015757
21,2026,36,37,1817.508844,42.72478522878187,500.7025946575585,True,638.9389929010988,-29.793037262794,-222.3579972610671
21,2026,37,38,1837.069009,36.86545044886332,511.7217247620813,True,654.6739197472527,-35.58983277082499,-245.30732246510854
21,2026,38,39,1736.137326,66.93153641942905,497.5768209714525,True,554.874727857143,1.6270224186187932,-60.27872765044589
21,2026,39,40,1639.960178,64.97232230302166,418.86611515108297,True,446.70736606593414,3.7026317872561023,-89.87058846668151
21,2026,40,41,1529.641993,65.93070228329351,447.5351141646755,True,290.06706595604396,3.782736712607054,-68.90267039689127
21,2026,41,42,1477.519972,64.68,385.0,True,156.97593364835166,11.06216902584056,-15.802541346189912
21,2026,42,43,1418.059155,64.68,385.0,True,12.732176714285742,9.78826137594291,-18.72103550268008
21,2026,43,44,1339.764765,64.68,385.0,True,-156.18179832967053,12.358039715421029,8.865813975512594
21,2026,44,45,1313.142837,64.68,385.0,True,-299.1638935714286,13.606878650346928,6.000510637697516
21,2026,45,46,1323.462068,18.48,110.0,True,-370.639427989011,-5.925500731988752,-104.82004856381761
21,2026,46,47,1484.987282,0.0,0.0,False,-290.83693602197786,-12.198181147612608,-126.85370627526908
21,2026,47,48,1623.086147,0.0,0.0,False,-209.90677808791202,-14.056686759344725,-134.46650790755115
21,2026,48,49,2067.152272,13.2,165.0,True,151.67978151648322,-18.84914331541466,-78.01982607495509
21,2026,49,50,2307.559147,59.639813865512544,385.0,True,281.718632021978,3.937969047391519,-30.92628361157341
21,2026,50,51,2586.626619,45.34756870424765,385.0,True,467.8363493626375,-11.777481931425648,-49.36710116397836
21,2026,51,52,2698.050632,47.51860530143836,385.0,True,444.9810332747252,-7.7401225526315045,-57.511080998561624
22,2025,52,1,3760.319873,0.0,0.0,False,37.3741572197805,0.0,0.0
22,2026,1,2,3767.046304,0.0,0.0,False,46.90644113186772,0.0,0.0
22,2026,2,3,3786.554215,0.0,0.0,False,112.46580887912114,-2.163511838820108,-61.74092683442551
22,2026,3,4,3619.786458,14.890486293146331,358.3406446766448,True,-6.139704450549289,3.5016745738661257,105.83102349968283
22,2026,4,5,3433.264882,22.625241952752425,385.0,True,-151.3215201208791,7.842638453356093,92.60906745037039
22,2026,5,6,3590.448774,20.894616925986323,385.0,True,42.13948112087928,1.5344292218318394,47.33360842939527
22,2026,6,7,3615.674948,8.054841570718668,371.4341805733892,True,123.5786428241754,-11.324754970757542,71.3127653109031
22,2026,7,8,3539.782173,30.8,385.0,True,114.54723892307675,6.541267374568388,80.74010479399936
22,2026,8,9,3569.437823,50.20826700245736,591.5465804632674,True,182.14418058241745,6.431375362726904,82.99567195669772
22,2026,9,10,3439.774624,31.214929988369217,405.7464994184608,True,133.90162267032974,-7.548841975153156,-16.478806210526443
22,2026,10,11,3692.156111,30.8,385.0,True,421.36439942857123,-7.160573038881299,9.045428532994606
22,2026,11,12,3742.09063,30.8,385.0,True,505.6623005934066,-30.565872586596516,-174.08488056765668
22,2026,12,13,3691.664845,33.36350219938514,513.1751099692567,True,519.4670059230766,-35.205574804140326,-154.78535548846196
22,2026,13,14,3662.001787,40.42388288309358,385.0,True,515.6007815164835,-27.971602107504992,-224.84823738394584
22,2026,14,15,3566.859585,46.36643044509443,385.0,True,453.7860126263736,-22.98194243865266,-217.80262392522513
22,2026,15,16,3449.098227,68.31723256847388,566.8616284236934,True,378.66906802197764,-10.169780700148877,-146.48936501858327
22,2026,16,17,3501.087386,70.38528741553527,680.8346580510834,True,452.93850450549417,-9.095283326495647,-76.37117561249886
22,2026,17,18,3388.490819,85.11576174029545,806.788087014773,True,349.3497779999998,4.127961390499038,57.01618011411858
22,2026,18,19,3199.027985,105.4680187389756,1080.40093694878,True,205.10244906593425,3.123353430606869,58.27604809312595
22,2026,19,20,3000.136954,110.12,1313.0,True,55.498537065934215,12.807226149017978,171.6929821114452
22,2026,20,21,2777.696094,80.05475900471521,902.8903008242236,True,-125.09256814285709,6.9515710895332035,109.53583176043708
22,2026,21,22,2590.489499,73.64000000000001,833.0,True,-245.25080361538494,0.5068253094800639,46.53017693195534
22,2026,22,23,2367.135133,77.2433164555924,845.6918314743543,True,-420.2201814065934,6.515861457096648,189.28215786759222
22,2026,23,24,2178.81046,86.18068048970706,975.7213463123428,True,-514.8704817362636,8.594660928029555,180.37310508470955
22,2026,24,25,2356.088507,73.64000000000001,833.0,True,-246.22151080219783,-2.5263157521526693,54.27694174927478
22,2026,25,26,2328.595011,72.95868301950824,798.9341509754121,True,-155.4933086373626,-6.598265268600912,-59.368123427470664
22,2026,26,27,2296.08467,74.60493546916084,881.246773458041,True,-81.16238706593413,-4.0811043027010925,71.04097222443784
22,2026,27,28,2179.322129,85.57146462856531,1056.7864099163671,True,-66.73936703296704,-1.7044033737686277,18.017059613105857
22,2026,28,29,1963.041938,80.17421298710553,925.3702648790508,True,-146.52089409890118,-3.224616179152264,-32.07385213483474
22,2026,29,30,1779.569995,73.30455319638071,816.2276598190348,True,-201.62305768131864,-7.341708133248559,-47.62245658788743
22,2026,30,31,1585.954481,80.55983797928812,1045.7391198561213,True,-244.656472043956,-5.546292647204481,1.8365939568529939
22,2026,31,32,1354.732397,92.20069607873404,1161.034803936701,True,-338.95468639560454,3.9080769443981183,105.38133301413677
22,2026,32,33,1089.778634,105.91186342187916,1371.4594862747526,True,-471.0215354725276,11.766598674547964,176.39888642855954
22,2026,33,34,988.509505,77.28342105636108,833.0,True,-476.2731372307692,-4.388094024896802,-34.86040472542322
22,2026,34,35,883.894483,77.66000013379212,835.962119195885,True,-460.64995608791196,-1.373452755944598,-7.734032319325138
22,2026,35,36,874.768119,71.17262450907037,709.6312254535188,True,-374.3986700109891,-0.34089187468198645,47.21436452393095
22,2026,36,37,780.513002,73.64000000000001,833.0,True,-398.0568490989011,1.1221775084241443,109.93940808137438
22,2026,37,38,624.702662,81.04870479493246,833.3871823185689,True,-557.6924272527473,8.59342157524415,76.35813509137904
22,2026,38,39,458.005189,74.5472271055025,720.4057126593357,True,-723.2574091428571,9.242713104692243,162.5501640374373
22,2026,39,40,393.651579,80.00632726245112,749.5584559641832,True,-799.6012329340658,18.73663674668557,240.8217523464187
22,2026,40,41,287.426977,103.24,833.0,True,-952.1479500439559,41.092034429313536,316.5622154384332
22,2026,41,42,486.104233,87.3588059746807,585.0,True,-834.4398053516484,33.74097500052126,184.1974586538101
22,2026,42,43,426.496976,97.80060243803364,585.0,True,-978.8300022857142,42.90886381397654,181.27896449731992
22,2026,43,44,365.320878,93.01846174537678,585.0,True,-1130.6256853296704,40.696501460797805,208.8658139755126
22,2026,44,45,501.486767,99.530959627198,790.0,True,-1110.8199635714286,48.45783827754492,411.0005106376975
22,2026,45,46,548.975277,47.896,415.0,True,-1145.126218989011,23.49049926801125,200.1799514361824
22,2026,46,47,711.180203,37.12600558321108,319.0,True,-1064.6440150219778,24.927824435598474,192.14629372473092
22,2026,47,48,707.032456,52.20179293571465,391.0,True,-1125.9604690879119,38.14510617636992,256.53349209244885
22,2026,48,49,748.277542,81.16,613.0,True,-1167.1949484835166,49.110856684585336,369.98017392504494
22,2026,49,50,789.28967,105.481858606274,833.0,True,-1236.5508449780218,49.78001378815298,417.0737163884266
22,2026,50,51,912.671758,101.27957477235132,833.0,True,-1206.1185116373626,44.15452413667803,398.63289883602164
22,2026,51,52,1017.734636,97.78589470274432,833.0,True,-1235.3349627252746,42.52716684867445,390.4889190014384
23,2025,52,1,3640.814066,0.0,0.0,False,-82.1316497802195,0.0,0.0
23,2026,1,2,3704.489193,0.0,0.0,False,-15.650669868132354,0.0,0.0
23,2026,2,3,3679.918085,3.5477779901061486,177.38889950530742,True,5.82967887912082,1.3842661512860408,115.64797267088191
23,2026,3,4,3553.307091,20.92442169533874,385.0,True,-72.6190714505492,9.535609976058534,132.49037882303804
23,2026,4,5,3422.186282,30.8,385.0,True,-162.4001201208789,16.017396500603667,92.60906745037039
23,2026,5,6,3659.170636,30.8,385.0,True,110.86134312087916,11.439812295845517,47.33360842939527
23,2026,6,7,3640.721879,23.7095151081824,385.0,True,148.62557382417572,4.329918566706191,84.8785847375139
23,2026,7,8,3652.727335,30.8,385.0,True,227.49240092307673,6.541267374568388,80.74010479399936
23,2026,8,9,3707.767032,32.05202751315397,447.60137565769855,True,320.47338958241744,-11.724864126576485,-60.94953284887117
23,2026,9,10,3705.503825,30.8,385.0,True,399.6308236703294,-7.9637719635223725,-37.22530562898726
23,2026,10,11,3747.169359,30.8,385.0,True,476.37764742857144,-7.160573038881299,9.045428532994606
23,2026,11,12,3723.925054,30.8,385.0,True,487.49672459340627,-30.565872586596516,-174.08488056765668
23,2026,12,13,3585.947989,65.3914047915007,602.0539822387661,True,413.7501499230766,-3.17767221202476,-65.90648321895253
23,2026,13,14,3442.683009,67.98469328466265,550.2346642331331,True,296.2820035164832,-0.41079170593592096,-59.61357315081273
23,2026,14,15,3373.127122,65.76324097760543,419.9120488802716,True,260.0535496263733,-3.5851319061416547,-182.89057504495355
23,2026,15,16,3224.497885,78.14577610368059,656.1174623441233,True,154.0687260219779,-0.3412371649421715,-57.233531098153435
23,2026,16,17,3143.10068,94.44709751375214,820.0,True,94.95179850549403,14.96652677172122,62.79416633641779
23,2026,17,18,3161.504417,75.91804445356941,833.0,True,122.36337599999979,-5.069755896227008,83.22809309934553
23,2026,18,19,3262.204479,100.6396531532398,838.982657661991,True,268.2789430659341,-1.7050121551289266,-183.14223119366318
23,2026,19,20,3580.291142,39.760000000000005,833.0,True,635.6527250659342,-57.55277385098202,-308.3070178885548
23,2026,20,21,3681.734392,32.758597228299664,482.9298614149833,True,778.9457298571429,-40.34459068688234,-310.4246076488032
23,2026,21,22,3808.99657,31.74816945404552,440.3646295953545,True,973.2562673846151,-41.38500523647443,-346.1051934726902
23,2026,22,23,3779.215875,53.049127141394685,385.0,True,991.8605605934063,-17.678327857101074,-271.4096736067621
23,2026,23,24,3683.998158,39.3889699960521,570.2637706428209,True,990.3172162637361,-38.197049565625406,-225.08447058481238
23,2026,24,25,3780.728126,34.37648045813922,563.824022906961,True,1178.4181081978022,-41.789835294013464,-214.89903534376424
23,2026,25,26,3654.219731,39.841256009081526,683.5648511595349,True,1170.1314113626377,-39.71569227902763,-174.73742324334785
23,2026,26,27,3402.415229,38.41447587632598,765.723793816299,True,1025.1681719340659,-40.27156389553595,-44.4820074173042
23,2026,27,28,3166.756469,79.10524244474887,1038.2192125682277,True,920.6949729670328,-8.170625557585069,-0.5501377350335588
23,2026,28,29,2963.596535,76.8751436722288,994.7571836114396,True,854.0337029010989,-6.523685494028996,37.3130665975541
23,2026,29,30,2779.104578,73.064862723739,804.2431361869501,True,797.9115253186812,-7.581398605890271,-59.606980219972115
23,2026,30,31,2533.729259,77.68829837371959,1035.4149186859793,True,703.1183059560442,-8.41783225277301,-8.487607213289039
23,2026,31,32,2253.463263,79.50044694776003,1096.6073776576134,True,559.7761796043956,-8.792172186575897,40.95390673504903
23,2026,32,33,2051.560109,83.88318955660534,1162.5974490200178,True,490.7599395274724,-10.262075190725852,-32.46315082617525
23,2026,33,34,1877.486354,73.79224491066282,840.6122455331406,True,412.7037117692307,-7.879270170595063,-27.24815919228263
23,2026,34,35,1759.02099,74.30140591937064,866.070295968532,True,414.476550912088,-4.732046970366085,22.374144453321946
23,2026,35,36,1842.447047,64.68,385.0,True,593.280257989011,-6.833516383752354,-277.41686092958787
23,2026,36,37,1718.26657,68.21827430580399,561.9137152901995,True,539.6967189010988,-4.299548185771883,-161.14687662842607
23,2026,37,38,1615.599597,72.30863830342469,766.4319151712344,True,433.2045077472526,-0.1466449162636252,9.402867944044601
23,2026,38,39,1650.180068,66.75709621086301,488.8548105431509,True,468.9174698571428,1.4525822100527535,-69.00073807874747
23,2026,39,40,1869.040478,47.79348542723044,385.0,True,675.787666065934,-13.47620508853511,-123.73670361776448
23,2026,40,41,1872.881286,57.769862082824304,385.0,True,633.306358956044,-4.378103487862155,-131.4377845615668
23,2026,41,42,1829.451993,56.15543720386644,385.0,True,508.9079546483515,2.537606229706995,-15.802541346189912
23,2026,42,43,1844.865267,54.58691654873985,385.0,True,439.5382887142857,-0.30482207531724725,-18.72103550268008
23,2026,43,44,1822.600714,64.68,385.0,True,326.6541506703295,12.358039715421029,8.865813975512594
23,2026,44,45,1832.601411,64.68,385.0,True,220.29468042857138,13.606878650346928,6.000510637697516
23,2026,45,46,1775.825716,19.146863246513885,143.3431623256943,True,81.72422001098903,-5.258637485474868,-71.47688623812331
23,2026,46,47,1668.40675,0.0,0.0,False,-107.41746802197781,-12.198181147612608,-126.85370627526908
23,2026,47,48,1585.524043,7.175057128192481,143.0,True,-247.4688820879121,-6.881629631152244,8.533492092448853
23,2026,48,49,1645.303149,27.75948883110783,166.97444155539148,True,-270.1693414835165,-4.28965448430683,-76.04538451956361
23,2026,49,50,2000.702063,64.68,385.0,True,-25.138451978021976,8.978155181878982,-30.92628361157341
23,2026,50,51,2023.385971,64.68,385.0,True,-95.40429863736267,7.55494936432671,-49.36710116397836
23,2026,51,52,2035.515147,64.68,385.0,True,-217.5544517252747,9.42127214593014,-57.511080998561624
24,2025,52,1,3496.798432,0.0,0.0,False,-226.14728378021937,0.0,0.0
24,2026,1,2,3515.305358,0.0,0.0,False,-204.83450486813217,0.0,0.0
24,2026,2,3,3476.65486,0.0,0.0,False,-197.43354612087887,-2.163511838820108,-61.74092683442551
24,2026,3,4,3375.513433,21.36083144910228,385.0,True,-250.41272945054925,9.972019729822076,132.49037882303804
24,2026,4,5,3234.756256,30.8,385.0,True,-349.8301461208789,16.017396500603667,92.60906745037039
24,2026,5,6,3271.755148,28.706247483619634,396.9758873457126,True,-276.5541448791205,9.34605977946515,59.30949577510785
24,2026,6,7,3118.337082,30.8,385.0,True,-373.75922317582445,11.42040345852379,84.8785847375139
24,2026,7,8,3015.746387,57.534953801528985,448.3530696719814,True,-409.48854707692317,33.27622117609737,144.09317446598078
24,2026,8,9,2846.759616,70.17912623308735,546.8604915567676,True,-540.5340264175829,26.402234593356887,38.30958305019783
24,2026,9,10,2681.169739,81.87254566324336,656.6272831621679,True,-624.7032623296705,43.108773699720984,234.40197753318068
24,2026,10,11,2512.340644,82.10715352023337,665.3576760116686,True,-758.4510675714287,44.14658048135207,289.40310454466317
24,2026,11,12,2392.740989,122.81043861420603,909.0938609821922,True,-843.6873404065936,61.44456602760952,350.0089804145355
24,2026,12,13,2276.122471,104.02777372568832,905.7579201408256,True,-896.075368076923,35.458696722162856,237.79745468310693
24,2026,13,14,2144.802428,135.1525105731944,1267.7701496289533,True,-1001.5985774835167,66.75702558259583,657.9219122450074
24,2026,14,15,2007.744927,143.23595783334548,1285.0,True,-1105.3286453736266,73.88758494959839,682.1973760747749
24,2026,15,16,2012.703673,144.301436969638,1196.9416786595978,True,-1057.7254859780223,65.81442370101523,483.59068521732104
24,2026,16,17,2285.644657,91.61663033210816,995.6706583829524,True,-762.5042244945062,12.136059590077238,238.4648247193702
24,2026,17,18,2823.172046,75.96454516822122,706.4160262605066,True,-215.96899500000018,-5.023255181575195,-43.355880640147916
24,2026,18,19,2843.270736,79.7048380881178,872.0013142297103,True,-150.65479993406598,-22.639827220250936,-150.1235746259439
24,2026,19,20,2774.465246,101.1540099108328,1313.0,True,-170.17317093406564,3.8412360598507718,171.6929821114452
24,2026,20,21,2954.378423,71.17051177730099,709.525588865049,True,51.58976085714312,-1.9326761378810176,-83.82888019873747
24,2026,21,22,2816.459386,71.55422066285061,728.71103314253,True,-19.28091661538474,-1.5789540276693401,-57.758789925514634
24,2026,22,23,2961.823811,64.68,385.0,True,174.4684965934066,-6.047454998495752,-271.4096736067621
24,2026,23,24,2915.046492,68.83752938121961,592.8764690609798,True,221.36555026373617,-8.748490180457893,-202.4717721666534
24,2026,24,25,2975.957758,71.07106188076443,704.5530940382218,True,373.64774019780225,-5.095253871388252,-74.16996421250337
24,2026,25,26,3196.42354,47.19742489395623,638.9659427198073,True,712.3352203626373,-32.35952339415292,-219.3363316830754
24,2026,26,27,3175.489628,47.464326914565625,656.7333589851504,True,798.2425709340655,-31.221712857296303,-153.4724422484528
24,2026,27,28,3215.947882,36.10237055229934,650.118527614967,True,969.8863859670328,-51.173497450034596,-388.6508226882943
24,2026,28,29,3253.345011,31.392426856183675,571.8595879858841,True,1143.7821789010986,-52.00640231007412,-385.5845290280014
24,2026,29,30,3088.480473,36.04832323358192,647.4161616790959,True,1107.2874203186814,-44.59793809604735,-216.4339547278263
24,2026,30,31,2843.304938,41.98893881575724,944.4469407878618,True,1012.6939849560442,-44.11719181073536,-99.45558511140655
24,2026,31,32,2658.376822,41.289616863222456,909.4808431611228,True,964.6897386043956,-47.003002271113466,-146.1726277614415
24,2026,32,33,2414.998922,44.09309779450932,1049.6548897254656,True,854.1987525274726,-50.05216695282188,-145.40571012072746
24,2026,33,34,2334.146178,38.77108599239459,783.5542996197294,True,869.3635357692308,-42.90042908886329,-84.30610510569386
24,2026,34,35,2200.344244,37.226956158942784,706.3478079471391,True,855.7998049120879,-41.80649673079394,-137.34834356807096
24,2026,35,36,2088.52321,31.29518553989764,409.7592769948818,True,839.3564209890108,-40.218330843854716,-252.65758393470605
24,2026,36,37,1925.481183,35.087247031889646,599.3623515944821,True,746.911331901099,-37.430575459686224,-123.69824032414351
24,2026,37,38,1856.781692,71.79594025415804,740.7970127079016,True,674.3866027472527,-0.6593429655302714,-16.232034519288277
24,2026,38,39,1770.667001,65.74835693183707,543.0952820887833,True,589.4044028571429,0.4438429310268077,-14.7602665331151
24,2026,39,40,1713.677035,64.5047043518339,428.3523497024647,True,520.424223065934,3.2350138360683403,-80.38435391529976
24,2026,40,41,1691.519438,64.68,385.0,True,451.94451095604404,2.5320344293135477,-131.4377845615668
24,2026,41,42,1626.238467,58.7899102719079,385.0,True,305.6944286483515,5.1720792977484535,-15.802541346189912
24,2026,42,43,1614.575296,64.68,385.0,True,209.2483177142858,9.78826137594291,-18.72103550268008
24,2026,43,44,1698.526654,58.96983585853863,385.0,True,202.58009067032958,6.647875573959652,8.865813975512594
24,2026,44,45,1929.978727,59.66601454115152,385.0,True,317.6719964285712,8.59289319149844,6.000510637697516
24,2026,45,46,2037.675494,11.80443535679825,110.0,True,343.57399801098904,-12.601065375190503,-104.82004856381761
24,2026,46,47,2265.723172,0.0,0.0,False,489.89895397802206,-12.198181147612608,-126.85370627526908
24,2026,47,48,2320.051708,0.0,0.0,False,487.05878291208796,-14.056686759344725,-134.46650790755115
24,2026,48,49,2451.492415,13.2,165.0,True,536.0199245164836,-18.84914331541466,-78.01982607495509
24,2026,49,50,2583.748235,30.8,385.0,True,557.9077200219781,-24.901844818121024,-30.92628361157341
24,2026,50,51,2677.713222,11.301162812983188,248.07740366229,True,558.9229523626373,-45.82388782269011,-186.28969750168835
24,2026,51,52,2810.119252,40.41927202666531,385.0,True,557.0496532747252,-14.839455827404556,-57.511080998561624
25,2025,52,1,3786.400493,0.0,0.0,False,63.45477721978068,0.0,0.0
25,2026,1,2,3792.431433,0.0,0.0,False,72.29157013186796,0.0,0.0
25,2026,2,3,3744.170463,0.0,0.0,False,70.08205687912096,-2.163511838820108,-61.74092683442551
25,2026,3,4,3718.28405,13.743211204324004,344.0397448736006,True,92.35788754945088,2.354399485043798,91.53012369663867
25,2026,4,5,3709.953411,4.5431788166433416,227.15894083216708,True,125.36700887912093,-10.23942468275299,-65.23199171746253
25,2026,5,6,3704.845827,11.171526858058566,385.0,True,156.53653412087942,-8.188660846095917,47.33360842939527
25,2026,6,7,3700.486666,5.270799264350158,263.53996321750793,True,208.39036082417533,-14.108797277126053,-36.581452044978164
25,2026,7,8,3555.740107,30.8,385.0,True,130.50517292307677,6.541267374568388,80.74010479399936
25,2026,8,9,3486.214528,46.591728835955,572.9301501609677,True,98.92088558241721,2.814837196224545,64.37924165439802
25,2026,9,10,3378.631237,31.08799396324321,399.39969816216063,True,72.75823567032967,-7.675778000279163,-22.825607466826625
25,2026,10,11,3318.105574,30.8,385.0,True,47.31386242857161,-7.160573038881299,9.045428532994606
25,2026,11,12,3285.390109,58.43132652299752,385.0,True,48.96177959340639,-2.9345460635989937,-174.08488056765668
25,2026,12,13,3349.494255,63.0046173521712,439.9234453300611,True,177.2964159230769,-5.564459651354262,-228.03702012765757
25,2026,13,14,3297.415904,66.409029243531,471.45146217655,True,151.0148985164833,-1.9864557470675805,-138.39677520739582
25,2026,14,15,3209.797151,65.065,385.0,True,96.72357862637364,-4.2833728837470915,-217.80262392522513
25,2026,15,16,3160.375661,72.97156127898336,599.6594999577344,True,89.94650202197772,-5.515451989639402,-113.69149348454232
25,2026,16,17,3174.767416,68.68,585.0,True,126.61853450549415,-10.800570742030914,-172.2058336635822
25,2026,17,18,3307.368547,64.68,385.0,True,268.2275059999997,-16.30780034979641,-364.77190690065447
25,2026,18,19,3542.624617,33.431821384776214,516.5910692388106,True,548.699081065934,-68.91284392359252,-505.5338196168435
25,2026,19,20,3557.837308,68.84610699653513,951.0289760206672,True,613.1988910659343,-28.4666668544469,-190.27804186788762
25,2026,20,21,3638.303844,35.85957808590878,403.6567617746479,True,735.515181857143,-37.243609829273225,-389.6977072891386
25,2026,21,22,3690.098459,31.2309566080361,406.5478304018048,True,854.3581563846151,-41.902218082483856,-379.9219926662399
25,2026,22,23,3598.653071,66.92894757393725,497.4473786968617,True,811.2977565934066,-3.798507424558508,-158.96229490990044
25,2026,23,24,3466.278746,71.32455985747657,717.2279928738279,True,772.5978042637362,-6.261459704200931,-78.12024835380532
25,2026,24,25,3343.477522,71.54734446650502,728.367223325251,True,741.1675041978024,-4.61897128564766,-50.355834925474255
25,2026,25,26,3181.022769,73.7112977846506,836.5648892325297,True,696.9344493626377,-5.8456505034585575,-21.737385170353036
25,2026,26,27,3214.168306,73.07433974693672,804.7169873468362,True,836.9212489340657,-5.611700024925213,-5.488813886767048
25,2026,27,28,3274.102752,72.89392602961328,795.6963014806643,True,1028.0412559670326,-14.381941972720654,-243.073048822597
25,2026,28,29,3060.85032,74.61775165783843,881.8875828919214,True,951.2874879010988,-8.781077508419372,-75.55653412196409
25,2026,29,30,2900.350648,73.64000000000001,833.0,True,919.1575953186814,-7.006261329629254,-30.85011640692221
25,2026,30,31,2630.090756,80.60188374381022,1148.9685165974704,True,799.4798029560441,-5.504246882682381,105.06599069820209
25,2026,31,32,2337.166451,84.98762568011496,1153.30048568163,True,643.4793676043955,-3.3049934542209627,97.64701475906577
25,2026,32,33,2101.494726,92.0500501198499,1251.0684946299214,True,540.6945565274723,-2.0952146274812975,56.00789478372826
25,2026,33,34,1904.816091,75.16775780006577,909.3878900032882,True,440.03344876923074,-6.503757281192108,41.527485277865026
25,2026,34,35,1779.322689,73.64000000000001,833.0,True,434.7782499120881,-5.393452889736707,-10.69615151521009
25,2026,35,36,1538.752369,70.72511881770342,687.2559408851707,True,289.58557998901097,-0.7883975660489426,24.83907995558286
25,2026,36,37,1316.023932,73.64000000000001,833.0,True,137.4540809010989,1.1221775084241443,109.93940808137438
25,2026,37,38,1097.494857,99.60792339479563,960.4881765145636,True,-84.9002322527474,27.152640175107322,203.4591292873738
25,2026,38,39,880.046483,72.08618882324916,755.3094411624581,True,-301.2161151428571,6.781674822438902,197.45389254055976
25,2026,39,40,780.956872,68.3135872366737,585.9293618336844,True,-412.2959399340659,7.043896720908144,77.19265821591995
25,2026,40,41,775.736014,67.4911548917724,525.5577445886197,True,-463.83891304395604,5.343189321085937,9.119960027052912
25,2026,41,42,880.29117,64.68,385.0,True,-440.25286835164843,11.06216902584056,-15.802541346189912
25,2026,42,43,1136.254146,63.72863425592429,385.0,True,-269.0728322857142,8.836895631867193,-18.72103550268008
25,2026,43,44,1258.381794,60.42012750383376,385.0,True,-237.56476932967053,8.098167219254783,8.865813975512594
25,2026,44,45,1440.947905,61.71768781106599,385.0,True,-171.35882557142872,10.644566461412914,6.000510637697516
25,2026,45,46,1458.673315,24.26898813558684,228.44940677934216,True,-235.42818098901103,-0.1365125964019107,13.629358215524547
25,2026,46,47,1614.497425,6.853857806398842,129.6928903199421,True,-161.3267930219779,-5.344323341213767,2.8391840446730328
25,2026,47,48,2220.844913,0.0,0.0,False,387.8519879120879,-14.056686759344725,-134.46650790755115
25,2026,48,49,2510.691786,13.2,165.0,True,595.2192955164833,-18.84914331541466,-78.01982607495509
25,2026,49,50,2862.309897,24.41309206615842,383.7440075024129,True,836.4693820219782,-31.288752751962605,-32.18227610916051
25,2026,50,51,3147.711725,19.63630291581771,385.0,True,1028.9214553626375,-37.48874771985559,-49.36710116397836
25,2026,51,52,3464.198811,0.0,0.0,False,1211.1292122747254,-55.25872785406987,-442.5110809985616
26,2025,52,1,3777.597618,0.0,0.0,False,54.65190221978037,0.0,0.0
26,2026,1,2,3785.583562,0.0,0.0,False,65.44369913186756,0.0,0.0
26,2026,2,3,3780.823932,0.0,0.0,False,106.73552587912081,-2.163511838820108,-61.74092683442551
26,2026,3,4,3768.881509,2.6198339470750627,130.99169735375312,True,142.9553465494505,-8.768977772205144,-121.51792382320883
26,2026,4,5,3750.908438,6.641393159322619,332.06965796613093,True,166.3220358791209,-8.141210340073712,39.67872541650132
26,2026,5,6,3729.588576,7.462432427221399,345.7415462328284,True,181.27928312087943,-11.897755276933085,8.075154662223667
26,2026,6,7,3721.773193,4.067929857923339,203.39649289616696,True,229.67688782417554,-15.311666683552872,-96.72492236631913
26,2026,7,8,3736.94627,6.067164848458088,174.96469293256163,True,311.7113359230766,-18.191567776973525,-129.295202273439
26,2026,8,9,3800.70181,8.983354954309057,221.99203688823812,True,413.40816758241726,-34.7935366854214,-286.55887161833164
26,2026,9,10,3815.495738,0.1222798292629065,6.113991463145325,True,509.6227366703297,-38.641492134259465,-416.1113141658419
26,2026,10,11,3852.88253,0.0,0.0,False,582.0908184285713,-37.9605730388813,-375.9545714670054
26,2026,11,12,3853.106089,1.0177550139287572,50.88775069643786,True,616.6777595934063,-60.34811757266776,-508.1971298712188
26,2026,12,13,3731.864902,31.80626574008822,459.1551115286818,True,559.6670629230766,-36.76281126343724,-208.80535392903687
26,2026,13,14,3847.86313,5.493926093682346,274.6963046841173,True,701.4621245164835,-62.90155889691623,-335.15193269982854
26,2026,14,15,3860.492594,3.744406422067312,187.2203211033656,True,747.4190216263733,-65.60396646167978,-415.58230282185957
26,2026,15,16,3842.181954,23.34376898089667,385.0,True,771.7527950219778,-55.14324428772609,-328.3509934422767
26,2026,16,17,3778.011577,20.32167882518013,385.0,True,729.8626955054942,-59.15889191685079,-372.2058336635822
26,2026,17,18,3701.835931,53.35329176513974,385.0,True,662.6948899999998,-27.63450858465668,-364.77190690065447
26,2026,18,19,3730.12278,70.32651491975906,667.3257459879529,True,736.1972440659342,-32.01815038860967,-354.7991428677012
26,2026,19,20,3829.359959,32.389784479871686,585.0,True,884.721542065934,-64.92298937111033,-556.3070178885548
26,2026,20,21,3765.35862,38.24115513939133,523.213755483085,True,862.569957857143,-34.862032775790674,-270.14071358070146
26,2026,21,22,3788.808458,34.02743425759472,546.3717128797358,True,953.0681553846152,-39.10574043292523,-240.09811018830885
26,2026,22,23,3870.612856,22.33833391003517,385.0,True,1083.2575415934066,-48.389121088460584,-271.4096736067621
26,2026,23,24,3855.266457,33.355570212619384,512.7785106309691,True,1161.5855152637364,-44.23044934905812,-282.56973059666416
