Date,Time,Flow (m³/s),QualityCode
2017-04-23,23:59:59,12.081,325
2017-12-13,23:59:59,14.312,325
2018-07-04,23:59:59,10.394,325
2019-10-23,23:59:59,8.645,325
2019-12-22,23:59:59,14.561,325
2020-03-01,23:59:59,1.607,325
2020-05-04,23:59:59,34.785,325
2020-11-16,23:59:59,14.837,325
2021-09-21,23:59:59,25.393,325
2021-12-07,23:59:59,6.879,325
2022-01-31,23:59:59,0.344,325
1932-06-30,23:59:59,11.806,325
1933-10-29,23:59:59,24.197,325
1934-09-03,23:59:59,5.531,325
1936-07-29,23:59:59,16.859,325
1937-02-25,23:59:59,4.415,325
1937-03-06,23:59:59,10.995,325
1937-04-20,23:59:59,4.788,325
1938-01-26,23:59:59,57.306,325
1938-10-22,23:59:59,2.937,325
1939-02-09,23:59:59,1.576,325
1939-04-29,23:59:59,14.139,325
1939-07-07,23:59:59,13.684,325
1939-10-17,23:59:59,15.457,325
1939-11-09,23:59:59,3.698,325
1940-06-20,23:59:59,15.667,325
1942-01-14,23:59:59,4.160,325
1942-03-07,23:59:59,16.944,325
1942-03-30,23:59:59,6.492,325
1942-05-05,23:59:59,4.511,325
1942-06-09,23:59:59,28.382,325
1942-09-20,23:59:59,3.914,325
1943-11-13,23:59:59,22.830,325
1943-11-21,23:59:59,27.140,325
1944-01-14,23:59:59,9.772,325
1944-05-11,23:59:59,6.319,325
1945-01-25,23:59:59,11.559,325
1945-04-11,23:59:59,3.381,325
1945-08-04,23:59:59,12.825,325
1946-05-13,23:59:59,10.842,325
1946-12-08,23:59:59,1.317,325
1946-12-11,23:59:59,9.422,325
1947-06-25,23:59:59,31.581,325
1948-10-14,23:59:59,18.744,325
1949-03-17,23:59:59,7.467,325
1949-06-13,23:59:59,28.334,325
1949-09-13,23:59:59,3.534,325
1949-10-19,23:59:59,23.285,325
1951-11-14,23:59:59,10.210,325
1952-05-18,23:59:59,0.319,325
1952-08-27,23:59:59,12.360,325
1952-09-15,23:59:59,37.744,325
1954-07-26,23:59:59,24.134,325
1956-02-01,23:59:59,2.562,325
1956-04-07,23:59:59,11.084,325
1958-04-25,23:59:59,0.001,325
1958-06-20,23:59:59,1.583,325
1958-09-23,23:59:59,4.089,325
1958-12-30,23:59:59,15.122,325
1959-04-20,23:59:59,9.714,325
1959-07-26,23:59:59,1.158,325
1959-09-07,23:59:59,9.857,325
1960-03-18,23:59:59,22.343,325
1960-10-24,23:59:59,4.848,325
1961-03-10,23:59:59,6.583,325
1961-04-22,23:59:59,8.494,325
1961-04-26,23:59:59,1.470,325
