Date,Time,Flow (m³/s),QualityCode
1932-01-27,23:59:59,267.274,320
1932-03-19,23:59:59,189.587,320
1932-03-20,23:59:59,152.420,320
1932-05-12,23:59:59,276.921,320
1932-05-30,23:59:59,86.342,320
1932-12-16,23:59:59,223.523,320
1933-01-06,23:59:59,254.675,320
1934-04-10,23:59:59,618.397,320
1934-12-27,23:59:59,306.605,320
1935-01-24,23:59:59,275.372,320
1935-12-06,23:59:59,293.692,320
1935-12-21,23:59:59,316.221,320
1936-05-17,23:59:59,98.307,320
1937-10-02,23:59:59,94.371,320
1937-11-23,23:59:59,190.988,320
1938-06-02,23:59:59,89.393,320
1938-09-29,23:59:59,72.086,320
1939-10-09,23:59:59,128.108,320
1939-12-15,23:59:59,229.229,320
1940-01-02,23:59:59,327.933,320
1940-04-07,23:59:59,200.631,320
1940-04-18,23:59:59,115.969,320
1940-06-16,23:59:59,136.539,320
1940-07-27,23:59:59,114.479,320
1940-12-27,23:59:59,318.976,320
1941-02-20,23:59:59,236.873,320
1941-08-12,23:59:59,73.942,320
1941-10-25,23:59:59,82.503,320
1941-12-13,23:59:59,319.172,320
1942-06-02,23:59:59,179.794,320
1942-12-15,23:59:59,187.839,320
1943-11-20,23:59:59,170.787,320
1943-11-24,23:59:59,277.603,320
1944-04-29,23:59:59,259.574,320
1946-11-09,23:59:59,112.630,320
1946-12-21,23:59:59,343.383,320
1947-02-06,23:59:59,327.314,320
1947-07-28,23:59:59,77.433,320
1947-09-03,23:59:59,66.481,320
1948-01-10,23:59:59,679.861,320
1948-02-06,23:59:59,463.616,320
1948-05-26,23:59:59,85.056,320
1948-09-21,23:59:59,59.888,320
1948-10-15,23:59:59,145.240,320
1948-11-25,23:59:59,144.018,320
1948-12-12,23:59:59,252.143,320
1951-01-07,23:59:59,275.746,320
1951-03-29,23:59:59,144.533,320
1952-01-28,23:59:59,292.171,320
1952-07-18,23:59:59,87.229,320
1955-11-14,23:59:59,115.834,320
1956-05-16,23:59:59,312.910,320
1956-06-13,23:59:59,192.801,320
1956-10-11,23:59:59,99.926,320
1957-03-12,23:59:59,179.136,320
1957-09-05,23:59:59,150.285,320
1957-10-13,23:59:59,234.576,320
1958-02-06,23:59:59,518.584,320
1959-08-18,23:59:59,89.534,320
1960-09-23,23:59:59,92.356,320
1961-07-02,23:59:59,87.932,320
1961-08-22,23:59:59,100.943,320
1962-05-11,23:59:59,134.035,320
1962-07-25,23:59:59,142.389,320
1965-06-04,23:59:59,100.216,320
1965-08-14,23:59:59,85.742,320
1966-02-02,23:59:59,295.459,320
1966-04-03,23:59:59,168.234,320
1966-12-02,23:59:59,476.170,320
1967-08-30,23:59:59,150.544,320
1968-08-10,23:59:59,192.678,320
1969-06-30,23:59:59,60.848,320
1970-05-01,23:59:59,129.443,320
1970-06-01,23:59:59,46.456,320
1970-09-01,23:59:59,547.523,320
1970-10-15,23:59:59,233.150,320
1971-06-19,23:59:59,99.023,320
1972-01-18,23:59:59,265.634,320
1972-10-04,23:59:59,144.523,320
1972-10-21,23:59:59,183.536,320
1972-11-29,23:59:59,281.913,320
1973-07-05,23:59:59,130.342,320
1973-07-27,23:59:59,99.249,320
1975-06-29,23:59:59,106.392,320
1976-08-16,23:59:59,54.594,320
1979-07-02,23:59:59,217.180,320
1979-07-18,23:59:59,191.890,320
1979-08-12,23:59:59,150.279,320
1982-10-10,23:59:59,89.669,320
1985-04-14,23:59:59,90.741,320
1985-09-29,23:59:59,146.423,320
1986-01-03,23:59:59,429.469,320
1986-08-21,23:59:59,81.830,320
1988-11-02,23:59:59,312.196,320
1990-04-12,23:59:59,86.477,320
1990-07-27,23:59:59,265.857,320
1991-03-23,23:59:59,126.302,320
1992-06-19,23:59:59,68.996,320
1992-11-24,23:59:59,191.576,320
1992-12-14,23:59:59,270.266,320
1993-05-15,23:59:59,177.794,320
1994-05-03,23:59:59,97.946,320
1996-10-28,23:59:59,233.426,320
1997-02-06,23:59:59,314.137,320
1997-03-27,23:59:59,118.044,320
1997-06-29,23:59:59,58.088,320
1999-02-01,23:59:59,501.355,320
1999-02-21,23:59:59,364.577,320
1999-05-03,23:59:59,68.849,320
1999-10-19,23:59:59,148.569,320
2000-08-30,23:59:59,77.405,320
2001-06-28,23:59:59,161.180,320
2002-04-02,23:59:59,120.002,320
2002-05-30,23:59:59,85.501,320
2002-06-18,23:59:59,171.204,320
2002-06-19,23:59:59,146.036,320
2004-01-23,23:59:59,270.730,320
2005-07-01,23:59:59,65.726,320
2006-05-27,23:59:59,162.793,320
2006-10-30,23:59:59,260.933,320
2007-02-23,23:59:59,192.233,320
2007-12-28,23:59:59,213.505,320
2008-01-20,23:59:59,234.101,320
2008-01-24,23:59:59,468.289,320
2008-05-22,23:59:59,89.669,320
2008-09-27,23:59:59,298.650,320
2009-03-04,23:59:59,190.700,320
2009-05-24,23:59:59,291.544,320
2010-01-27,23:59:59,233.957,320
2010-05-08,23:59:59,136.647,320
2010-05-12,23:59:59,131.265,320
2010-09-23,23:59:59,82.399,320
2011-08-28,23:59:59,92.466,320
2012-03-14,23:59:59,205.068,320
2012-08-07,23:59:59,72.723,320
2012-10-27,23:59:59,164.845,320
2013-09-18,23:59:59,125.661,320
2014-06-20,23:59:59,164.602,320
2014-12-21,23:59:59,568.809,320
2015-05-14,23:59:59,380.099,320
2015-06-23,23:59:59,144.234,320
2015-11-28,23:59:59,588.862,320
2016-04-22,23:59:59,83.646,320
2016-09-08,23:59:59,114.168,320
2017-02-17,23:59:59,234.245,320
2017-06-21,23:59:59,78.994,320
2017-09-20,23:59:59,240.493,320
2018-02-15,23:59:59,292.962,320
2019-07-04,23:59:59,130.836,320
2021-01-18,23:59:59,294.039,320
2021-06-14,23:59:59,288.377,320
2021-08-03,23:59:59,177.639,320
2023-03-07,23:59:59,110.852,320
2023-08-05,23:59:59,150.332,320
2024-08-26,23:59:59,168.231,320
1933-02-02,23:59:59,893.010,320
1933-05-29,23:59:59,161.749,320
1934-03-13,23:59:59,196.368,320
1934-12-19,23:59:59,244.264,320
1936-04-27,23:59:59,158.963,320
1936-07-27,23:59:59,90.532,320
1938-01-07,23:59:59,568.393,320
1941-05-14,23:59:59,100.730,320
1941-11-27,23:59:59,306.630,320
1942-05-28,23:59:59,142.553,320
1942-06-06,23:59:59,169.588,320
1943-01-26,23:59:59,280.671,320
1943-10-05,23:59:59,128.262,320
1944-02-29,23:59:59,370.147,320
1944-08-03,23:59:59,137.912,320
1945-12-11,23:59:59,279.454,320
1945-12-15,23:59:59,258.615,320
1946-05-16,23:59:59,91.171,320
1946-11-21,23:59:59,119.122,320
1947-01-14,23:59:59,229.105,320
1947-04-22,23:59:59,97.170,320
1947-06-09,23:59:59,77.031,320
1948-06-10,23:59:59,102.034,320
1948-10-24,23:59:59,399.198,320
1948-11-01,23:59:59,398.868,320
1949-12-10,23:59:59,139.600,320
1950-11-10,23:59:59,157.714,320
1950-11-21,23:59:59,193.313,320
1951-03-17,23:59:59,173.020,320
1951-05-05,23:59:59,87.138,320
1952-01-01,23:59:59,278.106,320
1952-06-04,23:59:59,88.618,320
1952-12-04,23:59:59,265.664,320
1953-03-22,23:59:59,155.386,320
1953-07-12,23:59:59,123.874,320
1954-01-05,23:59:59,393.286,320
1954-05-03,23:59:59,99.460,320
1955-02-04,23:59:59,647.161,320
1955-10-31,23:59:59,129.441,320
1956-04-02,23:59:59,118.792,320
1956-07-17,23:59:59,133.046,320
1957-04-16,23:59:59,162.542,320
1957-08-16,23:59:59,199.947,320
1957-11-26,23:59:59,297.841,320
1958-03-16,23:59:59,431.574,320
1958-03-17,23:59:59,242.470,320
1958-06-06,23:59:59,232.308,320
1959-04-20,23:59:59,157.195,320
1959-04-23,23:59:59,102.399,320
1962-09-02,23:59:59,150.943,320
1963-03-04,23:59:59,200.051,320
1963-03-21,23:59:59,122.987,320
1963-05-27,23:59:59,92.558,320
1963-07-22,23:59:59,80.241,320
1964-07-28,23:59:59,132.770,320
1965-06-30,23:59:59,91.775,320
1966-01-14,23:59:59,200.827,320
1966-04-15,23:59:59,133.948,320
1967-02-28,23:59:59,255.481,320
1967-11-08,23:59:59,293.370,320
1967-11-29,23:59:59,475.806,320
1967-12-31,23:59:59,438.267,320
1968-08-23,23:59:59,169.419,320
1969-12-02,23:59:59,185.353,320
1970-04-21,23:59:59,104.104,320
1970-11-28,23:59:59,240.777,320
1971-07-09,23:59:59,91.673,320
1971-08-15,23:59:59,55.397,320
1974-01-12,23:59:59,189.523,320
1974-05-03,23:59:59,104.836,320
1974-12-30,23:59:59,324.071,320
1975-06-09,23:59:59,162.926,320
1975-10-09,23:59:59,111.432,320
1975-11-01,23:59:59,244.910,320
1975-11-26,23:59:59,134.650,320
1976-01-12,23:59:59,339.636,320
1976-05-01,23:59:59,162.249,320
1976-09-01,23:59:59,41.977,320
1978-06-04,23:59:59,156.401,320
1978-11-08,23:59:59,80.263,320
1978-11-29,23:59:59,216.811,320
1979-09-20,23:59:59,165.855,320
1980-07-23,23:59:59,157.073,320
1980-08-25,23:59:59,198.866,320
1982-03-07,23:59:59,95.979,320
1983-09-08,23:59:59,173.494,320
1984-08-07,23:59:59,124.945,320
1985-08-01,23:59:59,126.355,320
1986-02-17,23:59:59,229.639,320
1986-04-14,23:59:59,135.754,320
1986-07-31,23:59:59,206.760,320
1987-03-06,23:59:59,242.026,320
1987-12-17,23:59:59,221.478,320
1988-01-10,23:59:59,248.145,320
1988-04-23,23:59:59,96.209,320
1988-04-25,23:59:59,87.568,320
1988-05-06,23:59:59,88.476,320
1989-02-22,23:59:59,410.122,320
1989-09-10,23:59:59,144.803,320
1989-11-15,23:59:59,132.757,320
1990-02-25,23:59:59,288.050,320
1990-06-19,23:59:59,120.113,320
1990-08-08,23:59:59,272.302,320
1991-12-30,23:59:59,390.819,320
1992-02-24,23:59:59,534.392,320
1993-10-21,23:59:59,263.838,320
1994-11-22,23:59:59,429.959,320
1995-02-18,23:59:59,261.522,320
1996-02-28,23:59:59,174.225,320
1996-04-09,23:59:59,177.292,320
