Date,Time,Flow (m³/s),QualityCode
2003-04-15,23:59:59,64.955,320
2003-08-01,23:59:59,134.330,320
2003-09-10,23:59:59,145.808,320
2004-01-11,23:59:59,399.159,320
2004-01-17,23:59:59,180.780,320
2004-03-03,23:59:59,201.100,320
2004-03-26,23:59:59,512.586,320
2004-06-12,23:59:59,126.061,320
2005-02-25,23:59:59,115.108,320
2005-11-10,23:59:59,242.575,320
2006-04-12,23:59:59,228.829,320
2006-06-23,23:59:59,123.639,320
2006-09-16,23:59:59,490.893,320
2007-02-01,23:59:59,578.055,320
2007-04-25,23:59:59,162.767,320
2007-12-18,23:59:59,222.946,320
2008-02-04,23:59:59,6.062,320
2008-03-12,23:59:59,131.579,320
2008-04-13,23:59:59,58.131,320
2008-09-01,23:59:59,418.236,320
2009-01-26,23:59:59,185.215,320
2009-05-15,23:59:59,1163.623,320
2010-04-22,23:59:59,154.474,320
2010-05-12,23:59:59,141.698,320
2010-07-25,23:59:59,82.993,320
2010-08-05,23:59:59,150.290,320
2011-06-30,23:59:59,88.133,320
2012-05-31,23:59:59,169.716,320
2012-10-01,23:59:59,602.780,320
2013-02-05,23:59:59,36.284,320
2013-03-06,23:59:59,42.374,320
2013-07-18,23:59:59,591.007,320
2013-08-10,23:59:59,180.797,320
2014-07-05,23:59:59,247.153,320
2014-09-08,23:59:59,41.373,320
2016-01-17,23:59:59,107.489,320
2016-02-25,23:59:59,2579.972,320
2016-04-12,23:59:59,586.250,320
2016-07-29,23:59:59,355.582,320
2016-10-09,23:59:59,109.469,320
2017-04-06,23:59:59,20.110,320
2018-06-11,23:59:59,217.937,320
2019-01-25,23:59:59,206.279,320
2019-09-01,23:59:59,148.111,320
2019-10-26,23:59:59,222.293,320
2019-11-08,23:59:59,617.256,320
2020-03-29,23:59:59,141.391,320
2020-07-05,23:59:59,987.707,320
2021-01-28,23:59:59,282.778,320
2021-11-26,23:59:59,277.302,320
2022-03-25,23:59:59,47.424,320
2024-08-13,23:59:59,241.386,320
1932-05-19,23:59:59,205.389,320
1932-08-12,23:59:59,108.381,320
1932-11-13,23:59:59,493.147,320
1933-11-26,23:59:59,91.806,320
1934-02-10,23:59:59,109.751,320
1934-08-26,23:59:59,250.984,320
1934-09-12,23:59:59,203.093,320
1936-01-15,23:59:59,167.554,320
1936-06-28,23:59:59,283.809,320
1937-05-02,23:59:59,350.151,320
1937-05-24,23:59:59,105.614,320
1937-09-21,23:59:59,186.484,320
1937-09-27,23:59:59,315.349,320
1938-07-10,23:59:59,125.109,320
1938-07-27,23:59:59,41.915,320
1938-08-27,23:59:59,87.249,320
1938-11-30,23:59:59,153.544,320
1939-08-01,23:59:59,87.249,320
1940-03-03,23:59:59,476.228,320
1942-01-12,23:59:59,919.198,320
1942-02-19,23:59:59,126.614,320
1942-10-14,23:59:59,133.852,320
1943-06-25,23:59:59,179.040,320
1943-11-05,23:59:59,282.344,320
1944-10-29,23:59:59,1002.067,320
1945-02-04,23:59:59,346.728,320
1945-04-27,23:59:59,334.042,320
1945-05-24,23:59:59,116.450,320
1946-02-14,23:59:59,751.049,320
1946-03-05,23:59:59,208.435,320
1947-10-01,23:59:59,337.413,320
1948-05-27,23:59:59,505.320,320
1948-07-12,23:59:59,241.579,320
1949-10-24,23:59:59,682.534,320
1951-03-27,23:59:59,70.748,320
1951-06-18,23:59:59,216.747,320
1951-12-01,23:59:59,359.816,320
1952-09-24,23:59:59,1380.839,320
1954-03-24,23:59:59,334.071,320
1954-04-23,23:59:59,168.204,320
1954-05-11,23:59:59,66.239,320
1955-05-11,23:59:59,96.507,320
1955-08-27,23:59:59,968.347,320
1956-08-13,23:59:59,126.824,320
1956-11-24,23:59:59,177.383,320
1958-08-04,23:59:59,116.585,320
1958-08-26,23:59:59,27.169,320
1959-02-18,23:59:59,278.582,320
1959-04-02,23:59:59,15.000,320
1961-02-22,23:59:59,266.368,320
1962-04-19,23:59:59,104.271,320
1963-10-08,23:59:59,133.602,320
1964-09-09,23:59:59,379.090,320
1965-01-18,23:59:59,15.000,320
1966-03-16,23:59:59,104.558,320
1967-06-19,23:59:59,91.329,320
1967-06-30,23:59:59,94.224,320
1969-02-16,23:59:59,120.992,320
1969-12-08,23:59:59,870.206,320
1970-01-28,23:59:59,244.424,320
1971-04-29,23:59:59,82.325,320
1971-07-30,23:59:59,160.527,320
1971-09-30,23:59:59,225.570,320
1971-12-03,23:59:59,183.910,320
1972-06-24,23:59:59,123.566,320
1972-07-31,23:59:59,133.337,320
1973-06-20,23:59:59,92.874,320
1974-03-08,23:59:59,55.834,320
1974-05-27,23:59:59,38.798,320
1974-09-10,23:59:59,160.211,320
1975-09-23,23:59:59,287.728,320
1976-08-04,23:59:59,82.136,320
1978-07-23,23:59:59,56.574,320
1979-04-03,23:59:59,90.584,320
1979-10-02,23:59:59,447.168,320
1981-09-04,23:59:59,407.534,320
1981-10-11,23:59:59,392.701,320
1982-10-31,23:59:59,898.021,320
1983-01-03,23:59:59,146.505,320
1983-01-07,23:59:59,745.786,320
1983-03-09,23:59:59,539.256,320
1983-05-25,23:59:59,162.255,320
1983-06-18,23:59:59,145.367,320
1983-10-02,23:59:59,268.998,320
1984-02-17,23:59:59,178.677,320
1984-02-26,23:59:59,104.653,320
1984-03-25,23:59:59,66.629,320
1984-07-19,23:59:59,101.028,320
1984-09-19,23:59:59,151.517,320
1985-01-16,23:59:59,200.749,320
1985-02-20,23:59:59,130.036,320
1985-05-26,23:59:59,95.837,320
1985-09-22,23:59:59,195.998,320
1985-11-26,23:59:59,103.339,320
1986-03-20,23:59:59,202.032,320
1986-08-22,23:59:59,129.345,320
1987-06-28,23:59:59,178.152,320
1988-06-08,23:59:59,980.421,320
1988-10-16,23:59:59,1229.514,320
1989-04-27,23:59:59,58.318,320
1990-02-12,23:59:59,51.451,320
1990-04-15,23:59:59,220.454,320
1990-09-18,23:59:59,109.756,320
1991-03-06,23:59:59,86.206,320
1991-06-10,23:59:59,132.573,320
1991-11-19,23:59:59,113.596,320
1992-01-10,23:59:59,136.144,320
1992-08-05,23:59:59,175.213,320
1992-10-21,23:59:59,1089.540,320
1993-05-22,23:59:59,134.963,320
1994-01-09,23:59:59,3307.421,320
1994-07-04,23:59:59,311.564,320
1994-07-08,23:59:59,545.055,320
1994-08-13,23:59:59,1341.882,320
1994-11-01,23:59:59,191.386,320
1994-12-07,23:59:59,281.858,320
1995-01-31,23:59:59,143.746,320
1995-04-05,23:59:59,145.371,320
1995-04-26,23:59:59,96.345,320
1995-07-27,23:59:59,129.427,320
1995-10-08,23:59:59,288.460,320
1995-12-31,23:59:59,315.186,320
1997-11-07,23:59:59,440.208,320
1998-02-13,23:59:59,585.148,320
1999-01-11,23:59:59,153.329,320
1999-08-04,23:59:59,87.417,320
2000-04-23,23:59:59,238.410,320
2000-12-02,23:59:59,1345.170,320
2001-02-06,23:59:59,92.803,320
2001-03-21,23:59:59,122.723,320
2001-05-04,23:59:59,81.115,320
2001-06-24,23:59:59,396.124,320
2001-08-04,23:59:59,189.697,320
2002-02-16,23:59:59,104.384,320
2002-03-19,23:59:59,939.415,320
2002-06-05,23:59:59,677.094,320
2002-06-28,23:59:59,372.708,320
2002-08-27,23:59:59,147.402,320
2002-09-21,23:59:59,517.436,320
2002-12-08,23:59:59,151.977,320
2003-03-02,23:59:59,108.609,320
2005-07-24,23:59:59,164.537,320
2005-09-22,23:59:59,79.624,320
2006-06-15,23:59:59,377.742,320
2007-05-31,23:59:59,472.651,320
2007-09-18,23:59:59,192.920,320
2008-01-15,23:59:59,292.232,320
2008-11-07,23:59:59,122.930,320
2009-06-03,23:59:59,73.804,320
2009-10-21,23:59:59,269.067,320
2010-03-13,23:59:59,93.086,320
2010-04-28,23:59:59,1351.813,320
2011-01-23,23:59:59,44.790,320
2011-02-14,23:59:59,196.982,320
2011-04-22,23:59:59,204.842,320
2012-11-10,23:59:59,578.334,320
2013-05-15,23:59:59,70.302,320
2013-10-14,23:59:59,2333.670,320
2014-05-24,23:59:59,802.014,320
2014-10-08,23:59:59,963.231,320
2015-10-18,23:59:59,606.157,320
2015-12-23,23:59:59,140.504,320
2016-01-11,23:59:59,65.256,320
2016-07-04,23:59:59,230.819,320
2016-11-06,23:59:59,403.916,320
2017-12-22,23:59:59,87.100,320
2018-01-11,23:59:59,8.186,320
2019-07-05,23:59:59,211.674,320
2019-11-01,23:59:59,224.846,320
2020-03-14,23:59:59,72.849,320
2020-04-04,23:59:59,92.400,320
2021-02-05,23:59:59,107.433,320
2021-03-29,23:59:59,118.835,320
2021-04-22,23:59:59,255.851,320
2021-12-21,23:59:59,1479.083,320
2023-06-10,23:59:59,150.758,320
2024-03-21,23:59:59,54.568,320
2024-08-18,23:59:59,230.550,320
2024-09-19,23:59:59,700.446,320
1932-03-28,23:59:59,76.223,320
1932-05-10,23:59:59,222.531,320
1932-08-01,23:59:59,119.846,320
1933-02-05,23:59:59,67.449,320
1935-01-08,23:59:59,1334.686,320
1935-02-12,23:59:59,257.428,320
1935-04-11,23:59:59,490.580,320
1936-01-09,23:59:59,88.213,320
1936-01-31,23:59:59,702.193,320
1936-06-09,23:59:59,41.053,320
1936-10-29,23:59:59,297.415,320
1938-07-28,23:59:59,15.915,320
1939-11-14,23:59:59,284.037,320
1940-07-03,23:59:59,130.064,320
