Date,Time,Flow (m³/s),QualityCode
1942-06-13,23:59:59,33.833,301
1942-09-16,23:59:59,115.045,301
1943-02-08,23:59:59,316.285,301
1944-05-02,23:59:59,79.217,301
1944-07-17,23:59:59,78.512,301
1944-12-19,23:59:59,131.495,301
1945-11-12,23:59:59,314.573,301
1946-03-08,23:59:59,99.213,301
1947-03-26,23:59:59,124.970,301
1948-03-01,23:59:59,94.544,301
1949-02-12,23:59:59,1112.163,301
1949-06-28,23:59:59,10.000,301
1950-07-06,23:59:59,41.869,301
1950-12-02,23:59:59,408.072,301
1952-04-09,23:59:59,115.983,301
1953-05-17,23:59:59,41.760,301
1954-04-14,23:59:59,95.543,301
1954-10-09,23:59:59,43.303,301
1955-11-27,23:59:59,212.305,301
1956-10-18,23:59:59,45.986,301
1958-03-15,23:59:59,442.156,301
1958-08-18,23:59:59,64.005,301
1959-03-18,23:59:59,156.066,301
1960-01-26,23:59:59,416.676,301
1960-06-22,23:59:59,67.272,301
1961-01-23,23:59:59,139.210,301
1962-03-09,23:59:59,126.048,301
1963-07-10,23:59:59,2.000,301
1963-10-14,23:59:59,70.713,301
1964-09-09,23:59:59,2.000,301
1965-02-13,23:59:59,194.610,301
1965-04-28,23:59:59,69.939,301
1965-08-26,23:59:59,41.514,301
1965-08-30,23:59:59,36.860,301
1965-11-02,23:59:59,136.842,301
1966-06-25,23:59:59,20.194,301
1966-08-08,23:59:59,80.289,301
1967-01-23,23:59:59,577.906,301
1967-07-13,23:59:59,51.855,301
1968-02-06,23:59:59,247.387,301
1968-04-24,23:59:59,48.162,301
1968-07-23,23:59:59,3.278,301
1969-06-18,23:59:59,51.679,301
1969-06-22,23:59:59,37.416,301
1970-02-06,23:59:59,163.775,301
1970-07-12,23:59:59,52.189,301
1970-09-17,23:59:59,610.915,301
1971-01-02,23:59:59,169.643,301
1971-03-28,23:59:59,136.278,301
1971-08-05,23:59:59,2.000,301
1972-03-15,23:59:59,170.591,301
1972-11-13,23:59:59,249.623,301
1973-08-24,23:59:59,49.730,301
1973-10-09,23:59:59,73.815,301
1974-03-24,23:59:59,112.444,301
1974-05-27,23:59:59,54.841,301
1974-06-07,23:59:59,53.466,301
1974-08-14,23:59:59,49.514,301
1977-09-21,23:59:59,15.479,301
1978-09-21,23:59:59,8.643,301
1980-02-22,23:59:59,157.949,301
1981-02-12,23:59:59,751.102,301
1981-02-15,23:59:59,219.465,301
1981-08-26,23:59:59,52.345,301
1981-09-12,23:59:59,50.089,301
1981-12-07,23:59:59,358.227,301
1982-05-14,23:59:59,60.192,301
1982-06-15,23:59:59,38.941,301
1983-02-07,23:59:59,157.746,301
1983-07-15,23:59:59,69.090,301
1983-11-19,23:59:59,518.087,301
1984-09-07,23:59:59,51.315,301
1985-12-28,23:59:59,378.211,301
1985-12-31,23:59:59,286.448,301
1986-07-26,23:59:59,63.487,301
1986-12-09,23:59:59,110.801,301
1987-01-13,23:59:59,255.946,301
1987-11-02,23:59:59,154.548,301
1988-01-23,23:59:59,176.180,301
1988-03-08,23:59:59,102.519,301
1989-10-22,23:59:59,86.046,301
1989-11-22,23:59:59,120.991,301
1990-06-02,23:59:59,111.588,301
1991-03-22,23:59:59,90.741,301
1991-06-21,23:59:59,42.846,301
1991-12-15,23:59:59,95.412,301
1991-12-26,23:59:59,167.357,301
1992-11-01,23:59:59,93.141,301
1995-05-08,23:59:59,156.886,301
1995-07-07,23:59:59,40.984,301
1996-03-13,23:59:59,93.902,301
1996-11-10,23:59:59,62.136,301
1996-12-13,23:59:59,101.419,301
1997-04-08,23:59:59,396.036,301
1997-07-15,23:59:59,20.821,301
1998-03-22,23:59:59,262.579,301
1998-06-24,23:59:59,64.890,301
1999-04-26,23:59:59,107.877,301
2000-08-06,23:59:59,51.980,301
2000-10-25,23:59:59,90.468,301
2001-03-03,23:59:59,165.471,301
2002-02-17,23:59:59,110.979,301
2003-03-27,23:59:59,69.513,301
2004-01-30,23:59:59,212.037,301
2004-03-09,23:59:59,140.673,301
2004-07-10,23:59:59,45.334,301
2005-04-17,23:59:59,69.072,301
2005-05-28,23:59:59,67.749,301
2005-11-16,23:59:59,111.901,301
2006-12-22,23:59:59,94.302,301
2008-01-18,23:59:59,216.530,301
2008-04-25,23:59:59,0.000,301
2008-11-30,23:59:59,173.697,301
2008-12-09,23:59:59,216.932,301
2010-07-04,23:59:59,35.344,301
2010-07-08,23:59:59,21.202,301
2011-07-15,23:59:59,47.073,301
2011-08-17,23:59:59,36.781,301
2011-10-11,23:59:59,80.583,301
2012-05-13,23:59:59,49.059,301
2012-05-23,23:59:59,33.328,301
2012-06-07,23:59:59,46.898,301
2012-10-27,23:59:59,93.137,301
2014-12-02,23:59:59,133.439,301
2016-02-02,23:59:59,176.624,301
2016-03-02,23:59:59,134.583,301
2016-04-28,23:59:59,59.477,301
2016-05-16,23:59:59,373.338,301
2016-07-27,23:59:59,116.081,301
2017-07-10,23:59:59,67.903,301
2018-01-28,23:59:59,189.182,301
2018-05-03,23:59:59,77.376,301
2019-06-06,23:59:59,126.188,301
2019-09-18,23:59:59,46.342,301
2020-07-11,23:59:59,76.563,301
2020-08-18,23:59:59,36.530,301
2021-05-27,23:59:59,50.865,301
2023-03-15,23:59:59,119.992,301
2023-06-17,23:59:59,39.853,301
2023-08-06,23:59:59,23.181,301
2023-09-08,23:59:59,45.185,301
2023-11-07,23:59:59,83.558,301
2024-01-09,23:59:59,121.776,301
2024-08-03,23:59:59,33.165,301
1932-12-14,23:59:59,147.095,301
1933-06-13,23:59:59,42.788,301
1933-09-08,23:59:59,42.866,301
1933-12-27,23:59:59,196.463,301
1934-07-02,23:59:59,63.907,301
1934-12-14,23:59:59,138.718,301
1934-12-17,23:59:59,161.842,301
1935-08-11,23:59:59,60.591,301
1935-08-22,23:59:59,58.162,301
1935-10-09,23:59:59,93.647,301
1935-10-24,23:59:59,56.202,301
1937-12-07,23:59:59,116.838,301
