Date,Time,Spill (Mm³),QualityCode
2005-06-07,23:59:59,1.552,200
2005-09-15,23:59:59,5.051,200
2006-01-31,23:59:59,1.761,200
2006-06-14,23:59:59,2.124,200
2007-01-14,23:59:59,1.389,200
2008-07-01,23:59:59,1.074,200
2008-07-21,23:59:59,1.232,200
2009-02-07,23:59:59,1.417,200
2009-04-08,23:59:59,6.689,200
2009-10-08,23:59:59,1.381,200
2010-02-02,23:59:59,1.744,200
2010-04-06,23:59:59,16.697,200
2010-08-09,23:59:59,4.456,200
2010-12-03,23:59:59,1.441,200
2011-04-22,23:59:59,1.303,200
2011-05-27,23:59:59,1.056,200
2011-08-31,23:59:59,1.059,200
2013-01-20,23:59:59,38.760,200
2013-02-22,23:59:59,1.639,200
2013-06-20,23:59:59,1.158,200
2013-08-15,23:59:59,1.158,200
2013-12-10,23:59:59,1.375,200
2014-01-10,23:59:59,14.212,200
2014-03-09,23:59:59,1.371,200
2015-08-02,23:59:59,1.082,200
2016-06-27,23:59:59,1.114,200
2016-07-03,23:59:59,1.111,200
2017-01-20,23:59:59,3.152,200
2017-04-19,23:59:59,1.285,200
2017-08-18,23:59:59,6.900,200
2018-02-25,23:59:59,3.580,200
2018-03-10,23:59:59,1.456,200
2018-08-11,23:59:59,1.101,200
2018-08-19,23:59:59,1.104,200
2018-10-15,23:59:59,1.273,200
2019-05-22,23:59:59,1.104,200
2019-10-21,23:59:59,3.565,200
2020-06-25,23:59:59,2.246,200
2020-11-12,23:59:59,1.399,200
2021-06-03,23:59:59,2.635,200
2021-07-17,23:59:59,4.994,200
2021-09-08,23:59:59,8.727,200
2021-12-01,23:59:59,1.451,200
2022-04-28,23:59:59,1.251,200
2023-01-03,23:59:59,1.548,200
2023-02-04,23:59:59,1.549,200
2023-03-28,23:59:59,1.926,200
2023-07-14,23:59:59,1.105,200
2023-10-27,23:59:59,27.115,200
2024-04-13,23:59:59,9.104,200
2024-09-26,23:59:59,60.417,200
2024-10-19,23:59:59,12.730,200
1980-05-13,23:59:59,0.022,200
1980-08-18,23:59:59,8.084,200
1980-09-10,23:59:59,30.122,200
