Date,Time,Spill (Mm³),QualityCode
1983-01-27,23:59:59,0.636,200
1983-12-27,23:59:59,5.387,200
1984-03-23,23:59:59,3.855,200
1984-05-23,23:59:59,8.904,200
1984-10-24,23:59:59,0.678,200
1985-03-16,23:59:59,2.862,200
1985-12-27,23:59:59,3.673,200
1986-02-15,23:59:59,0.766,200
1987-06-06,23:59:59,13.933,200
1989-03-17,23:59:59,5.593,200
1989-08-07,23:59:59,16.147,200
1990-03-06,23:59:59,0.577,200
1990-06-04,23:59:59,0.616,200
1990-08-08,23:59:59,16.235,200
1990-09-17,23:59:59,0.907,200
1991-04-17,23:59:59,0.639,200
1991-06-20,23:59:59,12.009,200
1991-07-21,23:59:59,15.640,200
1992-02-11,23:59:59,0.617,200
1992-05-07,23:59:59,7.610,200
1992-11-03,23:59:59,0.713,200
1993-03-22,23:59:59,6.610,200
1994-10-29,23:59:59,6.943,200
1996-05-22,23:59:59,0.930,200
1996-06-01,23:59:59,8.220,200
1996-10-07,23:59:59,0.843,200
1996-11-02,23:59:59,0.789,200
1997-01-20,23:59:59,14.575,200
1998-02-21,23:59:59,6.360,200
1998-04-24,23:59:59,4.264,200
1998-12-13,23:59:59,1.296,200
1999-08-21,23:59:59,3.907,200
2001-03-29,23:59:59,1.217,200
2002-10-22,23:59:59,0.800,200
2003-04-03,23:59:59,5.463,200
2003-09-30,23:59:59,0.757,200
2004-04-22,23:59:59,2.955,200
2005-03-26,23:59:59,1.109,200
2006-08-20,23:59:59,1.866,200
2007-04-03,23:59:59,8.527,200
2007-05-30,23:59:59,5.941,200
2007-09-27,23:59:59,1.146,200
2008-09-21,23:59:59,1.072,200
2010-11-23,23:59:59,4.878,200
2012-11-09,23:59:59,0.517,200
2013-09-22,23:59:59,1.007,200
2013-11-25,23:59:59,3.121,200
2014-01-18,23:59:59,3.017,200
2015-06-06,23:59:59,8.487,200
2015-07-28,23:59:59,16.152,200
2016-01-22,23:59:59,3.643,200
2016-12-10,23:59:59,0.967,200
2017-07-12,23:59:59,7.791,200
2018-03-29,23:59:59,1.110,200
2018-12-05,23:59:59,1.014,200
2019-03-16,23:59:59,4.677,200
2019-07-26,23:59:59,15.662,200
2019-12-11,23:59:59,0.921,200
2020-02-11,23:59:59,2.683,200
2020-08-08,23:59:59,7.946,200
2021-10-10,23:59:59,7.022,200
2022-08-05,23:59:59,1.046,200
2023-08-20,23:59:59,9.113,200
2024-02-13,23:59:59,1.096,200
2024-06-28,23:59:59,16.379,200
1980-01-07,23:59:59,1.320,200
1980-02-02,23:59:59,5.560,200
1980-10-17,23:59:59,12.995,200
1981-05-22,23:59:59,6.354,200
1981-09-05,23:59:59,18.263,200
1981-10-31,23:59:59,0.662,200
1982-03-16,23:59:59,10.056,200
1982-04-26,23:59:59,3.331,200
1982-10-25,23:59:59,0.572,200
1983-02-18,23:59:59,0.619,200
1984-03-04,23:59:59,1.971,200
1984-04-19,23:59:59,4.543,200
1985-05-13,23:59:59,4.513,200
1987-03-22,23:59:59,2.480,200
1987-09-19,23:59:59,0.598,200
1988-02-07,23:59:59,0.666,200
1989-07-06,23:59:59,7.811,200
1989-11-09,23:59:59,0.477,200
1990-07-05,23:59:59,6.112,200
1991-01-23,23:59:59,4.584,200
1991-01-25,23:59:59,4.963,200
1991-12-07,23:59:59,1.709,200
1992-01-06,23:59:59,3.202,200
1992-05-31,23:59:59,2.420,200
1992-09-13,23:59:59,7.086,200
1993-01-21,23:59:59,0.835,200
1993-05-29,23:59:59,0.815,200
1995-02-05,23:59:59,0.973,200
1995-07-15,23:59:59,16.870,200
1996-11-22,23:59:59,7.085,200
1998-04-03,23:59:59,5.381,200
1998-11-24,23:59:59,1.641,200
1999-04-22,23:59:59,0.881,200
2000-08-31,23:59:59,16.413,200
2001-05-22,23:59:59,2.143,200
2001-12-28,23:59:59,0.883,200
2002-01-14,23:59:59,0.885,200
2002-09-20,23:59:59,0.892,200
2002-11-05,23:59:59,4.609,200
2003-04-20,23:59:59,5.468,200
2004-07-19,23:59:59,3.524,200
2004-08-22,23:59:59,16.854,200
2004-09-08,23:59:59,17.154,200
2005-02-01,23:59:59,0.723,200
2006-05-18,23:59:59,1.055,200
2006-11-07,23:59:59,1.047,200
2006-11-24,23:59:59,1.098,200
2006-12-28,23:59:59,1.118,200
2007-09-08,23:59:59,4.709,200
2007-12-10,23:59:59,1.046,200
2008-04-03,23:59:59,8.322,200
2008-04-04,23:59:59,8.310,200
2008-11-30,23:59:59,1.167,200
2009-06-15,23:59:59,12.524,200
2010-04-11,23:59:59,3.355,200
2010-07-10,23:59:59,15.513,200
2010-07-26,23:59:59,16.413,200
2011-04-02,23:59:59,10.766,200
2011-05-05,23:59:59,12.643,200
2011-10-16,23:59:59,1.711,200
2012-03-08,23:59:59,1.176,200
2012-05-12,23:59:59,6.176,200
2012-06-27,23:59:59,14.696,200
2013-07-07,23:59:59,1.108,200
2014-08-08,23:59:59,1.075,200
2014-11-02,23:59:59,2.683,200
2014-11-21,23:59:59,2.988,200
2015-02-14,23:59:59,10.849,200
2016-04-20,23:59:59,7.183,200
2016-09-15,23:59:59,2.995,200
2016-09-29,23:59:59,3.733,200
2016-10-02,23:59:59,2.983,200
2016-12-12,23:59:59,0.968,200
2017-05-03,23:59:59,5.879,200
2017-05-09,23:59:59,4.456,200
2017-10-28,23:59:59,3.777,200
2017-11-15,23:59:59,4.955,200
2017-11-28,23:59:59,5.240,200
2018-02-11,23:59:59,2.190,200
2019-05-28,23:59:59,1.078,200
2019-11-15,23:59:59,1.017,200
2020-02-15,23:59:59,2.649,200
2020-03-12,23:59:59,2.046,200
2020-11-13,23:59:59,0.968,200
2021-06-21,23:59:59,3.451,200
2021-09-06,23:59:59,4.974,200
2021-12-25,23:59:59,1.190,200
2022-05-01,23:59:59,2.257,200
2022-12-27,23:59:59,4.873,200
2023-02-01,23:59:59,13.086,200
2023-03-01,23:59:59,13.609,200
2023-08-27,23:59:59,11.385,200
2024-02-01,23:59:59,1.093,200
2024-06-15,23:59:59,14.359,200
1980-02-19,23:59:59,5.560,200
1980-04-25,23:59:59,17.899,200
1980-11-05,23:59:59,0.879,200
1980-12-17,23:59:59,1.362,200
1983-02-04,23:59:59,0.632,200
1984-04-08,23:59:59,4.510,200
1984-06-04,23:59:59,8.814,200
1985-10-03,23:59:59,0.722,200
1985-10-14,23:59:59,0.704,200
1986-06-13,23:59:59,20.006,200
1986-07-16,23:59:59,3.726,200
1986-11-04,23:59:59,0.706,200
1987-02-04,23:59:59,0.728,200
1987-06-16,23:59:59,16.367,200
1988-02-12,23:59:59,0.665,200
1988-03-26,23:59:59,1.132,200
1988-08-24,23:59:59,16.169,200
1988-10-28,23:59:59,17.251,200
1989-06-05,23:59:59,2.433,200
1989-11-26,23:59:59,0.469,200
1990-03-17,23:59:59,0.622,200
1990-10-12,23:59:59,0.593,200
1991-03-21,23:59:59,0.720,200
1992-06-15,23:59:59,16.799,200
1992-06-16,23:59:59,16.816,200
1992-09-16,23:59:59,9.336,200
1993-02-07,23:59:59,2.776,200
1993-06-26,23:59:59,10.204,200
1994-09-12,23:59:59,12.827,200
1994-10-23,23:59:59,12.106,200
1995-03-27,23:59:59,0.919,200
1995-10-03,23:59:59,0.896,200
1995-11-14,23:59:59,8.544,200
1996-01-31,23:59:59,3.092,200
1997-03-04,23:59:59,0.837,200
1997-04-28,23:59:59,0.910,200
1997-08-09,23:59:59,5.212,200
1997-12-24,23:59:59,0.823,200
1998-04-17,23:59:59,4.284,200
1998-05-24,23:59:59,8.518,200
1999-04-28,23:59:59,2.908,200
1999-06-09,23:59:59,9.526,200
1999-07-17,23:59:59,7.083,200
1999-07-20,23:59:59,17.082,200
1999-12-30,23:59:59,2.027,200
2000-04-22,23:59:59,1.299,200
2000-07-01,23:59:59,17.391,200
2000-09-15,23:59:59,10.298,200
2001-04-23,23:59:59,8.369,200
2001-05-13,23:59:59,1.328,200
2002-03-11,23:59:59,3.591,200
2003-01-29,23:59:59,17.588,200
2004-01-24,23:59:59,0.833,200
2004-11-10,23:59:59,0.631,200
2005-01-18,23:59:59,0.705,200
2005-03-08,23:59:59,1.057,200
2005-05-01,23:59:59,3.315,200
2006-01-17,23:59:59,1.055,200
2006-01-21,23:59:59,1.052,200
2006-02-23,23:59:59,1.975,200
2006-04-23,23:59:59,2.272,200
2006-12-06,23:59:59,1.134,200
2006-12-12,23:59:59,1.106,200
2007-05-15,23:59:59,17.237,200
2007-08-12,23:59:59,1.693,200
2010-03-12,23:59:59,3.867,200
2010-03-30,23:59:59,5.697,200
2010-12-30,23:59:59,1.172,200
2011-04-14,23:59:59,9.993,200
2011-10-03,23:59:59,1.221,200
2011-12-02,23:59:59,1.122,200
2012-04-14,23:59:59,7.565,200
2012-08-14,23:59:59,7.657,200
2013-05-23,23:59:59,10.068,200
2013-05-31,23:59:59,11.990,200
2014-06-23,23:59:59,16.645,200
2015-09-03,23:59:59,2.948,200
2015-12-22,23:59:59,1.878,200
2016-02-28,23:59:59,1.105,200
2016-08-28,23:59:59,16.524,200
2016-12-01,23:59:59,0.996,200
2017-02-04,23:59:59,2.378,200
2017-02-12,23:59:59,0.985,200
2017-04-23,23:59:59,6.498,200
2018-02-25,23:59:59,1.055,200
2018-03-10,23:59:59,2.015,200
2018-11-12,23:59:59,1.001,200
2019-04-25,23:59:59,6.229,200
2019-07-02,23:59:59,17.217,200
2019-10-13,23:59:59,0.926,200
2020-02-29,23:59:59,17.390,200
2021-03-30,23:59:59,5.605,200
2022-08-22,23:59:59,1.066,200
2022-08-25,23:59:59,1.061,200
2023-08-03,23:59:59,9.107,200
2023-11-30,23:59:59,3.493,200
2024-04-02,23:59:59,1.086,200
1980-01-19,23:59:59,1.436,200
1980-07-09,23:59:59,8.350,200
1980-08-11,23:59:59,8.665,200
1981-01-17,23:59:59,4.101,200
1981-11-17,23:59:59,0.620,200
1982-04-15,23:59:59,4.813,200
1982-04-27,23:59:59,11.851,200
1983-01-28,23:59:59,0.636,200
1984-06-19,23:59:59,18.703,200
1985-03-02,23:59:59,2.880,200
1986-03-20,23:59:59,8.873,200
1986-05-26,23:59:59,0.711,200
1987-08-08,23:59:59,15.976,200
1988-03-02,23:59:59,4.320,200
1988-04-07,23:59:59,2.514,200
1988-07-15,23:59:59,0.642,200
1988-08-07,23:59:59,16.665,200
1988-11-03,23:59:59,17.207,200
1989-04-01,23:59:59,8.050,200
1990-11-09,23:59:59,0.584,200
1991-09-11,23:59:59,4.204,200
1992-02-04,23:59:59,1.024,200
1992-08-16,23:59:59,0.997,200
1993-10-05,23:59:59,1.678,200
1993-11-23,23:59:59,0.678,200
1994-11-18,23:59:59,0.829,200
1994-12-06,23:59:59,0.866,200
1995-01-24,23:59:59,3.401,200
1995-11-03,23:59:59,17.258,200
1996-02-16,23:59:59,2.041,200
1996-03-15,23:59:59,3.498,200
1996-06-14,23:59:59,0.897,200
1997-04-20,23:59:59,0.725,200
1997-05-07,23:59:59,5.594,200
1997-06-07,23:59:59,14.102,200
1997-08-14,23:59:59,0.760,200
1997-10-12,23:59:59,0.697,200
1998-03-10,23:59:59,17.696,200
1998-07-05,23:59:59,6.050,200
1999-02-09,23:59:59,9.304,200
1999-03-08,23:59:59,8.353,200
1999-05-17,23:59:59,0.872,200
1999-07-12,23:59:59,14.772,200
2000-04-13,23:59:59,1.278,200
2001-11-23,23:59:59,0.857,200
2002-03-17,23:59:59,3.599,200
2002-11-13,23:59:59,4.218,200
2003-05-30,23:59:59,10.328,200
2003-06-08,23:59:59,6.066,200
2003-11-02,23:59:59,0.767,200
2004-04-29,23:59:59,8.845,200
2004-07-14,23:59:59,8.544,200
2004-09-25,23:59:59,17.163,200
2004-09-27,23:59:59,17.072,200
2005-01-06,23:59:59,0.669,200
2005-02-19,23:59:59,1.082,200
2006-02-14,23:59:59,1.034,200
2006-03-11,23:59:59,1.043,200
2006-05-16,23:59:59,1.056,200
2007-07-13,23:59:59,12.247,200
2008-03-07,23:59:59,1.154,200
2008-07-13,23:59:59,1.176,200
2008-10-08,23:59:59,1.136,200
2009-08-13,23:59:59,9.035,200
2011-01-26,23:59:59,4.893,200
2012-05-11,23:59:59,4.096,200
2012-09-20,23:59:59,1.229,200
2013-12-02,23:59:59,2.517,200
2014-02-06,23:59:59,12.307,200
2014-11-12,23:59:59,0.988,200
2015-01-15,23:59:59,5.658,200
2015-04-04,23:59:59,5.218,200
2016-05-16,23:59:59,1.122,200
2017-03-29,23:59:59,16.991,200
2017-03-30,23:59:59,7.665,200
2017-12-14,23:59:59,5.304,200
2020-01-17,23:59:59,1.438,200
2020-03-05,23:59:59,4.126,200
2020-12-08,23:59:59,4.961,200
2021-01-11,23:59:59,1.080,200
2022-02-21,23:59:59,1.708,200
2022-03-05,23:59:59,1.691,200
2022-08-03,23:59:59,1.047,200
2022-10-05,23:59:59,5.061,200
2023-11-26,23:59:59,1.084,200
2024-08-21,23:59:59,6.247,200
2024-09-21,23:59:59,1.097,200
2024-10-19,23:59:59,1.071,200
2024-11-12,23:59:59,1.086,200
1980-09-03,23:59:59,8.430,200
1981-04-19,23:59:59,6.571,200
1981-04-22,23:59:59,6.571,200
1982-12-02,23:59:59,0.511,200
1982-12-19,23:59:59,0.540,200
1983-11-29,23:59:59,9.193,200
1983-12-10,23:59:59,20.138,200
1983-12-23,23:59:59,5.405,200
1984-06-03,23:59:59,8.828,200
1985-02-23,23:59:59,2.849,200
1988-08-21,23:59:59,16.261,200
1989-07-14,23:59:59,2.761,200
1989-09-27,23:59:59,15.121,200
1990-01-16,23:59:59,0.552,200
1990-09-13,23:59:59,0.906,200
1990-11-28,23:59:59,0.570,200
1991-05-16,23:59:59,2.479,200
1991-09-23,23:59:59,4.304,200
1991-10-27,23:59:59,1.669,200
1991-12-16,23:59:59,4.585,200
1992-03-24,23:59:59,0.835,200
1992-10-07,23:59:59,10.753,200
1992-12-14,23:59:59,0.776,200
1993-02-26,23:59:59,4.910,200
1994-09-23,23:59:59,12.841,200
1995-05-28,23:59:59,0.917,200
1996-10-04,23:59:59,0.752,200
1997-12-19,23:59:59,1.260,200
1998-09-10,23:59:59,8.730,200
1999-01-23,23:59:59,9.271,200
1999-02-13,23:59:59,6.038,200
1999-02-25,23:59:59,6.007,200
1999-12-07,23:59:59,16.980,200
2000-02-04,23:59:59,0.835,200
2000-02-21,23:59:59,0.835,200
2000-08-21,23:59:59,16.890,200
2001-02-03,23:59:59,2.265,200
2001-05-11,23:59:59,1.876,200
2001-05-28,23:59:59,0.811,200
2002-04-28,23:59:59,5.978,200
2003-09-05,23:59:59,0.966,200
2003-10-06,23:59:59,0.759,200
2004-02-24,23:59:59,3.260,200
2004-07-31,23:59:59,13.483,200
2005-05-14,23:59:59,3.691,200
2006-01-01,23:59:59,1.030,200
2007-08-15,23:59:59,3.318,200
2009-08-10,23:59:59,12.363,200
2009-12-24,23:59:59,1.165,200
2010-04-16,23:59:59,4.131,200
2010-10-15,23:59:59,1.120,200
2011-12-18,23:59:59,1.163,200
2012-01-15,23:59:59,1.299,200
2012-09-10,23:59:59,1.232,200
2014-12-26,23:59:59,2.396,200
2016-04-18,23:59:59,14.074,200
2016-04-26,23:59:59,16.698,200
2018-03-02,23:59:59,1.064,200
2018-09-04,23:59:59,6.626,200
2018-09-26,23:59:59,4.383,200
2018-09-28,23:59:59,4.002,200
2019-04-28,23:59:59,1.088,200
2019-06-16,23:59:59,7.202,200
2020-01-01,23:59:59,1.917,200
2020-12-19,23:59:59,1.039,200
2021-04-23,23:59:59,1.580,200
2021-05-27,23:59:59,10.248,200
2022-04-14,23:59:59,3.190,200
2023-03-03,23:59:59,9.595,200
2023-04-07,23:59:59,1.469,200
2024-11-18,23:59:59,6.514,200
1980-01-10,23:59:59,1.344,200
1981-03-16,23:59:59,8.544,200
1981-10-15,23:59:59,0.629,200
1981-11-23,23:59:59,0.620,200
1982-02-19,23:59:59,3.278,200
1983-03-12,23:59:59,0.618,200
1983-10-03,23:59:59,0.818,200
1984-07-06,23:59:59,8.214,200
1984-09-14,23:59:59,0.650,200
1984-11-02,23:59:59,0.667,200
1985-12-21,23:59:59,4.473,200
1986-07-18,23:59:59,3.719,200
1986-12-19,23:59:59,1.710,200
1987-03-24,23:59:59,1.814,200
1987-03-25,23:59:59,0.826,200
1987-08-11,23:59:59,15.881,200
1987-11-03,23:59:59,0.618,200
1988-01-27,23:59:59,1.774,200
1989-11-25,23:59:59,0.467,200
1990-04-29,23:59:59,0.637,200
1990-07-04,23:59:59,6.170,200
1990-09-30,23:59:59,7.179,200
1990-12-07,23:59:59,0.551,200
1991-01-05,23:59:59,3.813,200
1991-06-25,23:59:59,11.777,200
1992-02-05,23:59:59,0.631,200
1992-03-18,23:59:59,0.829,200
1993-09-16,23:59:59,15.574,200
1994-08-16,23:59:59,8.046,200
1994-12-18,23:59:59,0.882,200
1995-05-09,23:59:59,4.626,200
1995-08-04,23:59:59,16.169,200
1995-10-06,23:59:59,0.901,200
1996-07-24,23:59:59,8.154,200
1996-12-23,23:59:59,1.480,200
1997-09-29,23:59:59,0.690,200
1997-12-18,23:59:59,0.823,200
1998-10-31,23:59:59,9.003,200
2000-10-26,23:59:59,5.642,200
2001-10-03,23:59:59,0.770,200
2001-11-25,23:59:59,0.860,200
2001-12-19,23:59:59,0.821,200
2002-04-27,23:59:59,5.433,200
2002-07-18,23:59:59,13.870,200
2003-11-14,23:59:59,0.778,200
2004-01-05,23:59:59,1.881,200
2004-01-09,23:59:59,0.807,200
2004-01-28,23:59:59,0.864,200
2004-10-30,23:59:59,0.762,200
2005-10-24,23:59:59,0.996,200
2006-01-15,23:59:59,1.052,200
2006-05-23,23:59:59,1.013,200
2007-03-24,23:59:59,5.989,200
2007-07-22,23:59:59,14.347,200
2008-04-13,23:59:59,8.987,200
2008-08-26,23:59:59,1.445,200
2009-08-05,23:59:59,8.297,200
2009-12-05,23:59:59,2.439,200
2011-05-06,23:59:59,8.433,200
2011-09-06,23:59:59,1.238,200
2011-11-15,23:59:59,1.105,200
2012-04-18,23:59:59,7.502,200
2012-04-19,23:59:59,6.583,200
2012-11-08,23:59:59,0.299,200
2013-06-16,23:59:59,7.727,200
2014-07-02,23:59:59,1.988,200
2014-08-07,23:59:59,1.073,200
2015-10-11,23:59:59,1.042,200
2015-11-21,23:59:59,1.003,200
2015-12-30,23:59:59,3.753,200
2016-12-30,23:59:59,0.966,200
2019-08-19,23:59:59,14.957,200
2020-03-02,23:59:59,10.348,200
2020-07-31,23:59:59,4.580,200
2020-09-09,23:59:59,6.789,200
2023-01-07,23:59:59,2.548,200
2023-07-21,23:59:59,14.192,200
2024-02-27,23:59:59,1.119,200
2024-12-18,23:59:59,3.411,200
1980-03-01,23:59:59,3.855,200
1981-06-28,23:59:59,12.674,200
1981-09-02,23:59:59,18.767,200
1981-12-04,23:59:59,0.640,200
1982-10-01,23:59:59,0.563,200
1982-11-15,23:59:59,0.510,200
1983-06-25,23:59:59,0.806,200
1984-05-20,23:59:59,8.605,200
1984-08-30,23:59:59,0.664,200
1984-09-09,23:59:59,0.652,200
1984-10-19,23:59:59,0.744,200
1985-05-19,23:59:59,2.821,200
1986-01-25,23:59:59,20.010,200
1986-04-27,23:59:59,6.361,200
1986-07-23,23:59:59,19.754,200
1986-09-26,23:59:59,0.634,200
1988-01-18,23:59:59,0.674,200
1988-06-30,23:59:59,0.682,200
1990-05-31,23:59:59,0.615,200
1991-06-04,23:59:59,7.757,200
1993-04-05,23:59:59,5.131,200
1993-08-16,23:59:59,13.839,200
1994-07-28,23:59:59,12.485,200
1995-04-07,23:59:59,0.937,200
1995-11-26,23:59:59,10.731,200
1996-01-29,23:59:59,2.374,200
1996-05-14,23:59:59,16.946,200
1997-07-25,23:59:59,13.452,200
1998-10-02,23:59:59,4.331,200
1999-09-25,23:59:59,0.752,200
2001-02-06,23:59:59,1.762,200
2002-07-21,23:59:59,14.992,200
2002-09-13,23:59:59,1.369,200
2002-10-12,23:59:59,1.260,200
2003-01-14,23:59:59,7.626,200
2003-03-03,23:59:59,0.846,200
2003-09-20,23:59:59,0.739,200
2003-10-26,23:59:59,0.760,200
2003-12-24,23:59:59,0.883,200
2004-02-17,23:59:59,7.135,200
2004-04-19,23:59:59,2.439,200
2004-05-14,23:59:59,1.906,200
2005-03-16,23:59:59,1.279,200
2005-04-16,23:59:59,1.043,200
2005-05-27,23:59:59,9.982,200
2005-10-04,23:59:59,0.999,200
2005-10-17,23:59:59,0.994,200
2005-11-10,23:59:59,0.987,200
2006-03-22,23:59:59,17.240,200
2008-02-29,23:59:59,1.141,200
2008-08-02,23:59:59,1.066,200
2009-01-26,23:59:59,2.564,200
2009-09-02,23:59:59,1.245,200
2009-12-11,23:59:59,1.147,200
2012-02-25,23:59:59,1.146,200
2012-06-21,23:59:59,13.583,200
2012-09-07,23:59:59,2.181,200
2013-11-21,23:59:59,1.176,200
2014-04-09,23:59:59,8.150,200
2014-05-10,23:59:59,1.518,200
2014-06-03,23:59:59,1.046,200
2014-06-11,23:59:59,3.994,200
2015-03-05,23:59:59,3.569,200
2015-05-17,23:59:59,1.147,200
2016-04-06,23:59:59,16.335,200
2016-08-25,23:59:59,12.260,200
2017-04-01,23:59:59,8.072,200
2017-11-12,23:59:59,2.952,200
2018-09-01,23:59:59,4.844,200
2018-12-28,23:59:59,1.020,200
2019-01-01,23:59:59,1.044,200
2019-01-30,23:59:59,2.722,200
2020-06-23,23:59:59,8.953,200
2020-07-27,23:59:59,10.496,200
2021-02-06,23:59:59,2.910,200
2021-06-20,23:59:59,1.632,200
2021-11-14,23:59:59,9.161,200
2022-02-28,23:59:59,16.600,200
2022-03-04,23:59:59,1.491,200
2023-03-04,23:59:59,16.065,200
2024-08-20,23:59:59,11.593,200
2024-10-07,23:59:59,1.040,200
1980-03-17,23:59:59,3.839,200
1980-11-19,23:59:59,1.467,200
1981-10-08,23:59:59,0.662,200
1981-12-08,23:59:59,0.640,200
1982-05-05,23:59:59,19.216,200
1983-07-15,23:59:59,10.573,200
1984-03-09,23:59:59,16.671,200
1984-06-17,23:59:59,18.841,200
1984-07-01,23:59:59,11.454,200
1985-06-29,23:59:59,0.683,200
1985-07-06,23:59:59,0.684,200
1986-10-28,23:59:59,0.674,200
1987-04-12,23:59:59,7.300,200
1987-05-07,23:59:59,3.551,200
1988-01-09,23:59:59,1.755,200
1988-02-04,23:59:59,0.686,200
1989-01-23,23:59:59,7.956,200
1989-05-13,23:59:59,2.454,200
1990-02-26,23:59:59,0.569,200
1990-04-15,23:59:59,0.611,200
1990-08-31,23:59:59,15.753,200
1991-12-04,23:59:59,1.716,200
1993-12-04,23:59:59,0.684,200
1994-07-08,23:59:59,3.429,200
1994-08-10,23:59:59,7.933,200
1994-10-12,23:59:59,12.490,200
1995-06-21,23:59:59,12.593,200
1995-06-26,23:59:59,12.542,200
1996-01-28,23:59:59,1.005,200
1996-10-14,23:59:59,0.766,200
1996-12-01,23:59:59,17.123,200
1996-12-24,23:59:59,1.483,200
1997-08-20,23:59:59,0.718,200
1999-04-21,23:59:59,4.960,200
1999-07-30,23:59:59,16.520,200
1999-08-12,23:59:59,10.568,200
2000-01-13,23:59:59,2.033,200
2000-02-11,23:59:59,4.716,200
2000-04-07,23:59:59,2.479,200
2000-08-22,23:59:59,16.831,200
2001-02-10,23:59:59,5.877,200
2001-10-15,23:59:59,0.775,200
2002-03-21,23:59:59,0.899,200
2002-04-17,23:59:59,6.834,200
2003-02-07,23:59:59,3.099,200
2003-05-08,23:59:59,7.606,200
2003-12-07,23:59:59,0.848,200
2004-06-10,23:59:59,17.250,200
2004-06-25,23:59:59,1.157,200
2004-09-19,23:59:59,12.606,200
2005-11-01,23:59:59,4.132,200
2007-04-07,23:59:59,2.710,200
2007-05-12,23:59:59,9.485,200
2007-06-17,23:59:59,8.229,200
2008-03-09,23:59:59,1.751,200
2008-03-27,23:59:59,8.445,200
2008-07-27,23:59:59,3.338,200
2008-11-10,23:59:59,1.104,200
2008-12-21,23:59:59,1.200,200
2009-05-18,23:59:59,17.060,200
2009-12-30,23:59:59,1.176,200
2010-04-15,23:59:59,3.121,200
2010-08-13,23:59:59,9.678,200
2010-09-16,23:59:59,1.097,200
2011-05-09,23:59:59,2.175,200
2012-05-28,23:59:59,3.412,200
2012-08-05,23:59:59,9.500,200
2013-01-04,23:59:59,10.714,200
2013-01-31,23:59:59,1.247,200
2013-05-01,23:59:59,8.385,200
2013-05-20,23:59:59,9.919,200
2013-06-20,23:59:59,4.803,200
2013-09-29,23:59:59,0.980,200
2013-10-13,23:59:59,0.975,200
2014-02-20,23:59:59,16.571,200
2014-12-30,23:59:59,3.239,200
2015-08-15,23:59:59,5.272,200
2015-12-16,23:59:59,0.998,200
2016-02-11,23:59:59,2.503,200
2017-01-18,23:59:59,3.857,200
2017-02-02,23:59:59,0.985,200
2018-07-09,23:59:59,1.064,200
2018-09-19,23:59:59,0.974,200
2020-01-09,23:59:59,3.791,200
2020-06-04,23:59:59,14.284,200
2020-11-03,23:59:59,0.922,200
2021-01-26,23:59:59,1.139,200
2021-03-24,23:59:59,11.436,200
2021-06-15,23:59:59,1.143,200
2021-12-26,23:59:59,3.279,200
2022-01-16,23:59:59,11.035,200
2022-10-08,23:59:59,7.286,200
2024-01-27,23:59:59,1.102,200
2024-10-13,23:59:59,1.079,200
2024-11-22,23:59:59,9.012,200
1980-01-13,23:59:59,1.436,200
1980-03-15,23:59:59,3.839,200
1980-08-02,23:59:59,8.665,200
1981-02-01,23:59:59,1.476,200
1982-05-20,23:59:59,12.775,200
1982-06-28,23:59:59,18.227,200
1982-07-07,23:59:59,17.749,200
1983-04-30,23:59:59,13.423,200
1984-02-12,23:59:59,8.847,200
1984-04-15,23:59:59,4.548,200
1984-10-10,23:59:59,17.467,200
1985-03-17,23:59:59,2.872,200
1985-07-15,23:59:59,0.675,200
1985-08-22,23:59:59,4.143,200
1986-01-13,23:59:59,3.786,200
1986-02-01,23:59:59,5.287,200
1986-08-17,23:59:59,19.739,200
1987-12-02,23:59:59,4.595,200
1988-01-21,23:59:59,3.215,200
1988-10-23,23:59:59,17.302,200
1989-01-03,23:59:59,4.685,200
1989-08-08,23:59:59,16.180,200
1990-01-09,23:59:59,0.552,200
1990-04-07,23:59:59,0.609,200
1990-06-25,23:59:59,4.457,200
1991-02-18,23:59:59,12.406,200
1991-04-15,23:59:59,0.640,200
1991-09-16,23:59:59,0.554,200
1992-12-28,23:59:59,0.790,200
1993-01-02,23:59:59,0.817,200
1993-01-16,23:59:59,0.818,200
1993-02-23,23:59:59,3.362,200
1994-02-01,23:59:59,4.512,200
1994-03-08,23:59:59,0.843,200
1994-07-18,23:59:59,12.698,200
1994-08-20,23:59:59,3.811,200
1995-06-29,23:59:59,12.426,200
1995-07-17,23:59:59,14.755,200
1996-11-14,23:59:59,17.370,200
1998-11-07,23:59:59,4.430,200
1999-05-18,23:59:59,0.863,200
1999-12-11,23:59:59,17.349,200
2001-09-20,23:59:59,0.759,200
2001-11-24,23:59:59,0.858,200
2002-01-18,23:59:59,11.298,200
2002-05-07,23:59:59,10.926,200
2002-08-02,23:59:59,16.890,200
2002-12-14,23:59:59,0.856,200
2004-06-11,23:59:59,17.178,200
2005-01-23,23:59:59,0.713,200
2005-04-28,23:59:59,16.849,200
2006-04-11,23:59:59,7.215,200
2006-10-02,23:59:59,1.046,200
2006-12-31,23:59:59,1.124,200
2007-03-19,23:59:59,1.612,200
2007-12-14,23:59:59,3.280,200
2008-04-14,23:59:59,7.541,200
2008-05-10,23:59:59,2.688,200
2009-05-06,23:59:59,7.620,200
2009-07-18,23:59:59,1.979,200
2010-09-15,23:59:59,1.096,200
2010-12-06,23:59:59,4.818,200
2011-02-24,23:59:59,2.866,200
