month,kind,provenance,small_icps,larger_icps,utility_icps,total_solar_icps,small_mw,larger_mw,utility_observed_baseline_mw,utility_pipeline_provisional_mw,utility_mw,total_solar_mw,utility_pipeline_project_count,utility_pipeline_projects_due_this_month,official_total_icps,official_total_mw,reconciliation_error_icps,reconciliation_error_mw,low_10pct_small_icps,mid_20pct_small_icps,high_30pct_small_icps,low_10pct_total_icps,mid_20pct_total_icps,high_30pct_total_icps,low_10pct_small_mw,mid_20pct_small_mw,high_30pct_small_mw,low_10pct_total_mw,mid_20pct_total_mw,high_30pct_total_mw
2030-10-31,model_future,Modeled future distributed solar plus provisional dated Transpower utility-solar pipeline,181107.8684650946,3712.0902586330535,45.1,184865.05872372765,1533.36787914657,582.362,281.127782,400.0,681.127782,2796.85766114657,2,,,,,,163935.4,181107.8684650946,186332.5,167692.59025863305,184865.05872372765,190089.69025863305,1387.97,1533.36787914657,1577.596,2651.459782,2796.85766114657,2841.085782
2030-11-30,model_future,Modeled future distributed solar plus provisional dated Transpower utility-solar pipeline,183319.89109703805,3798.0271859512695,45.1,187163.01828298933,1552.0961899621825,595.844,281.127782,400.0,681.127782,2829.0679719621826,2,,,,,,165366.8,183319.89109703805,188815.9,169209.92718595127,187163.01828298933,192659.02718595127,1400.089,1552.0961899621825,1598.622,2677.060782,2829.0679719621826,2875.5937820000004
2030-12-31,model_future,Modeled future distributed solar plus provisional dated Transpower utility-solar pipeline,185545.63051160373,3885.9592370085893,45.1,189476.68974861232,1570.940635289544,609.639,281.127782,400.0,681.127782,2861.707417289544,2,,,,,,166791.8,185545.63051160373,191322.7,170722.85923700858,189476.68974861232,195253.7592370086,1412.154,1570.940635289544,1619.846,2702.920782,2861.707417289544,2910.612782
2031-01-31,model_future,Modeled future distributed solar plus provisional dated Transpower utility-solar pipeline,187784.8563803543,3975.918282791261,45.1,191805.87466314557,1589.8992650299076,623.752,281.127782,400.0,681.127782,2894.7790470299074,2,,,,,,168210.2,187784.8563803543,193852.8,172231.2182827913,191805.87466314557,197873.81828279127,1424.163,1589.8992650299076,1641.268,2729.042782,2894.7790470299074,2946.147782
2031-02-28,model_future,Modeled future distributed solar plus provisional dated Transpower utility-solar pipeline,190037.3618769194,4067.9680652717802,45.1,194150.4299421912,1608.9703280671258,638.193,281.127782,400.0,681.127782,2928.291110067126,2,,,,,,169621.8,190037.3618769194,196406.3,173734.8680652718,194150.4299421912,200519.3680652718,1436.114,1608.9703280671258,1662.887,2755.434782,2928.291110067126,2982.207782
2031-03-31,model_future,Modeled future distributed solar plus provisional dated Transpower utility-solar pipeline,192302.90423728168,4162.1404554363935,45.1,196510.14469271808,1628.151769015369,652.967,281.127782,400.0,681.127782,2962.246551015369,2,,,,,,171026.2,192302.90423728168,198983.0,175233.44045543642,196510.14469271808,203190.2404554364,1448.005,1628.151769015369,1684.703,2782.0997820000002,2962.246551015369,3018.797782
2031-04-30,model_future,Modeled future distributed solar plus provisional dated Transpower utility-solar pipeline,194581.26501225168,4258.499195257597,45.1,198884.8642075093,1647.44173835273,668.084,281.127782,400.0,681.127782,2996.65352035273,2,,,,,,172423.3,194581.26501225168,201583.0,176726.8991952576,198884.8642075093,205886.59919525762,1459.834,1647.44173835273,1706.716,2809.045782,2996.65352035273,3055.9277819999998
2031-05-31,model_future,Modeled future distributed solar plus provisional dated Transpower utility-solar pipeline,196872.1893301824,4357.088904116138,45.1,201274.37823429852,1666.8380781829221,683.551,281.127782,400.0,681.127782,3031.5168601829223,2,,,,,,173813.0,196872.1893301824,204206.2,178215.18890411613,201274.37823429852,208608.38890411615,1471.599,1666.8380781829221,1728.925,2836.277782,3031.5168601829223,3093.603782
2031-06-30,model_future,Modeled future distributed solar plus provisional dated Transpower utility-solar pipeline,199175.4395845365,4457.960575590012,45.1,203678.5001601265,1686.3387767864367,699.376,281.127782,400.0,681.127782,3066.8425587864367,2,,,,,,175194.9,199175.4395845365,206852.5,179697.96057559,203678.5001601265,211355.56057559003,1483.299,1686.3387767864367,1751.331,2863.802782,3066.8425587864367,3131.834782
2031-07-31,model_future,Modeled future distributed solar plus provisional dated Transpower utility-solar pipeline,201490.77285242654,4561.165203257215,45.1,206097.03805568375,1705.9417774323545,715.567,281.127782,400.0,681.127782,3102.6365594323547,2,,,,,,176568.8,201490.77285242654,209521.9,181175.0652032572,206097.03805568375,214128.1652032572,1494.932,1705.9417774323545,1773.931,2891.626782,3102.6365594323547,3170.625782
2031-08-31,model_future,Modeled future distributed solar plus provisional dated Transpower utility-solar pipeline,203817.91682419874,4666.760154892993,45.1,208529.77697909172,1725.6447745837609,732.133,281.127782,400.0,681.127782,3138.905556583761,2,,,,,,177934.7,203817.91682419874,212214.3,182646.560154893,208529.77697909172,216926.16015489298,1506.496,1725.6447745837609,1796.726,2919.756782,3138.905556583761,3209.9867820000004
