policy,scenario_incremental_solar_gwh,date,incremental_solar_mwh,direct_thermal_displacement_mwh,hydro_avoided_and_stored_mwh,reserve_hydro_released_to_displace_thermal_mwh,forced_counterfactual_spill_due_to_headroom_mwh,storage_limited_hydro_displacement_mwh,curtailed_incremental_solar_mwh,counterfactual_storage_delta_gwh,TKA_observed_storage_gwh,TKA_delta_storage_gwh,TKA_counterfactual_storage_gwh,PKI_observed_storage_gwh,PKI_delta_storage_gwh,PKI_counterfactual_storage_gwh,OHA_observed_storage_gwh,OHA_delta_storage_gwh,OHA_counterfactual_storage_gwh
fuel_minimizing,0,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.869209,0.0,156.869209,1173.727052,0.0,1173.727052,13.077023,0.0,13.077023
fuel_minimizing,0,2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.885579,0.0,165.885579,1180.355005,0.0,1180.355005,13.108283,0.0,13.108283
fuel_minimizing,0,2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.62371,0.0,169.62371,1181.145053,0.0,1181.145053,13.347151,0.0,13.347151
fuel_minimizing,0,2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.623041,0.0,168.623041,1181.771845,0.0,1181.771845,13.077023,0.0,13.077023
fuel_minimizing,0,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.150793,0.0,167.150793,1184.511505,0.0,1184.511505,12.82223,0.0,12.82223
fuel_minimizing,0,2024-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.277796,0.0,166.277796,1185.1485,0.0,1185.1485,13.404952,0.0,13.404952
fuel_minimizing,0,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.897081,0.0,165.897081,1187.195046,0.0,1187.195046,13.388437,0.0,13.388437
fuel_minimizing,0,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.069423,0.0,164.069423,1185.781851,0.0,1185.781851,13.592508,0.0,13.592508
fuel_minimizing,0,2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.40116,0.0,163.40116,1184.802307,0.0,1184.802307,13.065227,0.0,13.065227
fuel_minimizing,0,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.648746,0.0,160.648746,1179.176492,0.0,1179.176492,13.515834,0.0,13.515834
fuel_minimizing,0,2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.154163,0.0,160.154163,1178.446936,0.0,1178.446936,13.215036,0.0,13.215036
fuel_minimizing,0,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.198164,0.0,157.198164,1174.822479,0.0,1174.822479,13.20383,0.0,13.20383
fuel_minimizing,0,2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.305908,0.0,153.305908,1171.180531,0.0,1171.180531,13.123028,0.0,13.123028
fuel_minimizing,0,2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.408569,0.0,150.408569,1176.181741,0.0,1176.181741,12.834616,0.0,12.834616
fuel_minimizing,0,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.343971,0.0,148.343971,1180.658197,0.0,1180.658197,13.576583,0.0,13.576583
fuel_minimizing,0,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.650404,0.0,147.650404,1176.881415,0.0,1176.881415,13.023352,0.0,13.023352
fuel_minimizing,0,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.240747,0.0,145.240747,1171.10619,0.0,1171.10619,12.434732,0.0,12.434732
fuel_minimizing,0,2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.212287,0.0,142.212287,1165.314202,0.0,1165.314202,10.701903,0.0,10.701903
fuel_minimizing,0,2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.561839,0.0,147.561839,1169.327123,0.0,1169.327123,10.723725,0.0,10.723725
fuel_minimizing,0,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.373397,0.0,192.373397,1215.454584,0.0,1215.454584,27.633853,0.0,27.633853
fuel_minimizing,0,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.966444,0.0,224.966444,1273.137597,0.0,1273.137597,31.907536,0.0,31.907536
fuel_minimizing,0,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.908427,0.0,237.908427,1300.21352,0.0,1300.21352,27.782482,0.0,27.782482
fuel_minimizing,0,2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.091844,0.0,256.091844,1319.627285,0.0,1319.627285,26.287931,0.0,26.287931
fuel_minimizing,0,2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.925415,0.0,271.925415,1342.787949,0.0,1342.787949,24.622929,0.0,24.622929
fuel_minimizing,0,2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.05528,0.0,277.05528,1354.315077,0.0,1354.315077,20.529134,0.0,20.529134
fuel_minimizing,0,2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.576505,0.0,279.576505,1359.29661,0.0,1359.29661,14.589268,0.0,14.589268
fuel_minimizing,0,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.399724,0.0,295.399724,1370.925045,0.0,1370.925045,16.25722,0.0,16.25722
fuel_minimizing,0,2024-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.933175,0.0,317.933175,1402.432236,0.0,1402.432236,17.647376,0.0,17.647376
fuel_minimizing,0,2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.736947,0.0,328.736947,1426.209488,0.0,1426.209488,14.792749,0.0,14.792749
fuel_minimizing,0,2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.543314,0.0,336.543314,1435.444455,0.0,1435.444455,14.34863,0.0,14.34863
fuel_minimizing,0,2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.372122,0.0,338.372122,1437.456746,0.0,1437.456746,14.405841,0.0,14.405841
fuel_minimizing,0,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.903993,0.0,337.903993,1436.749055,0.0,1436.749055,13.580122,0.0,13.580122
fuel_minimizing,0,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.219815,0.0,339.219815,1433.003613,0.0,1433.003613,12.460683,0.0,12.460683
fuel_minimizing,0,2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.576563,0.0,341.576563,1431.976696,0.0,1431.976696,12.304387,0.0,12.304387
fuel_minimizing,0,2024-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.427894,0.0,344.427894,1434.889089,0.0,1434.889089,12.316183,0.0,12.316183
fuel_minimizing,0,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.021394,0.0,345.021394,1436.396303,0.0,1436.396303,12.394036,0.0,12.394036
fuel_minimizing,0,2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.412754,0.0,342.412754,1432.907408,0.0,1432.907408,12.11919,0.0,12.11919
fuel_minimizing,0,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.30196,0.0,338.30196,1430.04822,0.0,1430.04822,12.363367,0.0,12.363367
fuel_minimizing,0,2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.548209,0.0,333.548209,1424.767868,0.0,1424.767868,12.976168,0.0,12.976168
fuel_minimizing,0,2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.194724,0.0,329.194724,1422.163769,0.0,1422.163769,12.933702,0.0,12.933702
fuel_minimizing,0,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.615802,0.0,324.615802,1418.591059,0.0,1418.591059,12.934292,0.0,12.934292
fuel_minimizing,0,2024-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.264993,0.0,324.264993,1415.816415,0.0,1415.816415,12.768559,0.0,12.768559
fuel_minimizing,0,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.907577,0.0,320.907577,1407.776724,0.0,1407.776724,12.847592,0.0,12.847592
fuel_minimizing,0,2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.080694,0.0,315.080694,1397.307124,0.0,1397.307124,12.905982,0.0,12.905982
fuel_minimizing,0,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.863895,0.0,308.863895,1389.190907,0.0,1389.190907,13.009197,0.0,13.009197
fuel_minimizing,0,2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.050815,0.0,303.050815,1384.287359,0.0,1384.287359,12.44122,0.0,12.44122
fuel_minimizing,0,2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.664456,0.0,297.664456,1381.913569,0.0,1381.913569,13.772986,0.0,13.772986
fuel_minimizing,0,2024-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.171692,0.0,298.171692,1385.083238,0.0,1385.083238,13.598406,0.0,13.598406
fuel_minimizing,0,2024-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.360805,0.0,297.360805,1395.782418,0.0,1395.782418,13.209728,0.0,13.209728
fuel_minimizing,0,2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.999457,0.0,294.999457,1405.080793,0.0,1405.080793,12.915419,0.0,12.915419
fuel_minimizing,0,2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.506799,0.0,290.506799,1402.884109,0.0,1402.884109,13.347741,0.0,13.347741
fuel_minimizing,0,2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.443832,0.0,287.443832,1397.439042,0.0,1397.439042,13.453315,0.0,13.453315
fuel_minimizing,0,2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.546494,0.0,284.546494,1385.438177,0.0,1385.438177,13.064638,0.0,13.064638
fuel_minimizing,0,2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.424198,0.0,280.424198,1373.100593,0.0,1373.100593,13.034558,0.0,13.034558
fuel_minimizing,0,2024-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.930096,0.0,278.930096,1362.913049,0.0,1362.913049,13.312353,0.0,13.312353
fuel_minimizing,0,2024-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.889546,0.0,281.889546,1354.737797,0.0,1354.737797,15.373111,0.0,15.373111
fuel_minimizing,0,2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.896153,0.0,284.896153,1356.978211,0.0,1356.978211,14.297907,0.0,14.297907
fuel_minimizing,0,2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.979742,0.0,280.979742,1357.440288,0.0,1357.440288,15.428552,0.0,15.428552
fuel_minimizing,0,2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.908055,0.0,276.908055,1354.374112,0.0,1354.374112,16.799835,0.0,16.799835
fuel_minimizing,0,2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.352806,0.0,273.352806,1351.162172,0.0,1351.162172,17.642068,0.0,17.642068
fuel_minimizing,0,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.073603,0.0,270.073603,1344.612932,0.0,1344.612932,18.191171,0.0,18.191171
fuel_minimizing,0,2024-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.548927,0.0,267.548927,1344.21062,0.0,1344.21062,18.562744,0.0,18.562744
fuel_minimizing,0,2024-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.229948,0.0,263.229948,1350.232917,0.0,1350.232917,18.411755,0.0,18.411755
fuel_minimizing,0,2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.586321,0.0,261.586321,1355.707866,0.0,1355.707866,18.698398,0.0,18.698398
fuel_minimizing,0,2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.400471,0.0,260.400471,1354.738526,0.0,1354.738526,19.256937,0.0,19.256937
fuel_minimizing,0,2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.16008,0.0,260.16008,1351.950763,0.0,1351.950763,17.873859,0.0,17.873859
fuel_minimizing,0,2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.67518,0.0,258.67518,1348.756314,0.0,1348.756314,17.221541,0.0,17.221541
fuel_minimizing,0,2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.347856,0.0,257.347856,1341.276362,0.0,1341.276362,16.57748,0.0,16.57748
fuel_minimizing,0,2024-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.082268,0.0,252.082268,1342.554725,0.0,1342.554725,15.524689,0.0,15.524689
fuel_minimizing,0,2024-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.98212,0.0,244.98212,1346.489662,0.0,1346.489662,14.988562,0.0,14.988562
fuel_minimizing,0,2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.420932,0.0,239.420932,1346.426254,0.0,1346.426254,14.490772,0.0,14.490772
fuel_minimizing,0,2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.471648,0.0,234.471648,1337.893876,0.0,1337.893876,14.739667,0.0,14.739667
fuel_minimizing,0,2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.822564,0.0,229.822564,1330.789271,0.0,1330.789271,14.939609,0.0,14.939609
fuel_minimizing,0,2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.742825,0.0,225.742825,1325.374815,0.0,1325.374815,14.984433,0.0,14.984433
fuel_minimizing,0,2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.68446,0.0,222.68446,1322.726257,0.0,1322.726257,14.55447,0.0,14.55447
fuel_minimizing,0,2024-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.874723,0.0,221.874723,1319.968376,0.0,1319.968376,14.854088,0.0,14.854088
fuel_minimizing,0,2024-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.787121,0.0,219.787121,1319.03402,0.0,1319.03402,13.936361,0.0,13.936361
fuel_minimizing,0,2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.554113,0.0,218.554113,1311.731902,0.0,1311.731902,13.171981,0.0,13.171981
fuel_minimizing,0,2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.351973,0.0,215.351973,1302.070571,0.0,1302.070571,12.901853,0.0,12.901853
fuel_minimizing,0,2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.070469,0.0,212.070469,1291.671668,0.0,1291.671668,12.79451,0.0,12.79451
fuel_minimizing,0,2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.662926,0.0,207.662926,1282.230443,0.0,1282.230443,12.76384,0.0,12.76384
fuel_minimizing,0,2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.380566,0.0,201.380566,1273.823423,0.0,1273.823423,12.785073,0.0,12.785073
fuel_minimizing,0,2024-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.444121,0.0,198.444121,1261.903458,0.0,1261.903458,12.819871,0.0,12.819871
fuel_minimizing,0,2024-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.849096,0.0,193.849096,1255.737581,0.0,1255.737581,12.832847,0.0,12.832847
fuel_minimizing,0,2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.349243,0.0,192.349243,1250.835491,0.0,1250.835491,12.467171,0.0,12.467171
fuel_minimizing,0,2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.700346,0.0,189.700346,1248.463159,0.0,1248.463159,13.729931,0.0,13.729931
fuel_minimizing,0,2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.603917,0.0,191.603917,1248.498143,0.0,1248.498143,12.522023,0.0,12.522023
fuel_minimizing,0,2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.995652,0.0,192.995652,1244.152147,0.0,1244.152147,12.171682,0.0,12.171682
fuel_minimizing,0,2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.939961,0.0,193.939961,1240.319246,0.0,1240.319246,11.813084,0.0,11.813084
fuel_minimizing,0,2024-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.873437,0.0,195.873437,1235.848621,0.0,1235.848621,11.867935,0.0,11.867935
fuel_minimizing,0,2024-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.418055,0.0,417.418055,1228.959749,0.0,1228.959749,12.274897,0.0,12.274897
fuel_minimizing,0,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.996415,0.0,415.996415,1221.229081,0.0,1221.229081,12.761481,0.0,12.761481
fuel_minimizing,0,2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.808077,0.0,412.808077,1212.292933,0.0,1212.292933,13.049303,0.0,13.049303
fuel_minimizing,0,2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.03956,0.0,410.03956,1198.273217,0.0,1198.273217,12.981476,0.0,12.981476
fuel_minimizing,0,2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.497631,0.0,407.497631,1189.571022,0.0,1189.571022,13.326508,0.0,13.326508
fuel_minimizing,0,2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.362871,0.0,405.362871,1180.943168,0.0,1180.943168,13.528809,0.0,13.528809
fuel_minimizing,0,2024-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.969505,0.0,404.969505,1173.90853,0.0,1173.90853,12.805716,0.0,12.805716
fuel_minimizing,0,2024-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.016182,0.0,406.016182,1173.464674,0.0,1173.464674,10.471291,0.0,10.471291
fuel_minimizing,0,2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.916596,0.0,404.916596,1170.009306,0.0,1170.009306,5.922172,0.0,5.922172
fuel_minimizing,0,2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.931549,0.0,404.931549,1162.619,0.0,1162.619,3.480404,0.0,3.480404
fuel_minimizing,0,2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.191092,0.0,413.191092,1165.710684,0.0,1165.710684,8.112095,0.0,8.112095
fuel_minimizing,0,2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.137436,0.0,448.137436,1196.853462,0.0,1196.853462,18.461298,0.0,18.461298
fuel_minimizing,0,2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.656231,0.0,510.656231,1267.424322,0.0,1267.424322,36.096878,0.0,36.096878
fuel_minimizing,0,2024-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.480949,0.0,542.480949,1323.471119,0.0,1323.471119,40.056789,0.0,40.056789
fuel_minimizing,0,2024-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.633417,0.0,555.633417,1356.154637,0.0,1356.154637,39.081261,0.0,39.081261
fuel_minimizing,0,2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.872069,0.0,561.872069,1377.292806,0.0,1377.292806,34.937923,0.0,34.937923
fuel_minimizing,0,2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.102964,0.0,565.102964,1389.267434,0.0,1389.267434,29.487591,0.0,29.487591
fuel_minimizing,0,2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.511952,0.0,566.511952,1397.638012,0.0,1397.638012,23.996562,0.0,23.996562
fuel_minimizing,0,2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.920271,0.0,566.920271,1405.551615,0.0,1405.551615,19.399669,0.0,19.399669
fuel_minimizing,0,2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.774678,0.0,565.774678,1412.154059,0.0,1412.154059,16.001837,0.0,16.001837
fuel_minimizing,0,2024-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.225848,0.0,563.225848,1414.438203,0.0,1414.438203,13.46924,0.0,13.46924
fuel_minimizing,0,2024-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.717462,0.0,562.717462,1415.436696,0.0,1415.436696,12.741428,0.0,12.741428
fuel_minimizing,0,2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.319789,0.0,559.319789,1417.96281,0.0,1417.96281,13.134824,0.0,13.134824
fuel_minimizing,0,2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.896143,0.0,554.896143,1413.826717,0.0,1413.826717,13.094128,0.0,13.094128
fuel_minimizing,0,2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.989603,0.0,551.989603,1410.186955,0.0,1410.186955,12.503149,0.0,12.503149
fuel_minimizing,0,2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.885898,0.0,549.885898,1415.569343,0.0,1415.569343,12.087931,0.0,12.087931
fuel_minimizing,0,2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.24639,0.0,549.24639,1420.93278,0.0,1420.93278,13.368384,0.0,13.368384
fuel_minimizing,0,2024-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.586178,0.0,548.586178,1423.85975,0.0,1423.85975,13.141901,0.0,13.141901
fuel_minimizing,0,2024-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.079424,0.0,547.079424,1425.215368,0.0,1425.215368,12.599876,0.0,12.599876
fuel_minimizing,0,2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.601906,0.0,544.601906,1423.094481,0.0,1423.094481,12.501969,0.0,12.501969
fuel_minimizing,0,2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.786232,0.0,541.786232,1417.178593,0.0,1417.178593,12.369265,0.0,12.369265
fuel_minimizing,0,2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.743487,0.0,539.743487,1412.672984,0.0,1412.672984,12.598696,0.0,12.598696
fuel_minimizing,0,2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0412,0.0,538.0412,1407.916659,0.0,1407.916659,12.825769,0.0,12.825769
fuel_minimizing,0,2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.894938,0.0,535.894938,1399.302653,0.0,1399.302653,12.756763,0.0,12.756763
fuel_minimizing,0,2024-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.408218,0.0,533.408218,1390.045821,0.0,1390.045821,12.67596,0.0,12.67596
fuel_minimizing,0,2024-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.402762,0.0,530.402762,1382.5717,0.0,1382.5717,12.749095,0.0,12.749095
fuel_minimizing,0,2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.353597,0.0,527.353597,1377.192957,0.0,1377.192957,12.964962,0.0,12.964962
fuel_minimizing,0,2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.641921,0.0,523.641921,1372.062744,0.0,1372.062744,12.954935,0.0,12.954935
fuel_minimizing,0,2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.496622,0.0,519.496622,1361.874471,0.0,1361.874471,12.662395,0.0,12.662395
fuel_minimizing,0,2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.485896,0.0,515.485896,1352.458755,0.0,1352.458755,12.826359,0.0,12.826359
fuel_minimizing,0,2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.745946,0.0,510.745946,1339.455752,0.0,1339.455752,13.089409,0.0,13.089409
fuel_minimizing,0,2024-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.354987,0.0,505.354987,1328.654536,0.0,1328.654536,13.250424,0.0,13.250424
fuel_minimizing,0,2024-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.830124,0.0,500.830124,1317.354074,0.0,1317.354074,13.016864,0.0,13.016864
fuel_minimizing,0,2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.057969,0.0,496.057969,1304.04715,0.0,1304.04715,12.85172,0.0,12.85172
fuel_minimizing,0,2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.949957,0.0,490.949957,1289.758497,0.0,1289.758497,12.797459,0.0,12.797459
fuel_minimizing,0,2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.264067,0.0,486.264067,1275.924632,0.0,1275.924632,12.642342,0.0,12.642342
fuel_minimizing,0,2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.673643,0.0,481.673643,1261.741658,0.0,1261.741658,12.650009,0.0,12.650009
fuel_minimizing,0,2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.258048,0.0,477.258048,1248.309377,0.0,1248.309377,12.877082,0.0,12.877082
fuel_minimizing,0,2024-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.586441,0.0,471.586441,1238.847745,0.0,1238.847745,12.901263,0.0,12.901263
fuel_minimizing,0,2024-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.786869,0.0,468.786869,1231.277418,0.0,1231.277418,13.095307,0.0,13.095307
fuel_minimizing,0,2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.907265,0.0,464.907265,1219.054261,0.0,1219.054261,12.639393,0.0,12.639393
fuel_minimizing,0,2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.96785,0.0,460.96785,1207.191144,0.0,1207.191144,13.197342,0.0,13.197342
fuel_minimizing,0,2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.456789,0.0,456.456789,1199.916722,0.0,1199.916722,13.168442,0.0,13.168442
fuel_minimizing,0,2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.824958,0.0,451.824958,1188.08713,0.0,1188.08713,13.160185,0.0,13.160185
fuel_minimizing,0,2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.507611,0.0,446.507611,1174.960956,0.0,1174.960956,13.003299,0.0,13.003299
