date,represented_storage_mm3,price_mean_nzd_mwh,price_p95_nzd_mwh,price_max_nzd_mwh
2024-06-20,3392.101,272.0433796296296,325.06888888888886,348.8488888888889
2024-06-21,3344.321,279.3998611111111,326.8118333333333,364.2366666666667
2024-06-22,3293.228,279.2987037037037,316.1297222222222,328.6277777777778
2024-06-23,3244.763,274.6275694444444,348.5476111111111,353.54555555555555
2024-06-24,3196.931,293.5428009259259,381.29872222222224,385.0488888888889
2024-06-25,3138.2650000000003,289.8163425925926,363.17661111111113,374.9766666666667
2024-06-26,3109.406,264.6253472222222,298.68833333333333,320.0077777777778
2024-06-27,3088.201,281.1507638888889,372.45816666666667,390.9088888888889
2024-06-28,3071.093,284.63567129629627,332.39127777777776,349.6066666666667
2024-06-29,3060.625,244.00819444444446,275.9958333333333,281.7655555555555
2024-06-30,3029.94,255.65525462962964,281.67216666666667,284.1144444444445
2024-07-01,3163.055,231.23798611111113,285.46344444444446,296.8155555555556
2024-07-02,3293.149,218.8703240740741,299.70011111111114,331.50333333333333
2024-07-03,3298.328,293.57108796296296,356.8786666666667,382.96333333333337
2024-07-04,3268.4759999999997,366.29543981481487,475.5881111111111,483.44777777777773
2024-07-05,3225.643,378.5327314814815,602.370333333333,2084.023333333333
2024-07-06,3188.988,338.3272685185185,481.37805555555553,509.9177777777778
2024-07-07,3153.142,307.9872222222222,459.3479444444444,508.0377777777778
2024-07-08,3115.5,296.2258796296296,354.87611111111113,401.3688888888889
2024-07-09,3063.842,325.97868055555557,440.60644444444443,475.0244444444445
2024-07-10,3007.8340000000003,355.97525462962966,455.60588888888884,521.5544444444445
2024-07-11,2951.999,329.5941898148148,437.44583333333327,460.0944444444445
2024-07-12,2899.496,349.8526851851852,445.48661111111113,465.24666666666667
2024-07-13,2848.561,373.68886574074077,490.8783888888888,519.9311111111111
2024-07-14,2799.7309999999998,362.7821527777778,469.6650555555555,494.6255555555556
2024-07-15,2750.952,366.83726851851856,548.5705,551.2111111111111
2024-07-16,2702.242,342.8046527777778,401.35961111111106,420.7311111111111
2024-07-17,2646.167,446.7977777777778,643.6398888888889,655.9877777777779
2024-07-18,2586.156,354.99125000000004,402.3277777777777,443.8355555555556
2024-07-19,2525.498,377.6056018518518,520.5303888888889,594.9977777777777
2024-07-20,2487.71,428.25608796296297,647.0595555555556,669.4577777777778
2024-07-21,2459.12,363.7843287037037,548.9092222222222,573.9766666666667
2024-07-22,2421.603,351.8644675925926,501.96877777777775,623.9522222222222
2024-07-23,2376.576,429.81164351851857,600.7898333333333,730.968888888889
2024-07-24,2318.3669999999997,426.23375000000004,644.6703333333334,721.81
2024-07-25,2269.946,388.9648611111111,500.6186111111111,587.8377777777778
2024-07-26,2233.205,397.0915277777778,584.4992222222221,830.7322222222223
2024-07-27,2263.718,357.84798611111114,408.03222222222223,501.54555555555555
2024-07-28,2284.491,386.4816666666666,471.29211111111107,521.5433333333334
2024-07-29,2286.928,517.0736574074074,860.5041111111111,876.1088888888888
2024-07-30,2312.1440000000002,524.6529166666667,773.499,839.3633333333333
2024-07-31,2299.988,398.02624999999995,464.94794444444443,486.8833333333333
2024-08-01,2271.173,457.6200462962963,577.1058333333333,672.8922222222222
2024-08-02,2236.605,644.7257638888889,841.4726111111111,846.6211111111111
2024-08-03,2195.554,765.9373842592591,866.6893888888889,868.2211111111111
2024-08-04,2150.856,818.7485416666667,885.7997222222223,895.7266666666667
2024-08-05,2104.98,819.4697916666665,884.5790555555556,889.5
2024-08-06,2053.652,863.410300925926,1102.696888888889,1397.5688888888888
2024-08-07,2001.454,886.2520370370371,1080.445722222222,1551.9955555555555
2024-08-08,1980.342,829.2583101851852,889.3290555555556,904.3911111111112
2024-08-09,1958.961,800.7396527777778,876.6754444444445,891.6711111111111
2024-08-10,1937.912,788.6228935185185,841.3856111111111,844.4311111111111
2024-08-11,1930.298,607.7187731481482,807.2737222222222,812.7444444444444
2024-08-12,1977.238,436.2325,714.6059999999999,799.0766666666666
2024-08-13,1976.904,594.8503240740741,800.5142222222222,841.281111111111
2024-08-14,1937.057,536.1944212962964,821.1308888888889,985.5422222222221
2024-08-15,1918.934,379.75275462962964,594.9838888888888,687.8988888888889
2024-08-16,1935.087,356.2553009259259,433.1348333333333,642.271111111111
2024-08-17,1947.024,462.79585648148145,855.7080555555555,869.9833333333333
2024-08-18,1982.888,407.38092592592596,735.8153888888888,825.2088888888889
2024-08-19,2004.734,441.90835648148146,754.2668888888888,849.9222222222222
2024-08-20,1982.517,464.37175925925925,663.9178888888889,757.5944444444444
2024-08-21,1937.556,410.45905092592596,554.0699999999999,606.9477777777778
2024-08-22,1905.3220000000001,354.29657407407404,441.7634444444444,472.8866666666666
2024-08-23,1913.021,274.7908564814815,333.90383333333335,342.55222222222227
2024-08-24,1971.741,168.83592592592592,246.36355555555554,278.2555555555556
2024-08-25,2084.051,210.72268518518516,278.4698333333333,283.2366666666667
2024-08-26,2220.809,295.09400462962964,492.47344444444434,596.2744444444445
2024-08-27,2279.706,178.20849537037034,339.44083333333333,350.52777777777777
2024-08-28,2339.808,116.38793981481483,215.30627777777775,242.11777777777777
2024-08-29,2477.385,94.73115740740741,351.21099999999973,824.548888888889
2024-08-30,2637.1099999999997,19.444537037037037,121.93338888888877,346.8722222222222
2024-08-31,2767.8740000000003,3.819606481481481,21.648333333333316,68.20777777777778
2024-09-01,2959.728,1.047777777777778,6.546944444444444,7.477777777777778
2024-09-02,3437.3160000000003,3.1821296296296295,15.041777777777767,39.983333333333334
2024-09-03,3860.1620000000003,6.063032407407408,22.039388888888887,25.535555555555554
2024-09-04,4052.641,47.8369212962963,145.80894444444442,181.04555555555555
2024-09-05,4087.284,48.19840277777778,148.9861111111111,275.01
2024-09-06,4100.6,12.956157407407408,42.82261111111109,107.98444444444445
2024-09-07,4234.248,6.893796296296297,35.798666666666634,82.58999999999999
2024-09-08,4410.465,4.959513888888888,15.332111111111102,21.66111111111111
2024-09-09,4484.887,24.875393518518518,98.79249999999996,167.80555555555554
2024-09-10,4636.593,44.12340277777778,92.56811111111111,125.40333333333335
2024-09-11,4670.381,103.20805555555556,254.14205555555552,289.7055555555555
2024-09-12,4733.191,90.98678240740742,197.27916666666667,229.27444444444447
2024-09-13,4913.481,121.55011574074075,224.11788888888887,229.84333333333336
2024-09-14,4946.869,111.9774537037037,238.9226111111111,251.70999999999998
2024-09-15,4947.262,89.20655092592592,226.7021111111111,250.33444444444447
2024-09-16,4936.37,140.07710648148148,290.09872222222225,301.7311111111111
2024-09-17,4893.2519999999995,291.9523611111111,321.76516666666663,3948.633333333333
2024-09-18,4834.912,160.0307175925926,249.78638888888887,274.6911111111111
2024-09-19,4833.79,97.37620370370371,212.1799444444444,245.59888888888887
2024-09-20,4844.68,114.80092592592592,236.83711111111108,294.9433333333333
2024-09-21,4836.12,22.365439814814817,97.00755555555553,142.99666666666667
2024-09-22,4846.323,15.81048611111111,80.34922222222218,130.4022222222222
2024-09-23,4878.235,24.52349537037037,106.77772222222221,154.1222222222222
2024-09-24,4942.466,66.49770833333334,238.2398333333333,281.1377777777777
2024-09-25,4950.777,91.34627314814814,206.6176111111111,234.04222222222222
2024-09-26,4998.122,95.23685185185185,215.23566666666665,226.97444444444443
2024-09-27,5131.602,142.73773148148146,224.2826111111111,228.01333333333332
2024-09-28,5116.284,66.00886574074075,126.67644444444444,139.30333333333334
2024-09-29,5069.39,73.76374396135266,177.49638888888887,193.98777777777778
2024-09-30,4816.175,109.60046296296296,160.6857222222222,163.97555555555556
2024-10-01,4746.787,65.37425925925926,139.51094444444442,162.5211111111111
2024-10-02,4719.959,113.9018287037037,199.06627777777777,206.04222222222222
2024-10-03,4820.284000000001,116.03516203703704,176.16299999999998,186.35777777777778
2024-10-04,4872.516,71.00546296296297,125.68727777777778,146.45
2024-10-05,4904.213,38.220115740740745,89.51583333333332,95.09333333333333
2024-10-06,4920.382,8.425,27.221166666666665,42.857777777777784
2024-10-07,4924.066,20.663935185185185,46.725333333333325,205.41333333333333
2024-10-08,4985.566,6.622245370370369,17.553055555555552,59.55888888888889
2024-10-09,5084.344,17.443796296296295,53.162277777777774,82.10555555555555
2024-10-10,5085.693,38.22210648148148,121.26266666666666,152.41
2024-10-11,5063.025,53.65152777777777,108.52799999999999,138.8211111111111
2024-10-12,5037.186,33.989375,72.19916666666667,87.65555555555555
2024-10-13,5011.11,82.08418981481482,178.56844444444442,188.88666666666666
2024-10-14,4966.178,117.80550925925927,168.935,196.33333333333334
2024-10-15,4895.735,117.54296296296296,194.37099999999998,200.1977777777778
2024-10-16,4825.565,120.52166666666666,193.12544444444444,197.3122222222222
2024-10-17,4755.285,109.243125,159.37766666666667,163.3311111111111
2024-10-18,4689.468,92.58657407407406,143.97455555555555,155.67555555555555
2024-10-19,4637.581,93.66194444444444,123.081,130.9788888888889
2024-10-20,4602.164,94.30613425925925,126.69938888888889,148.49222222222224
2024-10-21,4576.8189999999995,75.79715277777778,102.11577777777778,120.04333333333335
2024-10-22,4560.329,86.77805555555555,129.8357777777778,131.92111111111112
2024-10-23,4583.718,44.84532407407408,74.11427777777777,82.48222222222222
2024-10-24,4905.372,14.39599537037037,38.775166666666664,42.21666666666667
2024-10-25,5381.473,5.247060185185185,17.119111111111106,26.796666666666667
2024-10-26,5544.773,8.331967592592592,21.29572222222222,21.448888888888888
2024-10-27,5653.306,4.029120370370371,11.734555555555552,16.628888888888888
2024-10-28,5681.645,1.2005092592592592,4.313166666666667,8.412222222222223
2024-10-29,5680.3189999999995,7.285023148148149,22.01022222222222,24.038888888888888
2024-10-30,5666.113,22.014166666666668,72.16083333333333,104.19666666666666
2024-10-31,5652.202,10.368078703703704,41.125111111111096,63.221111111111114
2024-11-01,5673.2880000000005,11.487453703703702,25.66772222222222,63.635555555555555
2024-11-02,5697.467,8.040671296296297,16.314055555555555,22.142222222222223
2024-11-03,5682.759,28.540208333333336,93.69672222222222,97.06777777777778
2024-11-04,5652.92,31.675995370370373,130.90872222222217,160.1877777777778
2024-11-05,5667.9220000000005,69.09694444444445,150.78744444444445,232.76000000000002
2024-11-06,5668.696,92.03097222222222,123.63316666666667,139.62555555555556
2024-11-07,5643.959,73.9006712962963,129.69205555555556,146.23333333333332
2024-11-08,5687.668,16.31486111111111,48.9872222222222,68.65666666666667
2024-11-09,6101.218,2.532824074074074,10.344555555555555,13.476666666666667
2024-11-10,6383.258,14.500925925925927,58.68644444444442,74.62777777777778
2024-11-11,6450.966,29.199768518518514,96.13005555555554,112.48888888888888
2024-11-12,6443.568,48.21962962962963,133.357,156.11777777777777
2024-11-13,6402.202,86.11831018518518,165.76938888888887,196.49333333333334
2024-11-14,6353.966,54.50270833333334,103.96227777777777,109.99111111111111
2024-11-15,6388.071,50.60675925925926,108.05472222222222,110.77222222222223
2024-11-16,6444.0779999999995,2.8146064814814813,16.594611111111107,24.166666666666668
2024-11-17,6423.802,7.531412037037037,38.32072222222222,70.99777777777778
2024-11-18,6390.762,9.99699074074074,27.85755555555555,43.123333333333335
2024-11-19,6351.501,9.157569444444444,17.903277777777777,27.52111111111111
2024-11-20,6351.052,2.471273148148148,8.21411111111111,10.233333333333334
2024-11-21,6333.141,7.890532407407407,21.106666666666662,28.5
2024-11-22,6294.755,15.147708333333334,56.414,76.29777777777777
2024-11-23,6230.505,18.24814814814815,61.658055555555556,66.33666666666666
2024-11-24,6168.447,5.784675925925925,21.092555555555546,33.13666666666667
2024-11-25,6124.365,3.2717592592592593,13.963055555555547,20.77777777777778
2024-11-26,6084.8369999999995,32.60842592592593,103.92633333333333,116.45555555555555
2024-11-27,6046.461,50.41557870370371,105.04572222222222,130.5811111111111
2024-11-28,6039.246,16.811574074074073,44.22455555555555,58.739999999999995
2024-11-29,6060.885,39.98810185185185,89.64227777777775,128.13444444444445
2024-11-30,6041.7339999999995,26.217754629629628,68.52894444444445,70.37222222222222
2024-12-01,6014.157,40.50756944444444,69.56338888888888,70.44777777777777
2024-12-02,5976.563,59.04354166666667,96.08961111111111,131.98000000000002
2024-12-03,5969.861,51.41266203703703,100.98227777777777,114.91555555555556
2024-12-04,6016.9490000000005,43.79527777777778,80.79894444444444,82.08333333333333
2024-12-05,6136.724,38.67099537037037,61.46038888888888,76.14222222222222
2024-12-06,6150.404,62.33416666666667,97.14538888888889,113.34555555555556
2024-12-07,6139.017,28.94486111111111,58.893611111111106,65.13222222222223
2024-12-08,6158.275,7.723449074074074,29.1671111111111,38.38444444444444
2024-12-09,6267.907,32.98291666666667,58.129,61.657777777777774
2024-12-10,6337.624,22.080162037037038,59.48905555555555,61.843333333333334
2024-12-11,6392.186000000001,32.12826388888889,61.01688888888889,101.52666666666667
2024-12-12,6423.085999999999,166.20261574074075,397.070444444444,2542.7233333333334
2024-12-13,6496.266,10.014930555555557,34.15088888888889,35.15111111111111
2024-12-14,6605.284,19.077708333333334,34.590444444444444,34.80222222222223
2024-12-15,6734.488,30.322453703703705,52.7226111111111,67.30777777777777
2024-12-16,6741.071,73.44145833333333,134.33261111111113,142.24222222222224
2024-12-17,6739.605,26.668541666666666,36.13977777777778,38.675555555555555
2024-12-18,6713.482999999999,19.241736111111113,28.081055555555555,34.05888888888889
2024-12-19,6680.076,21.950208333333332,33.69788888888888,40.36888888888889
2024-12-20,6632.801,14.716319444444444,27.9435,40.138888888888886
2024-12-21,6600.852,4.006458333333334,15.11911111111111,15.924444444444443
2024-12-22,6586.494,2.5928935185185185,5.496333333333333,12.733333333333333
2024-12-23,6547.678,8.652731481481482,16.0785,16.092222222222222
2024-12-24,6504.994,11.82912037037037,18.825722222222222,23.44
2024-12-25,6465.553,6.982638888888889,9.844333333333333,9.913333333333334
2024-12-26,6446.0380000000005,3.6155324074074073,9.455,9.61
2024-12-27,6439.327,2.709513888888889,9.5335,9.556666666666667
2024-12-28,6413.414,4.558611111111111,9.537444444444445,9.61
2024-12-29,6379.407,3.9004398148148147,9.681611111111112,9.724444444444444
2024-12-30,6351.101,3.916736111111111,9.717388888888888,9.72111111111111
2024-12-31,6332.067,3.8337731481481483,9.345666666666666,9.491111111111111
