Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1998-09-01,208,216,216,212,212,212,212,212,212,212,212,208,196,4118,8488,8956,8960,8960,8964,8968,8960,8962,8968,8976,8972,8984,8984,8988,8980,8980,8984,8972,8964,8944,8936,8940,8944,8948,8968,8960,8972,8988,8988,9012,9028,9032,1876,228,,
HWA,HWA1102,KIWI,whareroa,Gas,Cogen,1998-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1998-09-01,17345,15495,15650,13957,15443,16801,17632,16941,17295,15789,15981,16687,17173,16647,16532,17701,18073,17397,14850,16108,16492,17744,16961,17741,18883,18118,17761,17106,16727,16300,17719,16041,17956,18192,17691,16993,17130,16143,13800,17911,16976,16016,17270,19105,16363,18205,18626,18838,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1998-09-01,46200,46200,46290,46210,47010,46210,46770,46480,45820,47230,48260,49310,46970,46880,47780,46830,47010,47200,47290,47360,47490,47480,47510,47580,47580,47500,47390,47340,47430,47270,47250,47320,43750,44530,43800,42770,42760,44510,45810,45770,47160,44670,39980,37300,37320,37740,38000,37810,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1998-09-01,295070,294540,294460,295010,295080,294450,294350,294410,294380,294050,293860,293960,293830,293620,293880,294550,294700,294730,294790,294880,294960,294840,294460,293860,294370,294880,294130,294070,294240,293970,294910,294880,294790,294770,294610,294560,294560,294030,293540,293390,293250,294040,293620,294530,293770,293420,293830,294330,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1998-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1998-09-01,9830,9820,470,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12120,12370,12370,12420,12400,12370,12380,10970,520,0,0,0,0,0,9030,9930,9890,9910,9890,9860,9840,9850,9860,10150,9710,9780,9800,9750,9790,510,0,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1998-09-01,37000,31690,42590,48840,63740,71760,81930,74960,69140,69480,66140,61440,31890,68370,98950,100890,122470,88340,85590,92550,93960,76250,74180,40920,48910,65570,52100,53790,47770,59440,72940,83300,88880,127290,95300,129150,131290,112230,113900,124910,146780,109220,78640,63980,25940,58620,62510,60600,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1998-09-01,58450,58460,58490,58480,58500,58530,58510,58520,58510,58500,58480,58470,58470,58470,58440,58420,58420,58390,58390,58390,58400,58390,58390,58400,58370,58400,58360,58380,58370,58380,58350,58370,58400,58420,58450,58440,58450,58470,58460,58400,58460,58460,58460,58440,58430,58440,58410,58450,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1998-09-01,117080,117120,117120,117170,117200,117200,117270,117230,117260,117220,117210,117200,117170,117210,117160,117150,116920,116860,116920,117000,116960,117010,117030,117000,117010,117010,116980,117000,116960,116970,116890,116870,116840,116890,116940,116920,116930,116980,117120,117110,117070,117090,117070,117010,116980,116980,116960,116980,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1998-09-01,84170,85910,84530,56800,58190,54300,53710,50070,48260,48790,49610,52170,41940,28670,65010,93160,91230,85170,79520,69310,56000,53610,56650,83480,91660,91720,91630,91920,91880,69950,67940,69300,69000,69690,55990,50400,58190,78760,90800,74350,65190,58570,42170,83780,89990,87980,92180,89510,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1998-09-01,67250,67130,17210,44730,51360,51280,51320,51330,51180,51220,63180,76290,38430,29100,54850,70690,70040,69900,69890,52280,43580,50320,59420,71760,73460,75880,71430,69910,73460,76180,73820,72970,72280,40860,32820,33480,63560,73060,64110,56520,51540,45840,43690,71950,76360,76190,76330,76380,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1998-09-01,67180,66900,16630,44320,50780,50740,50740,50800,50660,50730,64340,70900,35510,29090,55420,70560,69890,69650,69720,51910,43470,50310,56810,68980,69890,70070,75890,75750,75650,73170,72590,72780,72040,42150,31140,32000,64360,73960,63760,56160,51140,45620,42870,74110,75470,75380,75410,75470,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1998-09-01,24940,10970,5060,5040,5380,5150,5420,5420,5090,5170,9880,13860,34000,53810,54680,54240,54230,54260,54240,54200,54210,54150,54100,54060,53940,52660,29290,13540,13730,13700,18760,45410,49660,43830,51900,51760,51670,51520,51650,51590,52660,50880,51150,51070,50460,19080,21490,8880,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1998-09-01,27810,27700,27650,27960,28030,28140,28420,28540,28490,27990,27810,27850,28190,28140,27710,27940,28060,28160,28120,28420,28840,29150,28830,27410,27140,27380,27310,27220,27000,27260,27330,27300,27730,27610,27800,27330,27040,26850,27430,27680,27530,27060,27090,27860,28090,27510,27480,27710,,
OTA,OTA2221,CTCT,otahuhu_a,Gas,Thrml,1998-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PPI,PPI2201,MRPL,poihipi,Geo,Geo,1998-09-01,970,1060,1090,1110,1120,1130,1130,1140,1130,1140,1140,1080,820,2620,13740,18560,18500,18650,18810,18770,18720,18720,18760,18760,18640,18550,18510,18560,18600,18600,18610,18600,18620,18610,18600,18600,18600,18620,18610,18570,18510,18520,18500,18490,18490,18470,16380,2030,,
ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,1998-09-01,8900,8856,8928,7984,7931,7253,6994,6928,7950,7894,7940,7966,7881,11027,12656,12718,12654,12396,12178,12100,11710,11707,11795,11798,11643,11302,11299,11286,11298,11298,11312,11220,11292,11450,11670,11742,12666,12652,12664,12664,12648,12618,12546,12606,12636,12654,11584,10337,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1998-09-01,9860,9980,19370,14470,10050,10020,9920,9910,9870,9920,9910,13700,35950,56760,59760,59500,59510,59730,59890,59530,51490,44700,37130,17440,14920,15000,19560,25940,39710,39770,39920,39880,56900,59310,59930,59870,59540,59710,59590,59710,59740,59650,59720,32310,26520,13900,14960,11140,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,1998-09-01,9800,10080,19410,3170,10530,10020,9870,9930,9780,10020,9880,13260,37900,58470,59590,59270,59360,59550,59650,59390,51660,44430,44810,44840,44670,44900,55940,56920,57750,59310,59490,59500,59340,59130,59680,59500,59390,59540,59430,59460,59510,59340,59380,59570,53960,12850,37880,13300,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1998-09-01,44480,44480,44500,44730,44770,44770,44770,44760,44780,44760,44780,44770,44660,44530,44480,44460,44480,44470,44480,44480,44470,44480,44480,44480,44460,43800,43590,43580,43570,43580,43570,43810,43830,44080,44350,44340,44340,44330,44350,44340,44340,44340,44340,44340,44350,44370,44390,44340,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,1998-09-01,163480,175600,174480,173990,143740,117360,112070,114360,109680,109430,113640,162510,174610,177050,178650,178750,178280,178870,181020,180460,178100,176010,175290,175040,174970,176840,177170,173150,172440,174600,175360,175400,175650,175880,179000,180820,180150,180390,180640,181180,181010,180270,180630,175890,174980,175340,175220,149400,,
SWN,SWN2201,TRUS,southdown,Gas,Thrml,1998-09-01,62440,62430,62320,61900,61750,61900,61850,61780,61870,62040,61850,59960,56100,55170,54870,54650,54670,54540,54150,54790,56330,58180,58420,60130,61000,62330,62050,62210,62080,62010,61940,62050,62020,61960,61950,62070,62060,61970,61950,61950,61890,61950,61870,61940,61880,61940,61840,61800,,
TKA,TKA0111,MERI,tekapo_a,Hydro,Hydro,1998-09-01,6980,7090,7160,7240,6910,7140,7220,7130,7040,7290,7200,7160,7380,7180,7260,7200,7220,7250,7160,7090,7290,7080,7120,7210,7050,7230,7170,7230,7040,7130,7140,7150,7270,7510,7820,7720,7620,7690,7760,7560,7680,7480,7780,7890,7500,7720,7480,7480,,
TKB,TKB2201,MERI,tekapo_b,Hydro,Hydro,1998-09-01,37040,36530,36670,36970,37320,37150,37130,37350,36910,37020,37430,37520,37160,37070,37390,37550,37220,37020,37140,37280,37290,37260,37480,37340,37040,36970,36780,36810,37250,37010,36890,37060,37080,37150,36670,37220,37420,36740,37200,36720,37140,36940,36770,37280,37420,36890,36810,37170,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,1998-09-01,0,0,0,0,0,0,0,0,0,0,0,0,48750,86990,112730,113650,113470,113730,113400,112900,112390,112400,112210,112300,90490,62110,57140,57190,57450,57150,57390,104470,112940,113200,112780,112400,112380,112410,112560,112370,112520,111890,112380,89470,54900,0,0,0,,
TMU,TMU1101,GENE,te_awamutu,Gas,Cogen,1998-09-01,12260,12320,12310,12290,12360,12440,12510,12660,13080,13140,13510,13750,13750,13730,13720,13640,13440,13170,12980,12810,12740,12630,12490,12320,12240,12130,12170,12140,12290,12320,12300,12290,12180,12180,12200,12160,12170,12170,12300,12330,12320,12390,12590,12660,12610,12620,12720,12730,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,1998-09-01,4520,3520,3530,3530,3770,3590,3680,3740,3440,3420,3820,4780,3400,3230,7900,58170,53480,53580,51290,50100,50280,48530,23270,23670,23690,23980,23820,23850,23930,23840,23740,24380,24430,24340,47680,66100,66810,66890,67050,67280,69480,66270,66570,66650,66290,25100,24320,24430,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,1998-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1998-09-01,49240,49050,48900,48660,42060,25440,24690,24650,15630,14590,15460,17430,38050,48590,49310,48620,48850,49080,49200,49340,49550,49690,49740,49810,49730,49710,49440,43160,43880,43700,45490,43700,43410,46290,48960,48880,48890,48920,49170,49330,50580,49100,49410,48870,48240,48290,48230,37910,,
WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,1998-09-01,15770,9670,11590,14940,16040,18490,18940,21380,24390,24140,22040,23020,13730,18030,23130,26960,27130,27320,27260,27170,25420,23540,22540,17650,11150,21300,17960,16160,16980,16530,20850,23260,25900,26070,26670,26690,26160,26110,26880,26600,26880,26240,26410,23500,13030,12320,15540,15810,,
WRK,WRK2201,CTCT,wairakei,Geo,Geo,1998-09-01,81720,81670,81530,81760,81820,81730,81630,81550,81560,81530,81670,81730,81770,81750,81520,81580,81630,81580,81620,81620,80720,76330,75440,75910,76340,76280,76240,76270,76320,76340,76290,76300,76290,76280,76390,76320,76590,80890,81190,81040,81490,81410,81370,81320,81310,81100,81320,81360,,
WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1998-09-01,27360,29510,29670,29730,29810,29760,29730,29810,29490,29590,29620,29640,29430,29310,29470,29470,29350,29320,29390,27710,27520,27440,27600,27500,27380,28590,28900,28970,29080,29010,29050,29170,29130,29140,28990,30230,31690,31420,34500,34400,34520,34440,34410,34550,34520,34390,34470,34590,,
ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1998-09-02,27530,27460,27470,27550,27400,27450,27460,27400,24770,24900,25040,25390,25310,25280,25130,25250,25250,25370,25460,25590,25170,19230,12360,14520,17190,22940,28360,28420,25540,21510,25730,28420,28360,28370,28360,28340,28220,25970,25990,27160,28730,28650,28610,28590,28570,28560,28560,28530,,
ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,1998-09-02,1966,1968,1971,1970,1972,1971,1971,1953,1965,1998,2000,1996,1995,3390,5352,5266,5264,5259,5256,5258,5256,5259,5259,5262,5260,5244,3940,5001,5244,5304,5318,5325,5320,5319,5314,5306,5288,5290,5325,5309,5300,5282,5284,5289,5294,5301,1967,1960,,
ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1998-09-02,86360,78580,74920,78610,73540,73870,74140,71120,66610,66760,66970,68020,67620,67270,66380,66620,73990,80630,80710,83730,85330,85350,85320,85290,84000,72890,72890,72910,77880,76720,68280,80840,84300,84850,84970,85210,85130,85150,85040,76140,73780,72950,63900,66220,55180,52230,56860,55010,,
ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,1998-09-02,1910,1160,9130,10530,5440,1260,2640,9970,10370,10410,10390,17000,20590,37610,38040,37940,37900,37820,34960,35770,37590,37430,36960,32140,26100,19690,19840,19860,19930,19910,19910,22270,28290,28330,31940,36520,36930,36920,36930,36960,36360,30810,35150,35750,35770,35580,23250,18960,,
AVI,AVI2201,MERI,aviemore,Hydro,Hydro,1998-09-02,35810,33880,35100,34480,33840,34770,33810,26270,19520,20170,35950,45690,26610,22400,36130,96500,97650,97420,73430,10060,3550,3730,2900,0,19680,22640,54600,65440,79410,81380,80840,74560,77040,41700,39750,61590,97140,99280,98700,98750,98460,98020,99040,98640,84900,102760,97830,98920,,
BEN,BEN2202,MERI,benmore,Hydro,Hydro,1998-09-02,135590,99210,97760,93240,105090,108110,103870,101930,93580,79240,92630,113060,94420,84760,96090,133800,186680,155740,107540,88040,103350,125020,155350,170250,152660,160760,107850,85680,77760,82480,84580,71480,74990,88650,61380,25500,72190,107350,102690,107900,107030,106320,108650,207980,194470,202840,218100,213470,,
BWK,BWK1101,TRUS,waipori,Hydro,Hydro,1998-09-02,12462,13368,3198,0,0,0,0,0,0,0,0,0,0,600,11730,13344,13452,13458,13464,13452,13476,13470,13452,13470,13458,13470,13452,13452,6342,4716,4830,4710,5232,12438,13440,13452,13464,13464,13458,13464,13464,13470,13482,13446,13458,13464,7554,6462,,
COB,COB0661,CTCT,cobb,Hydro,Hydro,1998-09-02,15560,15560,15750,15620,15530,15710,15580,15630,15630,15650,15690,15610,15560,15650,15690,15670,15540,15540,15620,15650,15610,15680,15570,15650,15530,15700,15580,15500,15770,15600,15590,15490,15670,15660,15640,15540,15650,15660,15640,15630,15630,15600,15660,15620,15600,15610,15590,15680,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,1998-09-02,18030,18030,18100,18050,18030,18050,18040,18030,18030,18040,18050,18020,18030,18050,18050,18040,17990,17990,18000,18030,18000,18030,18010,18010,17980,18020,18000,17980,18030,18000,18000,17970,18000,18010,18000,18000,18010,18000,17990,18000,18000,17990,18000,18000,17980,18000,18030,18020,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,1998-09-02,21570,34730,39260,330,0,0,0,0,0,0,0,1040,95590,184020,214620,214590,212180,212210,213650,214430,211350,192270,156380,106100,102420,103930,102870,102410,104760,103070,102990,102310,103780,116790,116530,157370,206210,213110,212650,212700,212470,184270,154240,73830,70690,2300,0,0,,
GLN,GLN0111,ALNT,glenbrook_kilns,Gas,Cogen,1998-09-02,24816,24730,23338,21542,23539,23616,23165,23328,23856,24048,24058,23971,24288,23856,22493,19728,22493,24672,24298,22493,22867,22848,25584,24643,24845,25018,24850,24893,23496,21811,20698,20554,20904,21125,21955,23088,23280,23059,22733,22934,23472,23256,22315,22075,22114,22229,22608,21811,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1998-09-02,0,0,0,0,0,0,0,0,0,0,0,0,30820,71780,111060,123360,123350,122150,121620,122430,122640,118420,112150,112810,100150,55060,55350,56130,55910,55880,53860,53980,79120,161810,212800,231380,236200,236450,234350,233320,196580,140530,93370,54170,15190,0,0,0,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1998-09-02,224,228,228,232,232,236,236,236,232,232,228,224,3976,8524,13012,13484,13484,13480,13480,13500,13488,13496,13492,13496,13492,13476,13516,13468,13484,13512,13504,13488,13480,13456,13456,13436,13448,13472,13472,13480,13488,13492,13524,13524,13528,13352,1388,232,,
HWA,HWA1102,KIWI,whareroa,Gas,Cogen,1998-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1998-09-02,17479,17898,18649,17118,17642,16809,17499,16505,16398,16767,14857,12721,13194,13262,13628,12237,11532,10973,13331,13882,14944,18424,18382,18235,18153,17003,17729,16039,15338,15769,13862,11255,11484,11669,12656,14845,15368,17457,15233,13922,16141,11437,11911,11754,15423,14620,15607,15814,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1998-09-02,39130,36170,36690,39350,36810,38350,39730,40800,40730,41700,41980,42780,42310,41950,41230,41420,41220,41390,41600,41920,42050,42060,42030,41980,42110,42510,44480,44910,44970,43040,41500,41510,41320,42600,43160,43830,43910,44760,44620,44740,46410,44690,44120,44030,44290,44260,44850,44170,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1998-09-02,294870,294790,294950,293990,294080,294710,294190,294180,294250,293920,293870,293860,293470,293360,293760,294220,294230,294310,294490,294620,294670,294910,294800,294920,294880,294710,293980,293840,294230,294370,293950,294640,293900,293930,293590,293380,293660,293540,293250,293260,293420,293370,293400,293420,293630,293660,293770,294280,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1998-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1998-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9890,11010,11030,10960,10960,10910,10890,10870,10890,11140,10890,10780,10740,10780,10780,640,0,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1998-09-02,75440,66290,60970,74860,63130,43890,38890,23790,44330,50910,61850,66360,70180,89500,75720,97580,99930,92630,91900,102860,92910,96350,81610,90780,71100,78680,84440,85660,57480,46560,52210,68440,56990,47930,54250,103380,103670,79670,72720,76740,105410,99930,99130,76870,53770,33150,65560,51760,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1998-09-02,58420,58430,58450,58460,58470,58480,58500,58520,58500,58530,58510,58500,58510,58520,58480,58490,58470,58440,58410,58400,58390,58340,58360,58320,58320,58320,58300,58340,58320,58340,58320,58360,58300,58390,58390,58350,58290,58310,58360,58380,58380,58370,58370,58330,58310,58330,58300,58300,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1998-09-02,116990,117020,117030,117050,117060,116990,116990,117000,117190,117260,117250,117240,117180,117230,117210,117170,117160,117100,117120,117060,117030,117000,116970,116930,116920,116960,116910,116920,116800,116750,116760,116810,116970,117000,117020,116950,116900,116910,116940,117000,117010,116990,116970,116910,116850,116830,116800,116810,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1998-09-02,87200,85490,60720,79820,78520,68240,64070,60240,55380,54800,60400,59360,48320,41880,62130,78980,79090,79310,82150,79490,77790,81200,87500,94000,91230,94700,92800,83200,80530,76740,76490,73160,78550,63380,57140,51070,50860,60100,55350,49760,28510,37080,50120,60860,57830,58880,63650,70930,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1998-09-02,76230,74820,50590,51210,51790,54230,54080,54040,53930,53890,53790,53740,49180,47400,50560,67330,66870,66920,67030,67180,67040,67300,69280,71170,70930,71270,71020,70920,71440,71050,70960,70250,67120,48400,45100,41960,41400,47980,45430,31110,26580,32800,47450,53990,53800,53850,53730,53840,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1998-09-02,75280,73610,50060,50210,48260,49630,49600,49700,49780,49890,51230,54150,49710,48350,53880,72070,70840,67330,67440,67500,67400,67570,67130,67120,66850,67160,66990,68780,71600,71180,71160,70980,71270,50960,47970,41420,41340,47930,44460,28610,24190,32860,47280,52300,52300,52370,53770,53810,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1998-09-02,7390,450,8060,80,0,0,5630,10580,11470,13270,13340,19800,34360,51700,53480,52340,41150,41210,41250,41290,42050,41950,41940,41950,37010,28420,28520,27180,28290,28230,28270,28270,33100,43280,49220,53070,53150,53120,53030,52990,53370,52870,35320,35500,40330,28720,37810,20700,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1998-09-02,27670,27140,27210,27430,27830,27860,27920,27990,28090,28300,28080,27600,27740,27890,27860,27350,27110,27500,27810,27690,27390,27510,28070,28000,27700,27280,27550,27430,27140,26760,26680,27130,27250,27220,27280,27770,27770,27480,27400,27440,27600,27840,27580,27970,27860,27780,27900,27750,,
OTA,OTA2221,CTCT,otahuhu_a,Gas,Thrml,1998-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PPI,PPI2201,MRPL,poihipi,Geo,Geo,1998-09-02,820,820,860,860,820,820,780,750,760,770,770,600,590,410,16230,18780,18730,18670,18530,18460,18420,18430,18500,18480,18410,18390,18360,18310,18310,18420,18520,18580,18590,18610,18680,18690,18610,18510,18470,18470,18450,18470,18470,18480,18470,18470,18500,8440,,
ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,1998-09-02,9513,7872,7883,7877,7862,7850,7897,7917,7884,7890,7872,8548,10360,10356,10312,10354,10357,10319,10329,10331,10318,10338,11288,11646,11996,12666,12679,12647,12522,12496,12480,12461,12443,12444,12438,12406,12372,12366,12292,12128,11902,10910,10804,10776,10819,10843,10788,10798,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1998-09-02,17170,13120,17660,17930,18710,11250,19830,19800,19850,19890,19720,15520,20090,57020,59730,59450,59580,59820,59660,59450,53260,46020,44980,44500,45120,44980,44980,45080,44920,44730,45060,45070,44760,52740,57470,59690,59750,59570,59530,59560,59680,59840,59720,59500,55690,27100,37420,11690,,
