Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1998-01-01,17520,17510,17500,17530,17520,17510,17530,17510,17510,17530,17490,17500,17510,17470,17360,16050,16000,16060,15980,16070,15830,15370,14960,15240,15250,15250,15260,15220,15250,15230,15250,15220,15250,15260,15260,15240,15260,15180,15160,15140,15180,15180,15150,15160,15120,15180,15180,15230,,
ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1998-01-02,11920,3590,3360,3320,3070,3670,3640,3610,3600,3600,6760,9240,12190,17000,20720,20580,20440,20250,20080,19980,10770,14250,18590,19880,12890,15440,17010,16110,8420,17290,17060,16880,8170,16900,17760,17560,17470,17540,17340,17330,17570,17540,17520,17260,17490,17440,17380,17380,,
ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,1998-01-02,4678,4680,4678,4688,890,14,0,0,0,0,0,0,0,0,4353,4858,4942,4988,5001,4992,5036,5058,5084,5091,5072,3837,3860,3860,3866,3864,3842,3842,3897,3932,5230,5222,5216,5196,5070,5094,5061,5098,5056,5090,5085,5068,4671,4707,,
ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1998-01-02,30710,7440,6380,6300,5700,5580,5530,5500,5470,5460,13740,35510,40010,44540,49890,61850,69550,68290,67530,59610,58500,45070,37390,40510,41850,47170,45540,45460,45420,45540,43920,37310,44200,46240,39800,41430,39490,38190,38030,41350,43030,42920,45960,46190,46580,46490,45740,35310,,
ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,1998-01-02,4410,1840,1810,1700,1470,1980,1930,1860,1860,1800,1730,3420,8520,10530,12020,12130,16790,19370,23150,25280,29050,28580,19460,12030,6380,7220,7550,5200,2080,4500,8530,12120,11510,17300,21720,28260,17490,11150,8500,14980,18080,18090,18070,17950,18060,11640,8900,3970,,
AVI,AVI2201,MERI,aviemore,Hydro,Hydro,1998-01-02,20510,21610,21370,13090,4660,8680,6120,2200,11070,21770,4620,4710,20090,21840,25020,42230,47500,43900,45020,53850,41440,5550,5590,24840,17180,8090,8390,22430,29050,29730,29090,22820,32040,30850,49990,50740,44190,42830,42800,42820,31620,41380,47960,45970,56090,51010,58320,58590,,
BEN,BEN2202,MERI,benmore,Hydro,Hydro,1998-01-02,162340,140250,92570,59510,52550,84090,54130,49490,39020,25460,36450,37080,29480,33210,43520,12770,0,0,3620,41010,79090,124920,121220,118240,100150,89810,75670,75490,59030,48970,48180,20440,32040,57820,88030,116550,145390,140980,120240,83570,64770,85720,119580,130720,147020,144700,159070,136550,,
BWK,BWK1101,TRUS,waipori,Hydro,Hydro,1998-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
COB,COB0661,CTCT,cobb,Hydro,Hydro,1998-01-02,4910,4960,4950,4940,4940,4990,4940,4940,4970,4990,4970,4970,4980,4980,4970,4990,5020,4990,5010,4960,4960,4900,4850,4940,4860,4880,4880,4920,4900,4900,4870,4860,4870,4850,4890,4860,4790,4820,4850,4850,4800,4960,4920,4860,4940,4860,4950,4930,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,1998-01-02,6660,6650,6660,6650,6660,6660,6650,6650,6660,6660,6650,6660,6660,6650,6660,6650,7960,15110,16870,17510,17510,17500,17480,17510,17470,17470,17490,17490,17490,17490,17480,17460,17540,17530,17530,17530,17500,17510,17500,16660,11300,6600,6540,6550,6550,6540,6550,6550,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,1998-01-02,211650,212300,212270,212090,209260,166420,185460,175140,176080,178730,178340,178300,178320,178460,178260,207610,212930,212580,213150,212300,212390,211230,210880,212670,211240,211800,212180,212730,212430,212580,211840,212080,212250,211970,212500,211690,210620,211160,211330,211470,210470,213210,212650,211170,212940,211220,212930,212160,,
GLN,GLN0111,ALNT,glenbrook_kilns,Gas,Cogen,1998-01-02,26198,26515,26410,29059,25421,26266,28310,28099,27782,27936,26064,24269,24154,24115,24250,23606,23952,23846,24643,22512,23395,22560,23194,23107,22954,23098,23069,23424,23549,23683,24221,23702,24125,24240,24048,23856,23923,24000,24058,23952,23885,23885,24355,23722,23472,26150,24922,23482,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1998-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1998-01-02,212,220,220,224,224,224,224,224,228,228,228,224,220,220,216,212,4068,8572,8992,8996,9004,9004,9012,9008,9010,9030,9028,9008,9020,9020,9016,9004,8996,8992,8980,8988,9000,9004,9000,9004,9016,4696,1640,212,216,216,220,224,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1998-01-02,16601,16596,16574,18234,18426,16868,17938,17572,16798,17512,15737,16935,15214,15269,17473,17353,16785,18095,16728,17064,17258,17542,16683,15934,17433,17806,18229,18451,17717,17301,16596,17657,18050,16751,18463,18322,18593,17000,15643,16233,15623,17781,18458,18451,18294,18115,17966,17378,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1998-01-02,24140,24080,24030,23790,22240,20070,19960,19820,20630,21340,21250,21360,21310,21230,21250,21250,21290,21180,21190,21220,21160,21380,22340,24150,24220,24170,24210,24220,24130,24250,24430,28050,29630,29340,25220,22900,22840,22880,22650,25830,27040,27070,27090,26920,27100,27130,27080,27120,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1998-01-02,298910,298740,298570,298440,298370,298290,298370,298430,298610,298850,298880,299070,299110,299060,299200,299110,298900,298590,298890,298900,298820,298750,298710,298730,298650,298380,298260,298180,297970,297960,297910,297970,297870,297650,298100,298210,298640,298390,298430,298440,298430,298460,298470,298030,298450,298370,298400,298320,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1998-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1998-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,12120,12050,11970,11920,11860,11890,11900,11900,11910,11890,11900,11850,11820,11810,11770,1050,0,0,0,0,0,0,0,0,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1998-01-02,12150,26360,25450,15610,1930,13020,16470,25660,19330,17010,16580,15810,28280,35980,15730,30060,24700,41000,33050,31160,22860,38860,60910,43810,54690,35640,42010,29010,52210,32470,46640,58320,71410,60370,39660,25610,36630,45310,54660,41170,41590,27310,43080,34740,45600,32830,33590,32980,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1998-01-02,114160,114170,114130,114150,114110,114100,114080,114040,114060,114010,99790,94800,104340,113230,113390,113260,113260,113430,113610,113740,113710,113730,113690,113690,113720,113710,113750,113840,113830,113740,113660,113660,113600,113550,113410,113290,113150,113380,113410,113500,113510,113610,113670,113720,113770,113830,113840,113830,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1998-01-02,58660,58620,58660,58650,58640,58640,58640,58650,58640,58660,58630,58640,58630,58580,58550,58510,58500,58510,58540,58540,58550,58560,58520,58510,58500,58510,58530,58560,58580,58530,58460,58430,58300,58240,58240,58250,58260,58250,58270,58270,58330,58350,58420,58450,58510,58510,58540,58540,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1998-01-02,3630,3920,3890,3810,3080,2790,2330,2200,2450,2450,2350,2300,2290,2330,2190,2180,2500,2250,2380,2100,5250,3710,3570,3620,1980,2360,2500,2910,2820,3030,2840,4330,3440,3270,3390,3080,2590,2800,2740,2860,2460,4330,3080,2360,2960,2160,2930,2480,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1998-01-02,3320,3010,2650,2530,1420,0,0,0,0,0,3020,6330,18580,16320,13690,5160,8370,6200,13610,6720,15370,8340,3470,4040,3600,3820,3970,4200,4160,4310,4150,6230,6680,6610,6800,6650,10990,6540,6520,6410,6300,6860,9490,19890,24260,20150,19350,10100,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1998-01-02,3000,3210,3140,3080,1720,0,0,0,0,160,4310,6130,15870,15880,13670,5200,6890,6080,13680,6780,15330,8810,3950,4410,4030,4180,4260,4440,4380,4440,4310,4260,4330,4230,4670,8900,11480,6500,5930,4110,3840,6360,10890,21980,23160,18980,20550,8010,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1998-01-02,0,0,0,0,0,0,0,0,0,0,0,0,4360,17070,23570,23810,29310,45320,53950,41590,38700,31360,26120,16150,9640,10920,11240,7910,3530,2240,7170,14840,18510,26300,37510,45850,29030,17940,11940,21320,26420,26390,26350,26210,21660,5840,2640,2620,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1998-01-02,29000,28480,28620,28240,27650,27640,28490,28060,28130,28040,28480,28750,28080,28150,28040,27920,27940,27820,27890,28870,28690,27930,28320,27970,27640,27440,27810,27150,27550,27050,27130,26810,27780,27710,28030,27530,27020,27530,27120,26740,27000,28190,28000,28040,27690,28140,28560,27830,,
OTA,OTA2221,CTCT,otahuhu_a,Gas,Thrml,1998-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PPI,PPI2201,MRPL,poihipi,Geo,Geo,1998-01-02,390,400,420,420,420,450,460,470,480,470,160,160,150,140,15960,19750,19730,19670,19760,19800,19640,19560,19440,19610,19560,19520,19500,19430,19370,19380,19470,19410,19300,19320,19320,19180,19170,19540,19330,19280,19260,19270,19270,19300,5030,770,880,890,,
ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,1998-01-02,3970,3990,3924,3966,3962,3979,3961,3934,3992,3986,3522,3474,3470,3460,3462,4306,5510,5514,5482,6090,5657,5529,5466,5550,5166,5226,5254,5196,5192,4642,4428,4458,4476,4456,4458,4432,4470,4474,5978,8380,8424,7904,7457,7439,4290,3866,3471,3443,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1998-01-02,59510,59750,59690,59680,59640,54360,58160,55280,53860,51950,51850,51780,51910,51630,51850,57840,59380,59520,59690,59630,59460,59320,59700,59490,59670,59340,59680,59410,59630,59250,59320,59480,59600,59720,59670,59710,59680,59610,59480,59780,59830,59580,59490,59370,59820,59630,59320,59800,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,1998-01-02,99030,99220,99230,99100,99070,86100,88500,89280,88860,89430,89070,89230,89460,88940,89160,98280,98630,98810,99240,98750,98770,98700,98920,98780,99230,98660,99120,98600,99070,98460,98480,98890,98870,98990,98950,99110,99100,99000,98890,99130,99440,98850,98960,98740,99360,99120,98590,99410,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1998-01-02,29810,29810,29820,29800,29820,29770,29810,29810,29810,29810,29810,29820,29810,29810,29810,29810,29820,29810,29820,29810,29800,29810,29810,29810,29800,29810,29800,29800,29800,29810,29800,29800,29800,29800,29800,29800,29800,29800,29800,29800,29800,29800,29800,29810,29800,29800,29810,29800,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,1998-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
