Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1998-08-01,13484,13484,13508,13508,13508,13508,13504,13516,13480,13484,13480,13472,13508,13500,14172,15732,15700,15700,15692,15684,15692,14720,14972,15060,15060,15064,15064,15084,15084,15080,15074,15074,15052,15036,15028,15010,14998,15004,15012,15004,15020,15012,15016,15040,15092,15032,14028,13976,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1998-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,184,10,182,344,0,0,1152,4048,6738,9694,1974,0,2059,2470,4168,5786,6683,4108,4706,4724,4726,4729,4731,4724,4726,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1998-08-01,45920,45760,45790,46130,46110,46380,46600,46710,46730,46750,46810,47420,47650,47770,47750,48070,47860,47970,47880,47870,47960,48040,47710,46930,46550,46390,46260,46150,46120,46390,46460,46360,46150,46050,45990,45980,46060,46040,46270,46480,46070,46100,46050,46120,46050,46220,46410,46130,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1998-08-01,290540,290460,290510,290630,290430,290190,290160,289970,290110,290070,289960,289910,290150,290140,290380,290470,290560,290580,290730,290630,290740,290160,278620,289780,289890,289760,289960,289750,290030,289960,289530,289600,289630,289650,289390,288970,288730,289760,289700,289440,289860,289850,289400,289500,290050,290380,289820,290100,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1998-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1998-08-01,12070,12040,12040,12160,12010,12020,12030,12050,12070,12070,12090,12120,12060,12070,12010,12160,12030,12060,12010,12010,12050,12030,12040,12010,12020,12010,12020,12180,12230,12250,12260,12250,12280,12270,12270,12280,12290,12250,12350,12430,11720,11750,11710,11750,11680,11790,11950,11680,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1998-08-01,75880,65990,42970,63540,106960,84790,69050,70970,104920,72480,66880,73640,69720,73970,78850,104420,119620,115880,122420,115000,115840,107180,78410,86130,82810,77620,63630,52730,70960,72520,72950,57780,87630,116930,141820,127220,124970,108160,105240,132440,121930,101880,101950,88080,77800,83220,114180,82870,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1998-08-01,56150,56160,56180,56180,56170,56150,56170,56140,56170,56270,56330,56240,56260,56230,56250,56220,56200,56210,56180,56180,56170,56180,56190,56200,56200,56220,56240,56200,56240,56260,56210,56270,56230,56240,56240,56230,56190,56200,56180,56210,56190,56190,56210,56170,56150,56140,56190,56180,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1998-08-01,117170,117160,117380,117490,117510,117530,117540,117540,117520,117430,117460,117390,117380,117340,117340,117310,117270,117300,117250,117240,117270,117310,117230,117320,117370,117390,117410,117350,117150,117160,117490,117460,117490,117470,117450,117450,117420,117400,117410,117390,117330,117320,117290,117310,117310,117320,117330,117300,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1998-08-01,7440,5000,7410,21210,27470,14810,14110,26640,29620,29280,28430,16840,9230,7530,11790,25340,27650,25760,25880,27860,29670,29560,28930,23060,21890,14280,5950,29300,28480,24240,21760,21450,21510,6660,3670,4550,8660,18300,23360,24680,24370,24100,25160,25510,41980,52780,53670,55310,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1998-08-01,34170,20000,8340,11150,9530,27630,21880,19900,9850,9220,8310,6780,10160,8340,10610,10300,26360,28910,29090,28440,19330,9970,10010,10710,9990,19450,22260,22140,17740,13110,13410,13310,6770,4090,510,4560,45400,29720,18700,19210,19090,13670,18410,38590,22120,24210,23590,24840,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1998-08-01,32470,18300,7180,10420,8500,26780,21960,19630,8910,8210,7200,5510,9480,12080,14680,9940,29230,28680,28900,28140,18320,8900,8910,9870,8880,18410,22030,21970,18000,14030,14360,14170,7210,4470,660,5490,38910,30510,18960,19750,19520,15050,26260,27930,29100,19890,27230,30370,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1998-08-01,27730,27600,27550,27800,27460,27450,27470,27450,27460,27440,27550,27610,27550,27470,32920,32980,47600,52300,52060,52600,52710,52720,53780,48770,45530,42020,42000,33290,22100,25870,26810,33810,45490,52380,53430,53370,53280,53160,53270,53420,53070,52420,49980,50200,49720,46930,35530,33230,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1998-08-01,27260,27070,26910,27130,27150,27130,27000,27610,27910,27440,27140,26990,27440,27090,26880,26730,27100,27130,26910,27130,27630,27720,27410,27050,26940,27180,26900,26990,26930,27450,27390,27230,27260,28110,27960,27550,27020,26690,27150,27140,27100,27070,27160,27260,27190,27560,27540,27840,,
OTA,OTA2221,CTCT,otahuhu_a,Gas,Thrml,1998-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PPI,PPI2201,MRPL,poihipi,Geo,Geo,1998-08-01,800,750,660,680,670,680,680,670,670,700,770,570,550,740,15270,18560,18540,18380,18290,18290,18400,18370,18290,18260,18250,18280,18300,18340,18290,18190,18170,18190,18390,18630,18610,18470,18490,18480,18560,18620,18660,18700,18640,18520,18500,18490,18490,8270,,
ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,1998-08-01,10790,10748,10346,10293,10299,10330,10302,10324,10336,10323,10379,10342,10320,10802,12618,12614,12660,12714,12652,12630,12658,12648,12650,12621,12623,12620,12620,12616,12676,12616,12668,12638,12638,12632,12630,12604,12632,12576,12615,12519,12218,11770,8386,8466,9372,9405,9367,9322,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1998-08-01,19700,19790,19840,19030,19430,19740,19790,19840,19930,19780,19930,18300,16940,16740,17040,16950,23910,38740,38800,38930,38970,38920,38890,38910,38690,38780,39050,39800,39840,38780,38620,39520,38950,39910,39930,39850,39670,39950,39900,39930,39830,40000,39770,39750,36200,34650,34860,35160,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,1998-08-01,58950,59510,69690,73470,45120,39260,39520,39450,39590,39470,39620,50440,54510,54170,54210,54450,63360,76700,76910,76860,76930,76870,76810,76940,76530,76570,77120,79250,78940,74890,75010,74880,73140,76590,76560,77160,76830,77310,76870,77240,77080,77490,76980,76880,74690,71540,75680,75280,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1998-08-01,40020,40020,40030,34620,30780,29160,29170,29180,29160,29160,29160,29150,29150,29670,45370,44470,41980,41340,41340,41290,40840,40840,40470,40340,40340,40350,40340,42460,42740,43610,45650,45660,44950,43350,42060,41460,41470,41460,41490,41500,41460,41250,41200,40770,39370,39600,39630,39640,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,1998-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
SWN,SWN2201,TRUS,southdown,Gas,Thrml,1998-08-01,63990,64000,64100,64070,63990,63970,63950,63920,63980,63950,64000,63940,63880,61880,60230,59580,59160,58940,58990,58960,59050,59580,61390,62330,62640,62830,62850,62800,62740,62720,62500,62110,62130,61760,59390,58870,56350,39260,31630,31600,31720,31840,31640,31700,32520,37850,48110,53500,,
TKA,TKA0111,MERI,tekapo_a,Hydro,Hydro,1998-08-01,11090,11570,11660,11280,11620,6980,4310,4920,6740,7190,6910,6600,6310,6630,6460,6420,6300,7920,11570,11980,12130,12010,12130,12000,12020,11910,11060,11080,11030,7450,7140,8060,10300,12160,12000,12030,12010,11740,11150,11100,11010,11260,11010,11090,11080,11790,11430,11550,,
TKB,TKB2201,MERI,tekapo_b,Hydro,Hydro,1998-08-01,60890,60350,61510,63450,58180,30760,30680,32080,34920,34690,34310,33530,35120,34520,34590,34290,36130,60680,59180,61060,63540,63110,62030,63010,62040,61600,62480,62380,62340,66780,67520,65980,63080,62380,61040,61390,60630,60820,60300,61680,61410,61050,61930,61120,60230,61230,60190,61700,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,1998-08-01,0,0,0,5330,9260,11460,11440,11540,11480,11460,11520,11450,11180,11220,18250,70990,85420,87140,86220,86100,87350,87540,87830,87690,87920,87980,86420,31650,25940,25120,22750,22960,23710,25650,95680,106320,106160,105800,106030,107290,95350,104160,106460,46700,28780,27560,27910,27060,,
TMU,TMU1101,GENE,te_awamutu,Gas,Cogen,1998-08-01,12180,12170,12390,12840,12510,13080,12690,13060,13060,13000,12810,12910,12860,12800,12710,12800,12580,12420,13060,12940,12900,12700,12720,12750,12810,12530,12640,12460,12520,12680,12480,12560,12740,13020,12740,12750,12830,12840,13040,13090,12890,13000,13080,13110,13060,13220,12630,13020,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,1998-08-01,63170,62750,62710,63800,62620,62220,62290,62390,62270,62390,62470,62490,39650,60780,62330,63050,62400,62230,62410,62700,62780,62760,62830,62830,62960,62150,62410,63800,63860,63890,63900,63870,63520,63530,63540,63560,63560,63410,63860,64600,63340,63350,63270,63520,63310,63800,64460,63020,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,1998-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1998-08-01,50020,49940,49970,50230,49820,49740,49740,36610,26430,26620,26920,37830,48960,49010,48870,49470,48770,48830,48670,48680,48800,48770,48800,48680,48580,48540,48510,48430,48550,48550,48470,48430,48350,48120,48240,48300,48330,48280,48680,49190,48500,48530,48500,48590,48270,48560,48900,47880,,
WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,1998-08-01,23820,21770,17910,12000,19730,25130,25260,25170,25330,25280,24690,24520,24530,25000,25030,25670,24720,24250,24460,24360,24940,25340,25960,25380,25480,25720,25760,24600,20600,25370,25490,25560,25350,24710,23750,24550,24700,24500,24730,25330,25230,25370,25300,25230,24940,18820,21730,25990,,
WRK,WRK2201,CTCT,wairakei,Geo,Geo,1998-08-01,81470,81440,81530,81560,81540,81470,81480,81500,81590,81550,81560,81520,81430,81530,81600,81620,81530,81550,81510,81460,81360,81460,81500,81510,81460,81400,81250,81440,81380,81410,81390,81410,81310,81500,81470,81440,81470,81510,81410,81540,81600,81530,81520,81580,81410,81630,81610,81590,,
WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1998-08-01,24660,24620,24830,25140,22830,22220,22330,22080,22530,22430,22340,22120,22570,22340,22470,22280,22400,22320,21090,19710,19910,19820,19810,19920,19810,19780,19920,18760,17370,17340,17490,15710,14900,15480,16380,16450,16310,16350,16260,16440,16410,16350,16480,16450,16320,16500,16320,16560,,
ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1998-08-02,7960,8050,8070,8080,8120,8060,8070,8050,8160,8990,8880,8920,4430,3010,3120,7800,15280,23300,24310,24970,24960,24930,24950,25230,25610,25570,25530,17740,11090,13000,12950,12950,15530,21610,25810,25970,25790,25680,25720,25730,25570,25540,19080,12660,9370,8690,8160,8110,,
ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,1998-08-02,5356,5356,5312,5308,5312,5307,5306,5306,5302,5302,5304,5298,5298,5294,5372,5373,5368,5366,5367,5366,5362,5343,5343,5344,5348,5348,5350,5352,5354,5350,5346,5346,5349,5340,5338,5332,5334,5336,5334,5332,5337,5334,5337,5340,5350,5350,5296,5296,,
ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1998-08-02,84410,84620,84680,84710,84740,84630,84630,84600,84590,84670,84440,84630,84760,84270,84500,84500,84660,84510,84550,84600,84730,84670,84780,84830,84870,84850,81930,75280,75990,75730,75670,84590,85280,85330,85250,85680,85080,84740,85550,86250,84850,84990,84990,85710,85180,85600,85570,85340,,
ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,1998-08-02,28380,16760,16450,16600,16590,16480,11010,6820,6830,6960,17920,22630,27440,34120,35240,34670,35840,36890,36850,36820,36850,36590,36510,36480,36460,36460,29260,28260,24950,23810,24890,28070,34310,36100,36330,36630,37050,37120,37200,37200,37210,37150,37050,36830,36670,32090,27400,22140,,
AVI,AVI2201,MERI,aviemore,Hydro,Hydro,1998-08-02,3600,3630,3650,3740,3720,3720,4240,22900,27270,28170,31560,32930,37090,35930,35950,35750,46130,48460,47440,43670,43860,43300,43950,68180,105250,107260,107240,107870,107600,39630,32660,33090,32880,34040,41330,66360,86870,70980,31820,26660,20030,10250,7370,5230,4950,5300,5610,6260,,
BEN,BEN2202,MERI,benmore,Hydro,Hydro,1998-08-02,85130,52570,41940,115260,129560,129540,116250,77850,54960,51340,57050,49570,77400,79650,13290,41830,61900,97930,106380,99440,105160,113270,105780,118010,119300,112350,114810,107850,112090,160900,155490,148460,84470,75790,72380,97700,176260,188020,130000,114770,124770,152700,109710,127660,153710,92200,130080,79630,,
BWK,BWK1101,TRUS,waipori,Hydro,Hydro,1998-08-02,13566,13572,13560,13596,4686,0,0,0,0,0,0,0,0,1080,12120,13584,13614,13602,13584,13578,13608,13620,13614,13602,13584,13614,13596,13590,13608,13608,13596,13584,13590,13596,13584,13590,13578,13596,13590,13584,13626,13596,13590,13596,13602,13608,13608,13608,,
COB,COB0661,CTCT,cobb,Hydro,Hydro,1998-08-02,15350,15360,15380,15530,15560,15450,15340,15410,15600,15550,15450,15470,15480,15450,15440,15530,15480,15350,15480,15480,15530,15290,15560,15500,15490,15370,15380,15470,15560,15360,15480,15420,15420,15550,15420,15530,15360,15430,15360,15470,15440,15370,15390,15490,15380,15380,15470,15540,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,1998-08-02,17700,17700,17710,17750,17740,17750,17740,17730,17760,17780,17770,17780,17740,17790,17810,17760,17770,17780,17790,17780,17790,17770,17790,17790,17790,17790,17800,17790,17800,17800,17800,17810,17790,17810,17800,17800,17800,17810,17800,17760,17770,17780,17760,17780,17770,17770,17740,17780,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,1998-08-02,144730,146480,101080,19770,0,0,0,0,0,0,0,0,35050,71680,5080,0,0,52890,142790,204180,206970,205090,198230,174030,124340,114610,114790,115360,78130,70640,80670,85310,144110,167410,178410,208570,208550,209130,208690,209790,209310,208630,195730,117410,49180,39470,39560,39870,,
GLN,GLN0111,ALNT,glenbrook_kilns,Gas,Cogen,1998-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1998-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7360,38740,64040,117280,126750,130630,125690,86790,52390,0,0,0,0,0,0,0,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1998-08-02,13978,13986,13994,13986,13990,13986,13984,13994,13998,14000,13994,13996,13990,13976,13964,13964,13964,14964,15020,15016,15024,15012,15016,15014,15010,15022,15026,15044,15044,15044,15040,15032,15020,15012,15000,14996,15004,15012,15016,15004,15012,15016,15040,14996,15008,15012,14996,15004,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1998-08-02,4731,4724,4731,4724,4731,4726,4729,4726,4731,4734,4736,4729,4726,4726,4719,4726,4731,2799,3495,4706,9934,13880,9605,9582,9580,9580,9582,9580,9590,9655,11367,7087,2946,8914,5728,6853,6746,4976,4978,4971,4976,4973,4973,4976,4968,4976,4973,4976,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1998-08-02,46270,46330,46360,46350,46370,46340,46350,46320,46320,46310,46270,46260,46260,46170,46210,46170,45490,45070,45430,45620,45650,45650,45710,45710,45780,46010,46770,47240,47590,47600,47640,47700,47650,47680,47700,47880,47680,47650,47890,48180,47760,47830,47830,48070,47930,48060,48070,48080,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1998-08-02,290280,289580,290150,290270,290130,289510,289280,289820,289920,289770,289840,289760,289770,289830,289940,290030,290050,290200,290350,290440,290520,290400,290590,290610,290630,290600,290570,290570,290640,290550,290520,290430,290360,290300,290190,289850,289290,289070,289820,289600,289450,290010,289890,289510,289810,289670,289960,289810,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1998-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1998-08-02,11710,11750,11800,11810,11820,11800,11800,11810,11800,11820,11800,11810,11820,11790,11840,12080,12120,12110,12060,12070,12080,12060,12090,12070,12070,12070,12050,11990,12070,12050,12030,12060,12280,12310,12310,12320,12020,11970,12090,12200,12000,12000,11980,12110,12010,11760,11550,11550,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1998-08-02,75580,86650,98640,87770,94540,91690,82620,91330,92220,93080,73180,91800,93120,61850,52600,72660,111640,129150,123310,118680,124870,97270,88900,97750,86680,80710,62150,51480,67420,62580,79480,72190,98710,105800,134870,145820,125490,102030,111930,148050,137370,110600,80980,110180,66480,55890,79160,74480,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1998-08-02,56170,56190,56200,56230,56270,56260,56230,56220,56250,56210,56250,56260,56210,56210,56230,56210,56230,56150,56160,56120,56120,56130,56120,56100,56120,56130,56110,56140,56160,56140,56190,56200,56190,56190,56180,56200,56170,56150,56140,56140,56110,56060,56090,56060,56080,56030,55920,55870,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1998-08-02,117290,117390,117390,117450,117450,117460,117510,117490,117550,117520,117510,117490,117500,117500,117470,117400,117430,117370,117370,117340,117320,117350,117340,117280,117310,117340,117360,117390,117420,117410,117410,117430,117480,117460,117430,117440,117420,117410,117420,117390,117340,117220,117290,117270,117140,117160,117150,117120,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1998-08-02,35800,23250,17050,17990,21480,11220,760,1310,2110,1860,1520,1510,1770,1650,1720,1890,17050,20520,21090,20910,21100,26270,28470,54420,59960,58910,59030,59740,60500,58360,45030,44530,48380,56250,65850,79720,95040,96100,95010,88280,86520,85520,85660,87320,84990,55820,73500,60740,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1998-08-02,5710,3900,4070,5490,7730,6930,6210,6560,7800,7350,6850,6820,7100,6940,10360,18910,21850,22500,19900,20650,21280,25420,28290,28050,31560,32550,38080,40030,40400,47760,49320,66130,52140,42560,45850,62410,73280,73580,73340,70750,73580,73230,73230,72020,70000,66640,75430,70110,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1998-08-02,5110,4080,4340,5410,5760,4750,3960,4360,5760,5290,4650,4680,7170,7220,10180,17460,20850,21940,19290,25080,25430,26740,28440,28290,36370,36670,39410,40370,40860,50670,52820,68260,47160,36610,44390,71340,76470,76040,74720,68820,69760,67200,67460,73370,76260,70320,76190,67490,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1998-08-02,33670,31260,31290,24060,22900,23110,27370,27340,27360,27370,36140,39760,40930,50690,53470,41060,52980,53900,53810,53550,53200,53180,53160,53090,53070,52990,37410,28120,19670,22130,24250,30260,50490,53190,53300,54050,53920,53840,53960,51470,49800,43180,37400,35730,35430,37770,41210,41250,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1998-08-02,27550,27170,27120,27220,27610,27490,27080,27150,27520,28010,28120,28000,27840,27810,27640,27390,27370,27660,28100,27890,27060,27330,27540,27760,27580,27390,27520,27280,27240,26900,26990,27170,27180,26970,27020,27500,27750,27580,27310,27460,27610,27130,26900,27110,27530,27500,27490,27200,,
OTA,OTA2221,CTCT,otahuhu_a,Gas,Thrml,1998-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PPI,PPI2201,MRPL,poihipi,Geo,Geo,1998-08-02,840,890,920,930,950,940,850,780,810,790,660,670,540,1070,17060,18780,18820,18650,18610,18600,18580,18580,18570,18570,18550,18580,18530,18310,18490,18480,18420,18380,18350,18360,18350,18460,18620,18540,18480,18540,18580,18610,18610,18620,18630,18620,18610,7840,,
ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,1998-08-02,9322,9392,9368,9210,9334,9060,8865,8833,8826,9503,11289,11616,11712,10656,11644,11744,11648,11752,12482,12566,12544,12558,12553,12620,12657,12623,12581,12638,12562,12566,12612,12608,11848,11667,11699,11717,12533,12605,12597,12605,10259,10242,9788,9834,8080,6896,6908,6930,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1998-08-02,39140,20960,17330,18950,19640,19770,19790,19760,19800,19730,19810,19930,14220,16640,19490,16130,15030,14320,19710,19920,19840,17530,16450,16320,18350,18790,18760,18800,14590,13440,14450,14950,34800,39940,39760,40030,39850,39760,39950,39830,39920,39840,39980,39800,39770,39910,39780,40080,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,1998-08-02,78440,77530,73850,50970,38910,39530,39560,39520,39510,39560,39590,39640,28830,27230,38630,54200,49770,45050,58920,59550,59400,71040,75560,75060,74860,75200,74970,75130,75030,74920,65130,59430,72750,79420,79080,78370,76510,76540,76650,76560,76670,76550,77040,78970,79160,79310,79190,79630,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1998-08-02,39630,39650,39630,39650,39650,39650,39640,39650,39650,39660,39630,39640,39650,39350,38310,37980,37970,37980,37970,38310,38860,38520,38730,38720,38740,38730,38720,38740,38730,38730,38720,38730,38730,38730,35540,35920,35930,35910,35940,35940,35940,35950,35930,35950,35940,35950,35980,35930,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,1998-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,26880,32620,32920,,
