Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1999-01-01,11160,10910,10660,10700,10840,10880,10660,10490,10390,10590,10470,10530,10480,10670,10730,10840,10970,10880,10960,10820,10600,10690,10680,10660,10710,10750,10670,10810,11070,10930,10770,11150,11110,10880,11240,10890,10950,10920,10750,10890,11060,10820,10580,10640,10610,10660,10670,10870,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1999-01-01,41220,20580,25000,23540,24600,30800,18330,18580,12010,12000,23780,27490,25320,38240,26270,37060,43890,41230,56890,62490,55290,47790,44320,44930,44010,50710,49550,53680,62810,61630,45360,44770,62930,47400,46640,54300,56620,44660,36710,12330,20250,31760,22770,20360,7830,19110,14860,29010,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1999-01-01,57210,57140,57110,57080,57130,57180,57230,57240,57250,57310,57300,57320,57380,57420,57450,57480,57480,57530,57520,57530,57530,57510,57500,57450,57420,57360,57330,45200,42580,27530,24720,51470,57220,57180,57470,57520,57620,57660,57660,57680,57680,57660,57660,57630,57650,57640,57660,57650,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1999-01-01,113530,113400,113290,113360,113490,113540,113620,113590,113690,113710,113730,113740,113910,113980,114040,114140,114130,114020,114110,114090,114080,114030,113990,113880,113770,92170,76850,61080,56830,40830,49870,97960,112890,113810,113940,114090,114210,114310,114440,114480,114540,114550,114560,114580,114560,114560,114580,114620,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1999-01-01,49030,46770,41400,26080,25520,28880,28790,24770,12640,5650,5220,11070,34960,25540,25070,25500,25440,32430,27210,32630,46220,54020,53100,54230,53230,53640,54340,52710,54760,53300,53280,46100,46570,46570,45500,46090,46240,58880,54330,49330,38050,32960,48690,48830,48450,49890,58920,58560,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1999-01-01,54820,52140,31410,21740,19520,19150,19030,15920,15760,15480,15880,15720,15960,17850,17890,20470,28200,35010,29930,31940,39740,47930,48070,48980,48130,48500,49020,47740,45630,48240,48200,38100,35940,35970,38080,47800,48690,48190,45580,41580,41460,34490,35360,41610,48010,48990,48240,48650,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1999-01-01,55260,47780,31670,21880,19630,19240,19140,15990,15860,15540,15930,15810,16050,17950,17720,18550,27430,33290,29520,32240,39580,47850,48160,49060,48270,48580,49120,44750,44860,43520,43530,38990,39460,39460,38620,47800,48860,48430,45960,40220,33620,32260,34080,40840,48100,49220,48440,48890,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1999-01-01,15180,8030,0,0,0,3760,9390,8770,6110,6280,6210,8440,11740,18000,20480,18880,21150,22190,25020,26220,26140,24990,22320,19300,16200,14590,13760,13790,16380,15720,14460,13800,13790,20700,27450,27130,24680,26640,28940,28950,17100,21710,22910,24560,24100,12380,8590,1130,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1999-01-01,24430,24590,24610,24630,24610,24620,24560,24700,24750,24690,24820,24750,24560,24630,24700,24760,24730,24550,24550,24610,24450,24550,24490,24340,24240,24280,24320,24390,24330,24210,24200,24250,24210,24090,24190,24160,24080,24060,24050,24160,24170,24210,24230,24220,24350,24460,24580,24540,,
OTA,OTA2202,CTCT,otahuhu_b,Gas,Thrml,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,10130,36530,39930,39940,40700,54920,54810,33700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OTA,OTA2221,CTCT,otahuhu_a,Gas,Thrml,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PPI,PPI2201,MRPL,poihipi,Geo,Geo,1999-01-01,700,780,820,830,860,850,850,840,820,820,810,830,560,510,10980,18300,18080,17970,17960,17980,17980,18030,18050,18160,18050,18000,18010,18070,18070,18080,18060,17940,18040,17970,17980,17990,17980,17990,18040,18140,18150,18160,18130,18120,18090,18100,18130,8730,,
ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,1999-01-01,6902,6926,6848,6846,6862,6870,6870,6864,6820,6884,6904,6886,6934,6960,6894,6910,7082,7820,7902,7912,7916,7882,7930,7878,7906,7812,7940,7904,7718,7350,7426,7374,7360,7388,7368,7362,7384,7384,7894,7874,7866,7862,7878,7840,7890,7862,7856,7874,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1999-01-01,10260,11660,18900,36320,36330,36090,36380,36370,36340,36350,36380,36330,35880,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,1999-01-01,66100,65340,67480,73900,73800,73550,74190,73940,73940,73940,74240,74130,74080,75730,75330,75860,77920,78340,78280,78060,77930,78160,78490,78210,78070,78070,60260,58520,76890,78180,78410,78210,78260,78270,76340,75530,75290,75570,75280,75340,75490,75220,75430,75580,75120,75600,75040,75400,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1999-01-01,29290,29290,29300,29280,29290,29300,29300,29290,29290,29290,29290,29300,29290,29300,29300,29290,29290,29300,29290,29290,29280,29300,29280,29280,29280,29280,29280,29280,29280,29270,29280,29290,29270,29280,29270,29280,29280,29280,29270,29280,29280,29270,29280,29280,29280,29290,27690,23940,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,1999-01-01,143480,170960,170410,163020,126240,77390,75390,75380,75270,75330,75330,75280,75270,75640,144510,165240,165290,165310,165300,165250,165290,165310,165310,165290,165310,165350,165320,165350,158670,154330,158860,145690,162920,164760,164750,164760,164820,164760,164730,164840,164750,164810,164750,164740,164810,164750,164680,138380,,
SWN,SWN2201,TRUS,southdown,Gas,Thrml,1999-01-01,62980,62670,62710,62860,62950,63110,63150,63290,63300,63230,63220,63100,62880,62490,62570,62370,62380,62400,62280,62020,61960,61970,61740,61840,62040,62070,61860,62120,62260,62250,62180,62330,62370,62330,62490,62380,62440,62350,62350,62590,62870,63040,63050,63020,63140,63250,63300,63290,,
TKA,TKA0111,MERI,tekapo_a,Hydro,Hydro,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
TKB,TKB2201,MERI,tekapo_b,Hydro,Hydro,1999-01-01,65240,65910,66290,66290,66350,65780,65330,65610,66290,65930,66420,66510,65910,65830,65730,66090,65980,66410,65300,67380,66580,64850,65220,66380,65550,66040,66400,65200,66750,65730,65280,65770,66490,66990,65460,66140,66160,65520,65110,66450,66350,66770,65860,65840,65470,66460,65690,65760,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26350,26920,53940,55330,55000,55480,55170,55040,55110,28310,27550,27890,27710,27710,27710,27730,27670,27530,27590,27740,27830,27770,49650,55880,55600,55970,56200,53250,27160,440,1270,5040,,
TMU,TMU1101,GENE,te_awamutu,Gas,Cogen,1999-01-01,13180,13180,13160,13120,13140,13180,13240,13220,13170,13280,13350,13320,13350,13380,13230,13260,13180,12990,12890,12810,12690,12530,12410,12340,12170,12020,12010,12030,11990,12070,12110,12140,12200,12320,12430,12460,12450,12550,12620,12680,12850,12950,13020,13080,13090,13100,13130,13150,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,1999-01-01,4830,5160,5210,5080,4240,4210,0,0,0,0,0,0,3380,4400,4110,4330,4710,5610,24070,23870,23880,23930,24130,24150,23290,4230,4250,4310,4490,4310,4160,4300,3320,2940,3090,2940,2990,2960,3010,3000,3030,3060,3490,3530,3490,3500,3520,3520,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1999-01-01,23160,26980,27640,20920,14670,14550,13690,12030,11860,9020,10630,14680,15260,18240,16250,16320,16290,16270,21500,24690,24140,30480,26720,25320,23980,23950,23900,23260,19100,20390,19790,20160,20170,19940,20520,24520,24620,24660,24690,29770,26560,30640,30270,28490,26830,30980,24390,17000,,
WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,1999-01-01,7400,5830,8760,8780,8820,8810,8830,8830,8760,6530,6420,7930,7960,12240,9820,9050,13080,13670,15420,16950,17700,14320,13020,13300,12850,14680,15880,16460,18170,17790,14720,13110,17510,15570,14940,16750,15530,17060,16960,12080,3530,3540,3600,5900,6390,6820,8180,8230,,
WRK,WRK2201,CTCT,wairakei,Geo,Geo,1999-01-01,79970,79880,79960,80020,80060,80100,79880,79950,79930,79860,79920,80120,80070,79900,80100,80110,80040,80010,80040,80030,80030,80110,80210,80250,80230,80090,79930,80060,79790,79940,79860,79810,79690,79480,79260,79370,78210,78470,79220,79360,79370,79170,79170,79310,78930,79200,79170,79090,,
WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1999-01-01,29730,29850,29870,29920,29870,29790,29790,29800,29910,29840,29920,29900,29830,29850,29790,29890,29850,29410,27290,27570,25780,24740,24800,24970,24810,24880,25000,24730,25060,24820,24720,22370,22460,22450,22330,22400,22390,22310,22320,20510,19910,19930,19870,19880,19920,19990,19960,19940,,
ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1999-01-02,11000,10570,9060,9070,9080,9600,12820,12850,11420,11360,11450,11530,13300,14450,14360,14410,12410,12300,12320,12150,11960,11760,11930,11980,11810,11670,11860,11800,11930,11500,10980,7920,7820,7650,7930,7890,7980,8800,12670,13500,13740,13760,13700,13720,13730,13740,13740,13740,,
ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,1999-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3271,3670,3675,3720,3773,3794,3810,3831,1774,1769,847,9,0,0,0,0,0,0,0,0,3310,3703,3716,3762,3814,3813,3820,3834,1759,1744,852,9,0,0,,
ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1999-01-02,29330,28970,27400,26390,24490,24530,24570,24560,24590,29460,31710,38280,38230,38240,35570,25280,25180,27290,45270,51340,51420,50320,44260,42880,41370,41340,41360,41330,41540,41260,41330,41360,41350,44670,50510,50550,42930,40560,40840,40830,38470,35410,35140,35240,35180,35340,35300,35400,,
ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,1999-01-02,6310,4220,4200,4180,4200,4210,4240,2660,2680,2610,1830,1740,1540,6800,6620,8740,15740,15650,15800,15680,15810,15730,15710,8290,8620,8630,14540,17690,18160,18610,18530,18390,22180,28830,28890,28710,28900,28900,28880,21540,11300,10450,10460,10480,10500,10520,10510,10540,,
AVI,AVI2201,MERI,aviemore,Hydro,Hydro,1999-01-02,9000,4510,2600,2280,2260,2220,2660,2260,2300,2330,2400,2420,4120,4900,4900,4580,6660,20890,29000,37340,38950,46400,49170,48830,48540,48900,48810,48830,48880,46970,48210,48860,49290,39400,39210,26110,23950,23530,44210,72950,74980,76120,87180,81320,58340,45800,51410,53520,,
BEN,BEN2202,MERI,benmore,Hydro,Hydro,1999-01-02,118770,58100,53320,58350,49800,49710,51050,49180,50440,48720,51350,48900,49290,53910,49270,46680,46330,63480,57160,73520,86120,89170,89490,91360,106630,112160,114410,106530,104720,117530,118530,119590,121210,113290,112550,96580,94190,92970,96310,115430,156770,159910,161940,174500,182100,172360,169970,170770,,
BWK,BWK1101,TRUS,waipori,Hydro,Hydro,1999-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
COB,COB0661,CTCT,cobb,Hydro,Hydro,1999-01-02,10030,10040,10050,10040,10050,10050,10050,10050,10050,10040,10060,10040,10050,10050,10050,10030,10040,10050,10040,10050,10040,10030,10040,10040,10030,10030,10040,10040,10030,10050,10010,10040,10020,10030,10030,10020,10020,10010,10040,10030,10040,10040,10010,10030,10030,10040,10030,10030,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,1999-01-02,17530,17550,17600,17610,17620,17610,17640,17630,17640,17620,17660,17630,17650,17650,17690,17640,17640,17640,17600,17630,17610,17630,17640,17620,17590,17610,17610,17620,17610,17640,17600,17600,17620,17530,17600,17570,17570,17450,17560,17490,17490,17430,16510,16200,16320,16260,16190,16270,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,1999-01-02,34920,35040,35450,35090,35150,35200,35470,35030,35320,37730,35080,34420,34610,34820,34820,35420,49010,49070,48830,49330,48920,48860,49140,48940,37610,35040,35040,35460,35880,49330,48620,48970,49230,48930,49050,48890,48860,48670,49280,48930,49630,48610,34530,34610,34650,34820,34660,5210,,
EDG,EDG0331,BOPE,edgecumbe,Gas,Cogen,1999-01-02,1100,1083,1184,1248,1401,1523,1370,1415,1305,1438,1451,1599,1704,1573,1539,1488,1305,1234,1260,1265,1031,1077,889,913,883,844,956,832,796,792,876,946,957,1039,962,927,866,836,852,938,965,957,875,966,934,890,989,1069,,
GLN,GLN0111,ALNT,glenbrook_kilns,Gas,Cogen,1999-01-02,22668,22610,22342,22486,22467,22362,22276,22419,22563,22620,22630,22763,22840,22984,21711,21701,22103,22773,22792,22850,22888,22859,22438,22237,22749,22644,22720,22902,23012,22677,22797,23285,23046,23017,22778,22845,23036,23012,23012,23022,22907,22969,22711,22476,22280,22467,22486,22381,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1999-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1999-01-02,1414,224,224,220,224,220,224,224,224,224,220,224,220,224,224,224,224,224,228,232,232,232,232,232,232,236,232,232,228,232,232,232,228,220,224,228,228,228,228,228,232,232,228,232,232,232,236,232,,
HWA,HWA1102,KIWI,whareroa,Gas,Cogen,1999-01-02,4979,2222,2270,2318,2725,2990,2925,3198,3510,3421,3302,3342,3165,3310,3253,3230,3118,3062,3700,7250,6818,6482,6410,6340,6154,6026,5740,6010,6084,6274,6331,5683,5771,5739,5708,6386,6619,6618,6482,6531,6946,6946,7017,7210,7290,7354,7329,5491,,
KAW,KAW0111,BOPE,kawerau_geo,Geo,Geo,1999-01-02,2110,2103,2099,2062,2072,2101,2135,2141,2158,2165,2205,2195,2188,2133,2128,2118,2091,2040,1908,1887,1889,1860,1830,1800,1782,1774,1742,1695,1693,1764,1783,1809,1821,1865,1882,1875,1828,1855,1894,1935,1969,1995,2061,2071,2102,2132,2163,2168,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1999-01-02,11048,10287,9761,9372,10586,11412,10851,7440,7497,8544,8604,8774,7811,8131,7363,7854,8771,8462,9684,8764,8769,8415,8689,8500,7697,8198,5637,6009,6674,7422,8699,9282,8923,9183,12581,13120,11245,12262,12441,11673,10265,10945,13937,14822,14578,14847,14773,14987,,
KPA,KPA1101,KAPE,kapuni,Gas,Cogen,1999-01-02,7778,7802,7840,7822,7762,7818,7740,7686,7732,7790,7814,7836,7806,7776,7704,7588,7494,7458,7396,7340,7362,7332,7292,7266,7234,7144,7164,7160,7204,7168,7162,7122,7144,7182,7220,7350,7332,7316,7370,7418,7432,7466,7448,7434,7426,7458,7438,7546,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1999-01-02,21130,21130,21140,21170,21170,21200,21240,21200,21240,21160,21220,21300,21240,21330,20960,21410,21400,21250,21310,21070,21150,21010,20990,21010,21040,20920,20960,20800,21370,20660,20710,20770,20780,20580,20750,20590,20620,20540,20410,20390,20590,20760,20600,20720,20730,20850,20870,20910,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1999-01-02,209340,209460,209670,209890,210080,210430,210640,210740,210890,210870,210980,210940,210930,210970,210970,210910,210830,210770,210460,210330,210010,209690,209490,209300,209210,209200,209350,209600,209840,210200,202090,209490,169350,163670,163730,163650,163640,163470,163270,163180,163210,163060,162810,162570,162370,162050,161780,161580,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1999-01-02,10790,10820,10720,10590,10580,10590,10820,10900,10910,10850,10910,10940,10880,10930,10670,10720,10560,10440,10490,10540,10720,10670,10680,10720,10770,10740,10780,10720,11150,10640,10710,10770,10800,10710,10830,10730,10770,10380,10460,10630,10710,11000,10780,10710,10720,10990,11160,10960,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1999-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,10510,13050,13130,13050,12970,13480,13440,13440,13380,13370,13360,11020,10880,10870,10850,10960,10830,10900,10890,12750,12740,12610,12510,12370,12310,12180,11760,11750,11770,10800,10770,10780,10820,10820,10810,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1999-01-02,31790,35840,32870,37480,27210,26500,26180,25680,22900,26150,28550,27270,25670,27170,16420,29330,43690,50320,62870,52860,64970,55800,43290,42480,41420,47310,54030,41270,44690,31210,30990,53020,55400,53710,27530,52310,52580,28930,61020,55180,63450,65530,65030,52600,59040,61480,58930,45250,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1999-01-02,57660,57630,57600,57560,57530,57500,57480,57500,57570,57590,57620,57650,57690,57700,57710,57700,57720,57680,57690,57720,57690,57700,57720,57690,57660,57690,57690,57660,57620,57580,57530,57490,57510,57490,57430,57440,57480,57540,57610,57690,57690,57620,57610,57620,57630,57670,57710,57690,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1999-01-02,114590,114520,114420,114330,114280,114220,114220,114280,114400,114460,114530,114590,114720,114770,114900,114980,115070,115160,115190,115210,115190,115170,115110,115110,114900,114780,114750,114700,114550,97910,85880,66600,98930,82680,73850,61050,55700,101380,114270,114820,114950,114850,114740,114730,114820,114940,115060,115130,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1999-01-02,58130,53570,58190,58550,58560,47970,36300,36610,37490,36370,38030,36640,43140,51020,53950,53720,53380,53740,53120,54370,55420,63370,66500,84370,82350,83150,89630,90630,76370,74410,71920,73140,74310,75350,89410,76530,72940,73680,54850,49380,30630,29310,58610,71530,63800,56280,53480,53990,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1999-01-02,48130,48260,48320,48490,48530,43230,39970,37660,34400,33900,31830,42630,48330,48920,40130,36530,40680,43770,43230,48910,48430,49660,55920,69300,67610,68160,67980,68020,63300,64120,62160,63150,66370,64600,73430,64440,63000,59540,59340,41220,25940,25420,40450,47350,52830,46100,57340,40330,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1999-01-02,48360,48410,48550,48670,48720,42130,39650,37280,34460,31980,31820,42520,48330,49050,40450,37580,43260,48740,48180,48450,46160,47440,55410,69340,67770,68370,68180,66910,58720,59450,64760,63330,63890,59780,68640,64110,63210,59840,49410,39420,26100,25200,41780,47520,52990,49190,57430,40610,,
