Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,1997-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1997-08-01,13880,13840,16860,19260,19200,21760,23320,23360,19660,24040,24050,26650,41400,48910,48960,48990,48990,49050,49060,49140,49190,49230,49260,49330,49250,48870,38330,38650,38640,37680,37360,33130,36210,40130,48200,48220,48280,48330,48360,48420,48550,48540,48830,48450,48200,48550,43840,35590,,
WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,1997-08-01,13860,11210,10320,8630,11290,8100,8090,8090,4610,8100,9190,8970,14690,22460,22670,27240,26870,26730,20710,21610,24250,24570,26210,27420,27130,27200,24050,22370,22250,22090,21980,16630,23610,25040,25420,26450,26610,26590,24860,21980,22100,22070,21260,22990,17850,18240,20640,19270,,
WRK,WRK2201,CTCT,wairakei,Geo,Geo,1997-08-01,74550,74580,74590,74510,74510,74400,74360,74480,74520,74380,74370,74470,74370,74420,74430,74220,74310,74340,74290,74300,74340,74330,74210,74340,74590,74510,74510,74410,74450,74380,74400,74340,74250,74400,74350,74330,74390,74430,74440,74330,74410,74360,74480,74420,74420,74470,74450,74380,,
WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1997-08-01,36290,36350,36220,36390,36430,36460,36230,36330,36380,36500,36510,36520,36340,36420,36180,36170,36240,36420,36450,36030,36300,36260,36260,36300,36040,36390,36430,36340,36040,35970,36110,36060,36110,36070,36140,36230,36530,36570,36600,36650,36630,36660,36520,36520,36410,36310,36220,36110,,
ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1997-08-02,25500,24270,24390,24460,25110,25880,27960,28060,28010,27980,27950,27920,27900,27870,27730,26090,25130,25280,22830,25610,20490,21920,22900,24510,23510,22950,23240,23370,23120,24120,25070,25160,25030,26860,28000,27860,27730,27620,27500,27400,23700,22940,24270,23410,21990,21990,22130,22240,,
ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,1997-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277,3776,3775,3778,3776,3784,3802,3802,868,8,0,0,0,0,0,0,0,0,0,3141,3753,3760,3782,3788,3800,870,10,0,0,0,0,,
ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1997-08-02,52630,52590,52650,52630,52760,52630,52660,52610,52550,52600,52600,52690,61260,61760,61500,76520,81160,82800,83590,82820,82910,83060,80030,73960,77050,76990,77000,77160,69840,66980,67820,73080,80000,80230,81790,81620,81640,81620,80110,74240,74280,74270,74620,68510,65210,58270,59950,52340,,
ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,1997-08-02,12090,11130,11180,18780,18610,18570,18610,18550,18500,18550,18560,18550,19750,26560,26930,29840,31050,29660,30230,29680,29650,29690,29700,27920,22600,20280,20430,20450,20520,20470,20510,20670,25690,29730,33270,33130,33160,33260,32660,31720,33650,33690,28270,21430,18590,15850,15780,15830,,
AVI,AVI2201,MERI,aviemore,Hydro,Hydro,1997-08-02,51850,48520,46690,48250,57090,55280,48070,50430,49480,48090,48580,75230,71660,61610,58990,54360,87970,95700,98880,96460,99160,98090,98860,101500,97110,63510,52720,46940,45920,47010,45040,44600,40390,42300,68980,100130,107170,93320,94830,95520,93450,93750,84240,73010,77720,70260,68610,63180,,
BEN,BEN2202,MERI,benmore,Hydro,Hydro,1997-08-02,135060,135420,135410,138790,137000,135500,136500,136780,134100,134060,137030,144020,164750,171080,157150,174430,140740,131710,161230,198140,201520,201300,201840,202720,200910,201850,202000,176670,172630,165250,162240,161520,162310,161240,161410,191710,209650,188070,184410,173960,170430,154520,143140,135440,117980,102240,98630,95580,,
BWK,BWK1101,TRUS,waipori,Hydro,Hydro,1997-08-02,2916,0,0,0,0,0,0,0,0,0,0,0,0,1278,12666,13842,13848,13848,13848,13848,13848,13854,13848,13848,13854,13860,13854,13866,13854,13860,13866,13866,13866,13866,13872,13866,13866,13872,13878,13878,13884,13890,13890,13896,13896,13896,13878,13896,,
COB,COB0661,CTCT,cobb,Hydro,Hydro,1997-08-02,8410,8210,8520,8260,8430,8490,8450,8560,8480,8390,8430,8410,8400,8410,8560,8350,8350,8410,8370,8380,8350,8360,8390,8460,8340,8370,8420,8380,8390,8480,8420,8420,8510,8340,8350,8410,8240,8450,8340,8410,8310,8350,8530,8190,8350,8440,8500,8400,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,1997-08-02,13640,13610,13650,13610,13630,13640,13630,13640,13630,13590,13600,13620,13620,13620,13670,13610,13600,13620,13610,13620,13610,13610,13650,13660,13760,13820,13840,13820,13830,13830,13830,13820,13840,13850,13880,13890,13880,13880,13870,13880,13880,13880,13890,13870,13870,13880,13870,13830,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,1997-08-02,89220,72190,97790,67700,37900,40280,41780,46150,50360,52650,46230,46570,75340,95240,102080,113730,109450,113960,101090,96520,62390,48740,91650,91350,91400,84310,110550,104870,102340,94890,102970,102230,122500,128440,148010,167840,155620,150880,144220,108400,85120,62350,50840,75800,40830,36750,85390,59430,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1997-08-02,368240,364510,298880,267460,274420,251050,250000,249350,246180,240240,259260,257370,256970,255160,249980,255430,299480,312320,343930,368350,370560,370490,369720,369660,369780,369760,370010,370240,369250,361170,353650,369700,369710,369920,364980,369810,370020,369450,370010,370780,370690,370940,360990,320850,345190,348660,349060,348210,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1997-08-02,208,208,212,220,216,220,216,220,220,216,220,220,216,212,208,208,208,208,200,204,204,204,208,204,204,208,204,208,208,192,188,180,176,176,804,3388,4852,4912,4916,4912,1924,184,196,204,204,212,208,212,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1997-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1997-08-02,35320,33170,33330,33300,33560,33410,33130,34180,34830,34910,34900,35050,39390,40140,39570,41360,38990,39010,39970,38590,35280,36500,36650,38920,43970,44370,44260,44270,44260,44230,44110,44160,44010,44060,44050,43950,43950,43950,42740,37670,39380,38650,35940,35280,37090,35910,34360,35040,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1997-08-02,224960,233040,232020,229670,231890,232850,232410,233790,233100,232060,232360,232570,221190,247330,243950,255430,264050,266240,265950,265780,265530,265130,254000,253120,252960,253120,253290,253380,253520,253680,253710,253610,253730,253670,266880,279260,279250,279390,264860,270320,276630,271730,263770,254470,251360,250330,251140,251520,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1997-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1997-08-02,10150,10140,10120,10120,10160,10140,10170,10160,10160,10170,10180,10200,10240,10240,10140,11230,11120,11140,11260,11130,11140,11170,11180,11180,11190,11180,11170,11170,11180,11200,11190,10750,9880,9900,9890,9850,9860,9860,9860,9860,9870,9870,9910,9880,9880,9860,9880,9860,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1997-08-02,38060,41610,30340,37450,21980,39760,27200,45540,35920,29130,23390,45840,58990,72430,61390,94910,94900,82710,96720,65170,77200,79550,79360,79210,64310,91520,58070,65570,52540,72830,76410,81050,88510,81480,103990,111210,114770,99370,90710,102210,93790,80200,59040,54720,56660,67440,85340,73950,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1997-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1997-08-02,175770,175780,175780,175750,175740,175720,175720,175750,175740,175750,175790,175870,175780,175840,175890,175940,175930,175960,175890,175900,175920,175950,175860,175850,175840,175790,175760,175750,175700,175740,175700,175700,175730,175860,175950,175980,175970,176470,176610,176660,176620,176660,176560,176650,176580,176640,176610,176560,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1997-08-02,67380,69830,50250,51000,56210,47170,44100,44830,44260,43560,43850,18090,3560,4810,4260,13840,48390,65390,78310,95260,93200,96500,97910,99170,97660,98310,101870,99160,98140,99270,98650,98630,100090,107680,113700,112410,109310,114780,117000,117820,121180,123250,123520,119680,105360,96960,91190,89520,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1997-08-02,62990,55000,46420,51610,47040,39180,26880,9810,9140,8700,8910,15210,19990,19950,20870,23070,42150,50970,75960,73970,83700,89940,91210,86960,82750,81470,71170,73850,76000,75840,74540,79600,86800,91290,99490,100000,98360,94180,85890,85520,91100,85780,87850,86660,90260,82750,76970,86260,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1997-08-02,62750,52410,54440,52500,46750,39080,27490,9710,9030,8530,8840,14830,19490,19510,20380,24430,42200,54770,73430,73400,86820,89500,89960,85420,83640,80610,73720,74770,74720,75400,75010,80090,85620,95160,99530,100050,93410,94390,88530,86300,90470,85830,87400,89080,87850,81170,77470,87870,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1997-08-02,13680,13380,13450,24940,26580,26510,26530,26530,26440,26500,24650,13600,25640,29400,33510,38020,36680,41480,42770,40500,39270,39410,39520,39560,31120,28910,28970,28980,29080,29010,29080,29160,33670,42520,52880,53380,53260,53160,53090,53030,52940,52880,48720,35900,27910,26100,25420,16100,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1997-08-02,30820,30760,30750,30300,30530,30450,30600,30710,30470,31080,30920,31340,31280,30800,30800,31100,31210,31000,30680,31140,31290,31330,31140,30830,30950,30800,30510,30190,30210,30420,30420,30310,30200,30210,30640,30480,30710,30510,30470,30290,30020,30180,30440,30820,30780,30590,30780,30960,,
OTA,OTA2221,CTCT,otahuhu_a,Gas,Thrml,1997-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PPI,PPI2201,MRPL,poihipi,Geo,Geo,1997-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,18270,20950,20940,20930,20910,20890,20870,20910,20890,20870,20860,20840,20860,20850,20830,20850,20830,20860,20820,20840,20870,20880,20890,20870,20870,20880,20890,20800,20830,20850,19870,4070,0,0,,
ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,1997-08-02,3934,3928,3962,3934,3956,3978,3942,3958,3946,3952,3953,4003,4414,4440,4446,6072,6200,6722,6676,6766,6756,6170,4730,4774,5028,5182,5074,4990,5020,4812,4738,4686,4700,4680,5282,9306,9276,9338,9674,9814,9810,9827,8847,8204,7934,7856,7434,7282,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1997-08-02,15030,13050,16440,15450,14770,14830,14430,14960,14930,15340,12650,14090,15860,15040,17040,19740,19930,19750,19920,19700,19930,16960,19150,17400,13520,0,0,0,0,0,0,0,0,0,3020,14760,15040,14870,15290,15270,14840,14900,15900,15900,12740,12620,17650,13270,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,1997-08-02,51300,43640,56340,40340,32650,29470,25260,25920,29130,30900,24720,28200,32590,35330,48310,58930,58840,59140,58980,58950,58880,49140,63740,64740,61300,63410,79510,79310,79380,64930,70530,63150,82940,84350,94240,97270,90900,87410,88460,96050,96740,83890,83010,85790,47110,37490,50420,30630,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1997-08-02,28170,28170,28170,28170,28170,28170,28170,28170,28170,28170,28180,28170,28180,28170,28170,28180,28170,28170,28170,28170,28170,28170,29730,29930,29940,29930,29930,29930,29930,29930,29930,29930,29940,29930,29930,29930,29930,29940,29930,26350,24760,25020,27410,27410,27420,27400,27410,27410,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,1997-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
SWN,SWN2201,TRUS,southdown,Gas,Thrml,1997-08-02,58000,56570,52550,51850,51510,51090,49440,45640,41040,41320,41380,35230,12110,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,2710,2640,2570,2620,3720,4640,4650,4660,7290,8040,9410,10120,,
TKA,TKA0111,MERI,tekapo_a,Hydro,Hydro,1997-08-02,6960,5990,5270,5900,5690,6290,6150,5550,4020,3730,5510,6980,6190,4440,5600,9070,8620,8380,8990,8040,8510,8850,8370,8660,8540,8400,8710,8830,8330,8380,9070,8480,8460,8590,8490,9810,11490,11020,10150,7860,8220,9570,9030,8720,8480,9030,8940,9060,,
TKB,TKB2201,MERI,tekapo_b,Hydro,Hydro,1997-08-02,36980,34450,35720,34340,34890,35280,35290,29610,26420,28020,35060,35110,29880,34760,36590,46760,47660,48780,48950,48990,48670,48680,48980,49200,48300,48720,49170,48840,48500,48980,48750,48560,49270,48260,48490,66720,68350,68330,53780,50550,56670,51070,51870,50180,50750,51360,51820,51130,,
