Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,1999-08-01,100680,101020,101000,101500,101070,100950,100150,53560,53040,52930,53430,92530,100970,100900,101430,146470,154190,152940,154910,153800,154000,150720,104850,104950,101030,101120,105140,104960,104960,105080,105380,105260,104870,105640,148640,151950,151060,150550,151010,150700,150750,105690,101680,101650,101920,101240,101200,102130,,
EDG,EDG0331,BOPE,edgecumbe,Gas,Cogen,1999-08-01,596,525,449,424,517,781,845,857,879,966,879,846,926,867,980,1035,1162,1286,1310,1319,1300,1295,1258,1222,1232,1270,1267,1278,1241,1186,1109,1091,1106,1127,1152,1137,1145,1193,1214,1259,1262,1276,104,0,0,0,0,0,,
GLN,GLN0111,ALNT,glenbrook_kilns,Gas,Cogen,1999-08-01,18448,17922,19568,19462,20123,20094,20103,20094,20056,20247,19338,19041,19233,19156,19118,19443,17635,10085,9903,9444,8966,8726,8918,10573,10152,9148,8334,8181,8688,8267,8267,9875,14975,14965,16209,17855,18104,18496,18773,19434,19874,17443,18563,17946,18285,18936,19558,19874,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1999-08-01,169350,163880,163480,163500,162330,163100,163400,163040,163090,163090,163210,163040,163040,201790,214030,214610,214260,212680,211550,211230,211090,211540,213750,214700,214970,215400,215860,215010,214460,214460,214530,214220,213730,213330,210750,229310,232260,241950,244700,244880,244900,235680,222540,212300,177360,162700,161630,161450,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1999-08-01,13556,13600,13608,13600,1566,248,248,248,248,252,244,248,248,244,244,11527,13485,13537,13505,13501,13497,13523,13566,13560,13566,13568,13568,13544,13544,13540,13552,13517,13533,13540,13552,13521,13529,13529,13548,13556,13529,13509,13529,13529,13513,13538,13570,13576,,
HWA,HWA1102,KIWI,whareroa,Gas,Cogen,1999-08-01,18536,18647,18647,18774,18830,18742,18974,18918,18933,18869,18814,18743,18710,18550,18136,17666,17578,17610,17364,17427,17267,17188,17053,16980,16980,16766,16462,16335,16613,16718,16925,16701,16821,17004,17092,17316,17418,17434,17570,17507,17618,17833,17762,17841,17802,18001,17865,18034,,
KAW,KAW0111,BOPE,kawerau_geo,Geo,Geo,1999-08-01,2618,2617,2618,2619,2611,2613,2612,2614,2630,2642,2659,2633,2664,2657,2657,2653,2651,2614,2555,2476,2421,2366,2402,2316,2320,2316,2348,2291,2238,2243,2299,2295,2297,2378,2473,2514,2538,2544,2547,2545,2539,2567,2582,2569,2568,2587,2607,2604,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1999-08-01,17837,17847,18393,17892,18291,18463,17221,17483,17707,17722,18064,17687,17428,17797,17929,17989,17627,17797,16874,16628,15620,16780,17563,17343,16288,15448,16638,16974,17672,16867,16657,16111,15473,16466,16922,16503,16740,16129,16565,16662,16316,16149,15929,16406,16169,15867,16825,16361,,
KPA,KPA1101,KAPE,kapuni,Gas,Cogen,1999-08-01,9558,9550,9494,9546,9596,9442,9570,9600,9546,9574,9568,9586,9538,9472,9568,9574,9558,9514,9416,9324,9266,9232,9196,9210,9192,9124,9102,9056,9102,9116,9144,9200,9214,9224,9254,9264,9322,9356,9352,9358,9344,9388,9432,9400,9340,9404,9364,9372,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1999-08-01,22450,22240,25180,26510,27290,25480,26930,27370,26680,27250,27250,27290,26760,26000,27390,27060,27440,27740,19930,22370,22740,22400,22550,21960,22710,22280,21570,19500,19840,19510,19150,19750,19910,20980,21070,20780,28870,29710,20830,20810,21600,21460,21400,21520,21290,21440,21500,23060,,
KUM,KUM0111,TRUS,Kumara,Hydro,Hydro,1999-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,1734,1883,1897,1919,1918,1919,1919,1918,1918,1918,1919,1918,1918,825,0,0,0,0,0,0,0,0,0,0,0,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1999-08-01,278030,277940,277890,277970,277980,278100,278330,278530,278650,278770,278850,278860,278910,278890,279030,278850,278520,278250,277800,277250,277870,277690,277450,276870,277880,276970,276520,276580,273980,274210,232610,232940,228410,229770,229400,231850,230720,221640,273090,279460,279410,281150,281890,275680,280920,278350,278220,278570,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1999-08-01,10080,10150,9930,10220,10380,10510,10740,10010,10070,10490,10360,10360,10670,10980,10690,10460,10550,11220,10660,10120,10550,10290,10360,10040,10540,9960,10180,10670,10800,10110,10690,10110,9730,10540,10390,10160,10730,10550,10070,10190,10410,10320,10650,10040,9510,9930,9990,9950,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1999-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1999-08-01,27760,23000,17850,13900,24790,10370,13450,15730,12710,15040,24490,22810,17320,13000,46880,47750,56390,48280,60950,34240,51290,42560,39160,10150,18110,16630,12120,17660,24820,34610,25420,32680,23580,51470,62560,94870,96250,79800,58760,50370,58980,60990,46630,58270,23330,22470,23550,12220,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1999-08-01,56330,56360,55810,55150,55140,55120,55140,55850,56030,56080,56080,56110,56070,56100,56090,56050,56080,56070,56050,56130,56100,56080,56080,56070,56100,56080,56070,56070,56090,56060,56060,56070,56030,56050,56020,56050,56060,56080,56080,56080,56070,56080,56030,56030,56070,56070,56070,56090,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1999-08-01,116190,116670,116670,113770,113420,113140,112440,112450,112430,112400,112400,112330,112410,112330,112420,112410,113650,112450,112470,112520,112540,112540,112490,112370,112280,112300,112100,111730,112540,112450,112550,112490,112510,112390,112470,115460,116330,116280,116270,116310,116330,116340,116350,116350,116430,116400,116430,112790,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1999-08-01,84130,71450,71470,72660,71710,51800,50630,51700,51080,50440,52640,50980,50770,49380,49150,58100,78860,86680,89160,88040,88220,87720,87800,88160,87360,87940,88480,87970,87730,81000,88350,88750,87330,88710,88270,108640,120510,128230,128000,122070,110920,109180,104800,81590,69480,67870,74780,64810,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1999-08-01,62530,63000,62960,57780,50260,48940,41070,41380,40940,39900,37460,35930,35740,37750,39610,51460,78120,76350,78420,77400,77620,77220,77330,77690,77040,77470,77230,67630,45730,40620,57760,65610,76970,78300,80790,100880,102720,102530,103000,102970,89120,89830,84740,59630,56610,65750,71540,47450,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1999-08-01,62620,63150,63160,58080,50440,49110,41240,41550,41050,40040,37620,36070,35910,35990,38810,51570,78260,76470,78550,77520,77730,77340,77430,77790,76710,74650,74490,64590,45920,40680,56890,65690,77100,78370,81030,101090,103020,102850,103290,99700,87910,88760,83700,59240,56510,69410,71020,47330,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1999-08-01,0,0,0,0,0,0,0,0,0,0,0,2030,13630,9680,15200,27320,27610,27670,27230,27080,27200,26950,27040,9070,6860,6620,6310,6660,6780,6600,6520,10890,13820,26260,27310,31370,40370,40180,27610,24070,26150,23250,16490,15190,1730,0,6360,7420,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1999-08-01,22050,22180,22430,22110,22130,22210,22330,22380,22050,21990,22150,22120,22090,22120,22340,22330,22150,22310,22160,22220,22080,22180,22130,21900,21990,21740,21710,21690,22090,22030,22260,22200,21930,21960,21820,21870,22170,22330,22440,22200,22040,21850,21820,22000,22220,22410,22100,21930,,
OTA,OTA2202,CTCT,otahuhu_b,Gas,Thrml,1999-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OTA,OTA2221,CTCT,otahuhu_a,Gas,Thrml,1999-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PPI,PPI2201,MRPL,poihipi,Geo,Geo,1999-08-01,780,830,870,910,920,930,950,950,950,950,950,840,570,3760,18050,18100,18050,18060,17910,17790,17860,17920,17920,17890,17840,17790,17790,17750,17700,17690,17700,17690,17710,17710,17760,17780,17790,17690,17630,17590,17560,17580,17610,17620,17660,17780,17720,17400,,
ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,1999-08-01,5238,6896,6842,5744,4226,4970,4910,4978,4920,5012,5006,5008,4962,4658,4382,4426,4510,4426,5000,8346,8368,8332,8378,8440,8350,7604,7442,7440,7490,4654,3528,3479,3453,3506,5162,9826,9810,9824,9834,9816,9822,9792,9707,9133,8396,7468,7339,7353,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1999-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,19890,19920,19720,19880,18700,17690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,1999-08-01,79040,79180,79300,78380,59460,59210,59320,59310,59300,59480,59400,59310,59400,59260,59570,74150,95030,95480,96370,96690,96650,96760,95790,95930,99660,98010,75240,75410,75430,75430,76070,75350,75630,75840,80100,99190,98980,98870,99300,99020,99070,98990,99040,99220,99150,98310,79650,79180,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1999-08-01,29150,29140,29150,29140,29110,29150,29150,29150,29140,29150,29150,29150,29140,29160,29140,29150,29150,29150,29150,29150,29150,29160,29150,29160,29150,29150,29150,29150,29160,29150,29150,29150,29150,29150,29150,29140,29150,29140,29150,29140,29140,29150,29180,29780,29790,29780,29790,29790,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,1999-08-01,181130,176930,175100,175160,175160,175160,169310,175890,175650,175710,171380,168040,175350,175270,148000,113020,113570,173460,175460,175450,174920,175780,175890,175890,175530,175160,175160,174910,174850,174730,174800,174850,174680,175090,175470,176190,181430,181870,181130,180880,181370,181180,180940,174500,176610,174680,174670,174670,,
SWN,SWN2201,TRUS,southdown,Gas,Thrml,1999-08-01,62000,61660,60630,60110,59780,59890,59890,59130,60010,61900,62140,62140,62110,60660,60330,60370,60420,60190,60130,59990,60830,61570,62250,62830,62830,62570,62660,62730,62640,62480,62400,62430,62390,62000,62460,62170,61560,61400,60560,60850,61310,60730,61060,61230,60870,61170,61010,61250,,
TKA,TKA0111,MERI,tekapo_a,Hydro,Hydro,1999-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,7360,7560,7430,7100,1010,2110,2300,500,,
TKB,TKB2201,MERI,tekapo_b,Hydro,Hydro,1999-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22440,47990,36490,25170,10340,8880,10090,9320,9140,10210,4340,3670,530,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,1999-08-01,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28320,53600,33920,27580,28070,41320,44060,27350,27500,27570,27730,27700,28030,27900,28140,28000,32700,56340,56580,56340,56180,56040,56240,56160,56190,56340,55680,2510,0,0,,
TMU,TMU1101,GENE,te_awamutu,Gas,Cogen,1999-08-01,14560,14710,14600,14740,14870,14640,14730,14840,14840,14840,14840,14690,14900,14990,15170,15120,14890,14760,14490,14500,14530,14450,14330,13970,14180,13650,13230,13440,13540,12890,12940,13630,13260,13550,13460,13200,13380,13950,14110,14070,14170,14170,14220,14270,14340,14500,14590,14750,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,1999-08-01,18800,18610,7080,5940,6530,6380,6990,7220,6900,7080,7090,7110,6850,7880,8280,7410,7740,48010,53600,55430,56900,56100,43490,55670,56030,38830,17210,7340,7160,7230,11590,10100,22850,24320,35920,58730,68020,68010,64890,56610,57850,55530,55750,56230,54940,20860,20030,19700,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,1999-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1999-08-01,12470,12430,12310,12370,12560,12150,12470,12560,12410,12540,12500,12530,12410,12270,23830,23850,24020,24090,23970,23870,23990,23930,23990,12710,11850,11550,11180,11690,11900,11660,11490,11620,11140,23560,24140,36270,48950,48740,48640,48450,48310,48070,42770,24540,9770,11960,11900,11590,,
WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,1999-08-01,9250,9280,9110,7460,5520,7230,7870,8000,7720,7960,7940,7990,7790,5740,9460,17070,15060,16140,11960,13930,13960,13800,13770,5820,4910,4760,4570,8400,8800,8670,8560,11030,13580,17620,18000,18640,26130,26500,20820,20500,20260,19840,10520,10480,12470,5650,5860,8290,,
WRK,WRK2201,CTCT,wairakei,Geo,Geo,1999-08-01,83870,84070,84060,83990,84190,83970,84120,84050,84140,84210,84160,84210,84070,84150,84080,83940,84250,84060,84190,84210,84220,84290,84130,84230,84380,84370,84340,84300,84380,84200,84250,84330,84220,84240,84180,84160,84060,84010,84020,83930,84020,83870,83980,83880,83780,83930,83940,84020,,
WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1999-08-01,26940,27200,27200,26220,24760,24620,24710,25090,24850,24640,25530,24770,24740,24730,25060,24880,24980,24210,25400,24740,24860,24840,24640,24900,24730,24830,25070,24780,24750,24890,25120,25040,24650,25270,24890,25040,24490,26020,27270,27130,27110,27520,24850,24780,25090,24550,24530,25370,,
ANI,ANI0111,BOPE,aniwhenua,Hydro,Hydro,1999-08-02,5963,5367,5368,5378,5377,5363,5368,5342,5317,5337,7520,7515,7535,7550,10412,10509,10498,10488,10478,10468,10458,8578,8503,8487,6598,6380,5343,5272,5256,5277,5277,5272,6315,6522,10518,10488,10476,10476,10448,10458,10427,10443,10453,10534,7625,7490,7504,7495,,
ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1999-08-02,14500,14460,14510,14560,14540,14520,14580,14580,12270,15470,17450,18180,21460,23190,22990,23170,22600,22360,22290,22160,21680,21240,21430,20880,15180,11590,15230,17940,14680,13580,16070,13900,17350,17390,19580,27910,27650,20750,17740,18290,17730,18440,18430,18410,17270,16110,14540,14600,,
ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,1999-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088,3676,3705,3778,3773,3779,3774,3773,3774,3773,824,9,64,104,55,39,0,0,0,0,3074,3697,3753,4205,4211,4222,4237,4273,4337,4407,4441,4464,916,13,,
ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1999-08-02,39860,37810,38710,37700,43410,47580,46850,38850,32390,37950,32220,27690,34660,36270,44380,47680,48420,48180,47700,42740,42860,42630,46460,47470,41640,39470,41990,42060,41520,33540,34080,37790,39730,44060,58750,60270,60650,61130,59290,61400,58890,54290,48810,48710,39580,35090,37620,37720,,
ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,1999-08-02,1930,1710,2000,2300,2930,4450,5190,5640,5970,9490,4460,2980,3120,6420,17460,19830,19810,19910,19970,18610,18120,18120,18170,18040,14350,9380,11900,17940,17510,17270,9780,18950,21420,25210,31130,31810,31250,31390,29850,32210,31330,13280,11690,11720,5350,5040,4070,1850,,
AVI,AVI2201,MERI,aviemore,Hydro,Hydro,1999-08-02,54140,46780,45330,45290,44110,43320,44580,44020,42440,36170,29510,31260,31950,55210,70180,80260,78120,77930,77750,78290,77950,78060,78150,77740,77900,78140,76660,78470,76600,78410,78300,78820,78120,58740,77810,78000,76440,78660,78860,78260,78100,77950,78040,77840,77770,55970,68620,43410,,
BEN,BEN2202,MERI,benmore,Hydro,Hydro,1999-08-02,236680,180260,139740,110730,130980,125620,135290,144060,140700,131900,146940,154090,150120,176350,184150,221130,217310,208620,204370,195110,186800,191480,205720,216120,207810,202690,205120,205600,210840,201800,204690,204980,186720,184300,218760,227110,226850,202520,197350,195290,220360,228970,209300,218630,196770,159340,190390,113300,,
BWK,BWK1101,TRUS,waipori,Hydro,Hydro,1999-08-02,13465,13477,13483,13498,13486,13483,13495,13498,13489,13501,13495,13489,13489,13483,13489,13477,13477,13471,13471,13471,13471,13477,13454,13477,13477,13477,13465,13477,13489,13501,13513,13495,13495,13495,13495,13489,13507,13489,13495,13507,13501,13513,13495,13519,13525,13525,13495,13519,,
COB,COB0661,CTCT,cobb,Hydro,Hydro,1999-08-02,15680,15700,15650,15670,15700,15670,15710,15710,15620,15680,15700,15670,15690,15650,15680,15690,15680,15660,15640,15680,15650,15660,15670,15650,15640,15660,15600,15680,15590,15690,15680,15700,15670,15670,15650,15690,15600,15710,15720,15700,15690,15680,15690,15680,15690,15700,15670,15700,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,1999-08-02,17380,17380,17380,17370,17400,17390,17390,17390,17390,17380,17380,17380,17390,17370,17390,17370,17370,17370,17370,17360,17360,17370,17360,17360,17350,17350,17350,17350,17350,17360,17350,17350,17360,17380,17370,17370,17370,17370,17370,17360,17370,17360,17370,17370,17370,17370,17370,17370,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,1999-08-02,100540,101010,100250,99260,53650,51960,52290,52210,51290,52210,52420,52350,99240,100430,143400,152260,152130,151950,151800,152210,151920,152040,105890,102860,102870,103010,102160,106360,105300,106350,106290,106570,106190,152470,158440,158310,155100,165570,176400,169560,160620,160390,152250,105870,109550,118450,120590,121770,,
EDG,EDG0331,BOPE,edgecumbe,Gas,Cogen,1999-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,910,819,783,805,844,863,801,756,732,743,710,722,759,743,755,782,807,773,735,690,596,588,645,666,682,711,,
GLN,GLN0111,ALNT,glenbrook_kilns,Gas,Cogen,1999-08-02,19525,19405,19252,19070,19051,19156,18697,18639,18620,18601,18678,18553,18793,18678,18726,18783,18592,18592,18458,18697,22476,23194,22974,23175,22649,22515,21529,22783,23108,23127,23615,24113,23835,23806,24639,22897,23998,24467,24668,24677,24400,24467,25089,24629,24763,20429,17750,17596,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1999-08-02,161560,161560,161580,161490,160870,160060,159390,158710,158620,158260,169840,183200,201140,238830,304000,335330,350190,364440,360500,365780,335790,303550,297750,332830,357740,357660,349890,337900,356850,356640,308220,351870,368180,365180,364720,364720,364280,339510,337270,310800,332230,356720,361640,327060,291170,227420,209070,208040,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1999-08-02,13542,13556,1586,248,246,246,248,248,244,244,244,248,244,11535,13477,13533,13501,13513,13501,13537,13477,13477,13473,13473,13489,13497,13501,13465,13477,13505,13537,13521,13481,13477,13469,13481,13509,13505,13501,13509,13521,13525,13568,13544,13501,13505,13505,13505,,
HWA,HWA1102,KIWI,whareroa,Gas,Cogen,1999-08-02,18351,19085,21507,22934,22200,21952,21906,21691,21850,21945,21547,21618,22264,25746,26317,25919,25569,25402,25434,25665,25625,25507,25242,24933,25219,25187,25148,25004,24987,24702,25306,24248,24087,25545,25187,25266,25338,25315,25228,25258,25092,25523,25944,26103,25921,25816,26318,26391,,
KAW,KAW0111,BOPE,kawerau_geo,Geo,Geo,1999-08-02,2602,2614,2620,2618,2621,2621,2628,2630,2631,2638,2634,2632,2630,2643,2646,2644,2633,2619,2595,2578,2537,2466,2424,2346,2378,2373,2336,2295,2232,2224,2280,2290,2305,2300,2373,2412,2442,2410,2409,2384,2344,2328,2297,2257,2232,2204,2247,2299,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1999-08-02,16037,15533,15900,15932,16643,16952,14414,13414,12880,14842,15276,15007,15216,16159,14354,15516,15186,15286,16271,16732,16336,16747,15117,14992,15231,15072,15750,16565,16485,16643,16495,15555,15241,16318,17478,17732,16790,17493,17927,17712,17637,16702,15872,16717,17368,18258,17433,16852,,
KPA,KPA1101,KAPE,kapuni,Gas,Cogen,1999-08-02,9398,9358,9308,9298,9292,9280,9324,9308,9334,9352,9294,9308,9254,9274,9294,9256,9196,9140,9076,9098,9068,9100,9098,9092,9060,9048,9004,9014,9092,9072,9144,9120,9112,9140,9096,9134,9126,9112,9098,9120,9054,9104,9096,9070,8918,8924,9026,9010,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1999-08-02,24180,25780,26500,27320,28360,29600,29800,23440,25490,27810,29700,29060,29580,26190,22100,24790,24840,24690,24670,24610,24730,24480,24430,24620,24580,24780,24340,24180,23620,23090,25710,24500,24740,24600,23380,24370,24100,24310,23210,25170,31270,32670,32590,32500,29970,28680,30710,32700,,
KUM,KUM0111,TRUS,Kumara,Hydro,Hydro,1999-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,552,2804,3099,3147,3158,3157,3156,3155,3154,2522,1936,1862,1812,1810,1813,1811,1813,1814,1816,1815,1816,2891,3084,3142,3153,3153,3152,3152,3151,3152,3150,3043,2893,1127,0,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1999-08-02,278270,278150,277860,277820,277840,277150,277990,278080,278200,278390,278660,278660,278820,278810,278830,278780,278880,278870,278880,278780,279060,279020,278900,278480,278300,278080,277890,277810,277610,277590,277100,277190,277760,276320,276700,275580,275440,275490,275940,276750,277650,276480,278790,279400,277270,277240,277990,280100,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1999-08-02,9850,9690,10010,10540,10250,10410,10380,9950,10000,10550,10610,9850,10540,11410,21050,21150,20830,21360,21750,21640,20990,20910,21560,20690,21390,21150,21760,22070,21020,21750,23470,22440,22250,21360,21870,21790,21650,21710,19550,21370,20220,13640,13380,13310,11850,13370,13900,13820,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1999-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,11600,13760,14010,14020,14000,13980,13950,13940,13900,12660,13170,13880,13850,13810,13790,13680,13550,13600,13530,13460,13340,13270,13170,13100,13020,12920,12800,12780,12680,12650,12540,12510,12380,12340,12320,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1999-08-02,16680,12530,16590,15660,15700,11180,11750,12140,15920,16830,11440,9850,11750,21560,53580,72480,59740,32640,44110,40900,42040,60440,48320,24810,28000,54990,48930,39460,21240,18270,47960,36490,54910,61850,56400,75070,81760,64300,56480,66280,40090,29960,38760,40240,7640,8340,16380,11790,,
