Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
GLN,GLN0111,ALNT,glenbrook_kilns,Gas,Cogen,1998-06-01,16906,16800,17136,16464,18466,18691,18806,18720,17693,15936,15850,15581,15686,15504,15466,15581,15552,15514,15610,15734,15974,15686,15696,15610,15360,15485,15648,15437,10291,9475,11011,12499,16829,15974,16186,16214,16330,16349,17021,16973,17290,16925,16358,16858,17587,17846,17722,17338,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1998-06-01,85920,55770,46010,45220,44390,45090,45680,45090,44900,49160,52160,58530,67880,74100,134220,180380,193100,217410,240290,235460,241810,245080,244990,245440,245080,243490,242200,230570,226830,223580,215060,209770,208310,220920,235790,244520,245260,245480,245540,245540,232440,206990,175670,122780,121060,121130,119480,115220,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1998-06-01,9472,4796,1592,228,228,232,232,232,232,232,228,232,4064,8488,9008,9008,8992,8976,8988,8976,8964,8972,8964,8964,8952,8952,8984,9000,8992,9000,9000,8988,8964,8976,8948,8944,8932,8944,8944,8964,8968,8960,8964,8968,8988,9004,4720,1588,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1998-06-01,18422,18978,19229,18088,17963,18217,18103,16924,17068,17200,16270,17180,17305,15767,16679,17003,16074,16283,17400,16644,16692,17135,18093,16141,16951,16814,18277,18033,17165,17976,18596,18898,19337,19212,19304,19224,19396,19484,17465,16983,16146,16440,17061,17719,17340,17554,18372,16749,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1998-06-01,31310,31560,31640,31260,31700,31670,31620,31580,31550,31370,32130,31960,32060,32050,28070,27590,26040,29640,32930,31420,30650,30740,30910,31060,31050,31080,31180,31220,31160,31150,31300,31240,31620,31460,24570,31150,32050,32170,32210,32330,32510,32490,32470,32540,32390,28020,25530,23630,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1998-06-01,291800,291730,291710,291520,291480,291420,291350,291250,291170,291190,291270,291320,291450,291450,291520,291480,291520,291440,291580,291550,291240,290690,290500,290340,290710,290640,290390,290190,290150,290140,289940,289830,289730,289540,288360,289630,289960,290540,290570,290670,290890,290850,290840,290940,290920,291050,291120,290990,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1998-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1998-06-01,9460,9550,9580,9470,9600,9590,9570,9560,9580,9520,9610,9560,9620,9630,9600,9940,9580,9740,10010,9650,9490,9510,9550,9600,9600,9600,9620,9590,9580,9590,9610,9620,9710,9740,9750,9600,9510,9530,9540,9560,9600,9610,9600,9620,9580,9570,9620,9620,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1998-06-01,12300,13070,20130,10510,14780,12380,19670,22170,3940,3810,9990,7600,13190,23530,40760,66830,43890,49700,63810,67310,65800,54940,25320,31140,41040,30920,47500,28650,31970,14900,37230,43300,53570,64170,75780,144650,99930,83730,61620,68830,83210,79250,68440,55390,14920,11500,19160,23750,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1998-06-01,57600,57600,57590,57620,57560,57600,57590,57590,57620,57610,57630,57570,57620,57620,57410,57530,57610,57530,57600,57610,57600,57630,57580,57590,57600,57580,57620,57600,57570,57600,57610,57630,57510,57590,57450,57570,57540,57680,57510,57570,57600,57640,57580,57570,57610,57570,57640,57610,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1998-06-01,113780,113790,113680,113660,113650,113660,113700,113740,113790,113790,113790,113800,113810,113820,113750,113880,113840,113880,113830,113810,113890,113870,113890,113830,113920,113980,113960,113920,113920,113980,113980,113950,113970,113950,113640,113720,113800,113880,113890,113890,113840,113900,113850,113960,113920,114070,113980,113920,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1998-06-01,74580,87310,79120,78270,78850,79360,85900,89560,87900,79130,78960,77820,78760,77250,41250,26850,32680,57270,46650,44530,43790,45050,45620,44900,45620,45630,46180,57310,51710,52050,54530,60770,58380,72480,83060,116260,120750,93020,87700,87420,93180,91210,90050,87970,88080,88230,92320,89140,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1998-06-01,75370,73830,73990,74780,74990,75230,67870,57880,59250,65510,65370,67130,72010,62830,20840,26740,30200,42280,39930,34430,34560,33490,31470,29140,30660,30840,31630,38040,44230,40810,42200,49740,50500,54540,70830,94790,101440,81510,71430,71290,74770,73390,86780,81310,73440,68700,64910,63050,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1998-06-01,74700,73960,74200,74350,74740,75040,67880,57910,61550,64820,64560,69090,70480,62120,19900,26730,31790,43510,38370,35770,35270,31970,31240,30630,30960,30890,31220,39180,42950,40960,43250,49760,49610,55260,68380,79420,78190,78630,77990,77800,80660,79700,79190,78140,78190,74060,76040,74350,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1998-06-01,0,0,0,0,0,0,4980,9910,11970,11660,11990,11790,13060,13480,12710,11000,16930,17530,24120,38070,37590,38710,34030,26880,27120,27170,15470,2200,18800,22580,21910,24060,25580,31990,45610,49450,49490,53280,53150,53180,39570,38270,38210,38260,35430,17200,14320,14320,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1998-06-01,27820,28290,27900,27850,27820,27810,28020,28040,28440,28160,28010,28670,28810,28070,27470,27940,28200,28400,28420,28590,28570,28460,28280,27970,28250,28270,27960,28010,27570,27550,27920,27840,27730,27870,28750,28290,27930,27550,28160,28150,27770,27670,27590,28240,29240,28680,28070,27930,,
OTA,OTA2221,CTCT,otahuhu_a,Gas,Thrml,1998-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PPI,PPI2201,MRPL,poihipi,Geo,Geo,1998-06-01,790,930,850,750,760,770,760,780,780,780,780,790,820,640,14140,19070,19210,19060,19000,19010,19000,18960,18940,18860,18820,18860,18910,18930,18930,18850,18810,18810,18800,18820,18870,18900,18840,18800,18770,18800,18870,18910,18880,18900,18910,18870,17300,1440,,
ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,1998-06-01,2960,2968,2938,2958,2958,2968,3002,2936,2966,2986,2974,2978,2956,2978,2988,2954,3292,2956,2958,2972,2961,2977,2978,2990,2980,2988,2966,2964,2970,2982,2980,2976,2986,3314,3492,3624,6448,6478,5448,4446,4474,3944,4006,3974,3968,3444,2960,2970,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1998-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,19900,37720,39880,39600,39830,39660,39690,20530,19990,20010,19930,20000,20020,19930,20110,19950,21580,39790,39910,39840,39810,39580,39930,39920,39550,21670,19940,20010,20130,19880,20040,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,1998-06-01,77740,77950,77820,77910,77890,77790,77980,78090,77770,77830,78150,77960,78410,77980,78170,77880,77940,77670,77340,78080,78060,78100,78000,78160,78080,78090,78070,78010,78300,78320,77860,78500,78020,77690,78160,78210,78170,78090,77630,78310,78210,77670,78260,77850,78090,78650,77690,78170,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1998-06-01,22780,22780,22780,22780,22780,22790,22770,22780,22780,22780,22780,22780,24640,24800,24790,24790,24800,24790,24800,24800,24790,24810,24790,24790,24800,24790,24800,24780,24800,24790,24790,24790,24790,24660,24520,24530,24520,24530,24530,24530,24520,24520,23740,23140,23130,23140,23150,23170,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,1998-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,1960,2150,230,0,0,0,0,5840,15460,16310,16870,7670,0,0,0,0,7300,15950,25900,25970,26020,21820,0,0,,
SWN,SWN2201,TRUS,southdown,Gas,Thrml,1998-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
TKA,TKA0111,MERI,tekapo_a,Hydro,Hydro,1998-06-01,12110,11320,12130,12040,11870,12000,11770,12130,11440,12330,12090,11380,12370,11750,11860,11980,11820,11750,11920,11770,11650,11690,11870,11720,11840,11770,12000,12030,11750,11840,11830,11900,11820,11680,12030,11880,11660,11600,11720,11660,12080,11960,11590,11720,11740,11800,11810,11990,,
TKB,TKB2201,MERI,tekapo_b,Hydro,Hydro,1998-06-01,63110,62540,62840,62870,63220,63490,63260,63650,62930,63480,63590,62920,63120,62280,62960,62770,62320,62980,62190,62030,61200,62120,62610,61660,62390,62290,62630,62580,62120,63200,62330,62350,62170,63130,62270,62790,61580,61750,61600,60910,63210,62420,62280,61600,61360,61620,63800,62510,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,1998-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,22030,25750,29350,63300,98490,118210,113320,111030,111290,112410,114040,114770,115210,93810,56280,26110,26130,26280,26240,26540,32730,111150,113500,115090,116060,116080,90200,60420,30740,6000,0,0,0,0,0,,
TMU,TMU1101,GENE,te_awamutu,Gas,Cogen,1998-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,1998-06-01,4060,0,0,0,0,0,0,0,0,0,0,0,2710,3990,4110,4700,4130,4330,4790,4290,3760,3780,3790,3840,3860,3910,4040,4010,3750,3770,3810,3790,3940,3980,7540,28540,36110,25040,25000,25010,5920,3340,3590,4250,4200,4190,4280,4230,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,1998-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1998-06-01,10950,6120,6100,5100,10660,8040,8960,8950,8970,8840,10530,4810,3750,9240,13940,14810,39990,28910,19900,38570,45740,46000,45830,44650,32430,24510,23980,18790,24870,14130,10650,10650,21970,26420,39780,47850,48110,48340,48370,48460,48670,48630,48580,48670,38440,36490,36490,21530,,
WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,1998-06-01,5410,4160,4130,3980,4160,4600,6370,7280,7090,4490,4630,4570,4910,11790,11760,11330,14860,15810,15920,20110,22810,23020,17010,11290,11160,11210,15650,15120,11430,11360,7440,7420,13090,16870,22080,23120,22740,22530,23030,23060,22990,22980,22930,19180,13180,11540,11700,5970,,
WRK,WRK2201,CTCT,wairakei,Geo,Geo,1998-06-01,76540,76690,76670,76850,76640,76910,76990,76830,76890,76930,76870,77040,77110,76910,76540,76890,76450,76440,76390,76400,76550,76610,76490,76590,76570,76460,75990,76560,76310,76450,76350,76230,76030,76380,76190,75920,76150,75670,76180,76320,76140,76080,76230,76210,76180,76170,76180,76240,,
WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1998-06-01,32350,32240,32290,32280,32350,32390,32340,33090,34720,34840,34820,34720,34830,34650,34830,34750,34710,34800,34790,34790,34670,34810,34840,34710,34770,34760,34830,34760,34760,34910,34790,34740,34710,34890,34770,34840,34670,34740,34640,34610,35000,34860,33860,32170,31010,28910,29100,29020,,
ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1998-06-02,14730,14100,14150,14170,14190,14210,14230,14240,14270,14270,14300,14310,14320,14340,14350,14420,19290,23490,23340,19330,14320,14300,19520,27120,26490,20200,12800,14310,14250,14180,14410,14530,15260,25760,27140,26920,26500,22380,14070,14140,14170,14190,14210,14210,14240,14250,14260,14270,,
ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,1998-06-02,0,0,0,0,0,0,0,0,0,0,0,1275,3018,1887,3088,2493,4116,4178,4298,4305,4312,4317,4324,4443,4490,4508,3894,4665,4579,4548,4552,4554,5336,5319,5330,5326,5331,5336,5336,5337,5340,5340,5346,5349,5352,5356,5356,5360,,
ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1998-06-02,28260,30810,22360,21580,21540,21560,21570,21580,21490,30040,30110,30160,30350,38300,46710,55300,61770,61080,52430,52070,51910,51780,52380,42540,49200,50510,33980,32040,32100,32020,32060,39100,50110,59350,81420,81110,83390,83640,83750,84060,83880,69980,57030,42050,42800,35420,32350,31990,,
ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,1998-06-02,8840,9860,9160,4910,4810,4840,4840,4150,5920,10200,10170,10190,10220,10810,16790,19000,19090,18840,19050,19160,19510,19820,15820,9280,15780,12260,10300,10260,10310,10180,10170,10220,10270,24780,28800,28670,28860,29070,29130,29170,28830,20110,20280,20120,20400,15430,10320,10230,,
AVI,AVI2201,MERI,aviemore,Hydro,Hydro,1998-06-02,81830,60840,57680,59140,60250,60340,60480,59910,60050,59710,60150,77600,82450,83500,83040,82620,81380,82230,83240,81910,81590,84210,82090,82590,82540,82600,82360,66170,60620,61100,61580,62080,61640,64270,85710,87040,77160,73590,72750,74420,73580,73220,72920,57020,24280,26560,79680,75160,,
BEN,BEN2202,MERI,benmore,Hydro,Hydro,1998-06-02,206680,220610,209820,194400,206970,192000,138360,109150,66190,46560,53230,67640,61220,108020,156450,224330,237310,215840,215670,215200,202380,180120,159320,153480,176170,185250,187040,200830,209150,200720,201150,204730,211780,219530,224170,231280,212560,203250,191580,170370,170750,170230,141870,155210,69330,51060,100580,151970,,
BWK,BWK1101,TRUS,waipori,Hydro,Hydro,1998-06-02,1704,0,0,0,0,0,0,0,0,0,0,0,0,810,5622,5334,5316,5328,5310,5298,5340,5340,5358,5472,5508,5544,5550,5580,6606,6552,6516,6480,12012,13476,13494,13488,13488,13476,13494,13458,13500,13482,13482,13488,13470,13506,13482,13494,,
COB,COB0661,CTCT,cobb,Hydro,Hydro,1998-06-02,10140,10130,10130,10140,10130,10130,10140,10130,10130,10140,10130,10130,10130,10140,10130,10130,10120,10130,10120,10120,10130,10120,10130,10120,10130,10120,10120,10130,10120,10120,10130,10120,10130,10140,10130,10130,10140,10130,10140,10140,10140,10140,10140,10140,10140,10140,10150,10140,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,1998-06-02,9250,9260,9260,9250,9260,9250,9270,9240,9260,9250,9260,9260,9260,9260,9260,9260,9250,9250,9300,9340,9340,9340,9350,9320,9330,9340,9330,9330,9310,9300,9290,9300,9290,9300,9300,9300,9300,9300,9300,9310,9300,9300,9310,9300,9310,9300,9310,9300,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,1998-06-02,105590,105580,105430,103740,58050,53870,53720,53640,53690,53490,53810,53850,139120,154280,149210,155810,158600,145450,147520,146940,146350,149980,146730,148070,105220,100900,100790,100120,100220,100610,100940,101320,100960,103940,149600,175210,188090,142870,122520,142780,148200,147820,147450,148390,147560,148010,149060,148750,,
GLN,GLN0111,ALNT,glenbrook_kilns,Gas,Cogen,1998-06-02,17194,17088,16829,15571,16954,16925,17136,17002,16838,16915,6192,0,1978,8765,9341,12259,13344,13536,10886,10512,10310,10234,10243,10430,10766,10272,10728,10891,10536,11304,12624,12595,12595,12605,12192,12259,12461,12787,12730,12682,12614,13085,13920,13978,13488,13286,13795,13978,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1998-06-02,117500,111640,102650,105620,106110,104890,107160,113200,142480,171590,209670,245420,288640,375340,441330,481080,486060,487130,475040,470930,442850,445770,443330,467320,488220,477850,493020,489400,478530,477830,480620,461710,472080,484960,485440,491680,492130,491380,491460,466190,466590,449500,418860,417230,390890,319700,229320,147790,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,1998-06-02,220,228,232,228,232,232,232,228,232,232,228,228,4108,8576,13024,13478,13472,13448,13440,13456,13472,13454,13468,13468,13464,13468,13464,13460,13456,13472,13464,13448,13448,13440,13424,13420,13424,13424,13432,13436,13428,13452,13460,13524,13480,13456,9288,4776,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,1998-06-02,16851,16981,17549,17704,18307,17465,17175,16029,16111,16709,17310,19112,18507,18821,18397,18758,18123,18761,18579,18955,16754,18973,19372,18252,19150,18960,19185,19297,19200,18676,17686,18846,18357,17527,18875,18826,19187,19269,19389,19115,19396,19464,19197,19369,18771,19287,19496,18995,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1998-06-02,24750,19960,16290,16730,22150,20620,20680,20650,20570,20620,20570,20630,20930,22230,24730,26530,29880,30510,30740,30300,30190,30120,30450,29690,29270,31440,31540,31370,28570,30270,30430,23580,24730,28010,29380,30230,31510,31570,30110,22590,22370,21940,21810,21090,22690,21870,23410,25240,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,1998-06-02,255830,250770,250770,250460,250460,250320,250170,250110,250070,250020,249970,250060,250000,250260,250320,250480,250480,250680,250890,250850,250870,251050,250920,250970,251080,251030,250950,250850,250850,250720,250650,250460,250380,250420,250350,250410,250380,250480,250560,250770,250900,250990,251090,251240,251190,251320,251340,251420,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,1998-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,1998-06-02,9690,9530,9560,9580,9550,9570,9580,9580,9580,9610,9600,9610,9700,9660,9700,10640,10890,10810,10860,10880,10810,10810,10910,10850,10860,10830,10880,10850,10960,10820,10830,10910,10870,10130,10010,9990,9990,10010,10220,10320,10290,10330,10350,10390,10680,10740,10560,10260,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1998-06-02,46110,28450,34970,50070,42980,48180,48180,38820,37650,26560,27080,21950,50570,34370,46350,53340,56510,59000,53530,45700,52190,25320,52330,47990,49000,56090,69330,47310,56950,41810,27760,57170,81910,92130,87060,107100,70580,43030,54730,65070,53300,38930,50440,19210,40560,27920,57080,41540,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,1998-06-02,57550,57640,57560,57580,57580,57600,57590,57580,57620,57570,57590,57600,57620,57470,57440,57550,57480,57680,57470,57700,57510,57590,57410,57540,57520,57510,57550,57520,57530,57500,57530,57500,57500,57480,57500,57510,57490,57540,57500,57490,57500,57490,57570,57510,57530,57560,57540,57500,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,1998-06-02,113910,113910,114010,113980,113980,113920,114060,114000,114000,113960,113900,114070,113960,113970,113860,113900,113870,114030,113890,113100,114020,113790,114010,113810,113510,113610,113580,113860,114100,113940,113960,113900,114030,113880,113900,113900,113830,114110,113760,113980,113930,113910,113910,113920,113880,113940,113920,113910,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,1998-06-02,91230,91270,90860,70270,69040,68880,75740,79340,79640,79010,80540,85500,87610,93530,106350,106340,85010,81750,86470,86560,85360,91380,87590,89470,89910,90070,96090,92630,87960,88670,89460,90230,89330,88120,87430,86420,86770,87910,86100,89040,87880,86880,85940,87560,86320,86270,89100,87500,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1998-06-02,64310,64320,63980,60400,63920,49700,61490,72340,78050,75870,75930,77620,52700,52250,63140,69340,72180,76400,77380,70150,72700,80250,69890,74400,76830,74360,75410,73520,72620,75510,75960,75430,75680,73540,73700,74090,74080,75920,70660,71660,70360,69340,68480,71040,69640,65150,70160,71810,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1998-06-02,75510,75460,75220,56690,55090,55380,69730,75870,76040,75470,76530,76690,52040,58980,60740,68820,72240,74060,75750,73760,73130,77020,73590,75120,74970,75000,74910,73740,73850,74480,75120,75790,75250,74720,74080,73870,74220,74780,71060,71540,70520,70080,69590,70580,69770,64590,70510,72380,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1998-06-02,14310,14330,13300,7100,6980,6980,7030,7050,7430,14330,14380,14390,14390,14340,14370,14360,19290,33200,39440,39420,39250,39040,37280,14280,13770,8290,60,0,0,0,6620,14180,14950,40450,52780,52650,53430,49550,40790,29110,27760,27870,27840,27380,28000,18880,14550,14390,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1998-06-02,28210,28050,28010,27390,28110,28130,28010,28050,28050,28450,28580,28670,28110,27950,28220,28370,27680,27420,27480,28170,28360,28310,28180,27900,27500,27190,27020,27220,27600,27530,28020,27570,27590,27850,27430,27090,27110,27810,27400,26990,27080,27580,27880,27470,27510,27240,27150,27160,,
OTA,OTA2221,CTCT,otahuhu_a,Gas,Thrml,1998-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PPI,PPI2201,MRPL,poihipi,Geo,Geo,1998-06-02,780,830,850,860,870,860,870,880,870,870,860,750,500,400,12700,19150,19020,19010,19000,18850,18790,18850,18860,18700,18780,18700,18810,18730,18650,18660,18670,18650,18670,18730,18690,18650,18620,18680,18690,18690,18690,18660,18610,18560,18550,18520,18320,1440,,
ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,1998-06-02,2968,2972,2966,2970,2982,2914,2974,2976,2952,2978,2984,2962,2968,2932,3096,5680,6432,6413,6425,6422,5900,5446,4940,4971,4939,4494,4432,4448,4432,3994,3462,3454,3708,4634,7722,6422,6438,5962,5366,3994,3976,3970,3872,3480,2978,2950,2950,2960,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1998-06-02,1740,0,0,0,0,0,0,0,0,0,0,0,0,90,16540,22150,36370,31970,23340,20490,20540,20630,20490,20480,20510,20460,20510,20430,20600,20660,20660,20600,20450,20560,21150,39930,40950,40800,40730,25700,19940,19950,20050,19980,19930,20110,19810,20130,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,1998-06-02,60220,58040,38950,37800,37030,36860,36490,36890,36830,36790,36960,36790,65530,74790,77090,77260,75730,72900,74460,77330,78040,78190,77970,77980,77900,77950,77940,77910,78250,78110,78160,78260,77770,77920,77750,77000,78410,78070,77950,77580,76810,76730,76960,76820,76770,77300,76690,77240,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1998-06-02,23170,23160,23170,23140,23160,23160,23160,23170,23160,23160,23160,23160,23830,24790,24790,24780,24790,24680,24540,24540,24220,23900,23900,23910,23900,23910,23900,23900,23900,23900,24580,24890,24900,24910,24730,24660,24650,24660,24660,24660,24660,24650,24650,24660,24650,24660,24700,24740,,
