Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2002-05-27,23:59:59,580.890,31.703,,320
2002-12-28,23:59:59,582.776,130.542,,320
2003-03-17,23:59:59,582.036,91.761,,320
2003-04-18,23:59:59,581.336,55.076,,320
2003-11-30,23:59:59,582.849,134.367,,320
2003-12-09,23:59:59,582.891,136.568,,320
2004-10-27,23:59:59,582.962,140.288,,320
2006-07-10,23:59:59,583.281,157.008,,320
2006-09-19,23:59:59,582.211,100.932,,320
2007-02-10,23:59:59,582.510,116.602,,320
2007-09-19,23:59:59,581.739,76.196,,320
2008-04-03,23:59:59,580.890,31.703,,320
2008-05-20,23:59:59,581.926,85.997,,320
2008-11-04,23:59:59,581.670,72.579,,320
2008-12-27,23:59:59,581.524,64.928,,320
2009-01-01,23:59:59,581.529,65.190,,320
2011-01-21,23:59:59,582.242,102.557,,320
2013-01-19,23:59:59,581.922,85.786,,320
2013-09-27,23:59:59,583.028,143.749,,320
2013-10-28,23:59:59,582.655,124.202,,320
2014-02-22,23:59:59,581.968,88.198,,320
2014-09-06,23:59:59,581.785,78.605,,320
2014-09-12,23:59:59,581.945,86.992,,320
2016-03-14,23:59:59,581.444,60.734,,320
2016-05-20,23:59:59,580.474,9.901,,320
2016-06-18,23:59:59,580.680,20.696,,320
2016-08-12,23:59:59,582.376,109.578,,320
2016-12-02,23:59:59,582.798,131.693,,320
2017-07-13,23:59:59,581.752,76.878,,320
2017-10-18,23:59:59,582.358,108.634,,320
2017-11-08,23:59:59,581.908,85.054,,320
2018-04-01,23:59:59,581.482,62.727,,320
2018-04-06,23:59:59,581.415,59.215,,320
2018-08-06,23:59:59,581.797,79.235,,320
2019-06-29,23:59:59,580.481,10.269,,320
2019-07-20,23:59:59,581.204,48.157,,320
2020-05-28,23:59:59,580.881,31.230,,320
2020-06-10,23:59:59,581.010,37.992,,320
2020-06-27,23:59:59,581.370,56.857,,320
2021-01-15,23:59:59,581.457,61.415,,320
2021-01-30,23:59:59,581.207,48.314,,320
2021-08-16,23:59:59,582.045,92.231,,320
2022-01-31,23:59:59,582.182,99.412,,320
2022-04-02,23:59:59,583.916,190.287,,320
2022-05-11,23:59:59,582.767,130.072,,320
2022-06-06,23:59:59,582.684,125.721,,320
2022-06-21,23:59:59,583.076,146.263,,320
2022-07-05,23:59:59,582.704,126.767,,320
2022-12-01,23:59:59,583.086,146.788,,320
2023-12-05,23:59:59,582.849,134.348,,320
2024-11-23,23:59:59,582.094,94.794,,320
1980-09-25,23:59:59,582.924,138.299,,320
1980-12-17,23:59:59,581.719,75.147,,320
1981-03-22,23:59:59,581.426,59.794,,320
1981-08-28,23:59:59,583.076,146.263,,320
1981-10-14,23:59:59,581.826,80.755,,320
1981-12-20,23:59:59,581.782,78.448,,320
1982-03-03,23:59:59,580.815,27.772,,320
1982-08-23,23:59:59,579.903,0.000,,320
1982-08-25,23:59:59,579.800,0.000,,320
1982-09-06,23:59:59,579.629,0.000,,320
1982-09-16,23:59:59,579.755,0.000,,320
1982-10-24,23:59:59,580.073,0.000,,320
1983-11-10,23:59:59,582.195,100.094,,320
1984-05-06,23:59:59,581.795,79.130,,320
1984-05-19,23:59:59,581.582,67.966,,320
1984-05-26,23:59:59,581.612,69.540,,320
1987-05-18,23:59:59,582.558,119.116,,320
1987-08-04,23:59:59,581.586,68.177,,320
1987-10-23,23:59:59,581.166,46.167,,320
1988-08-12,23:59:59,581.400,58.431,,320
1989-03-21,23:59:59,580.702,21.851,,320
1989-07-10,23:59:59,581.327,54.605,,320
1989-09-11,23:59:59,582.160,98.258,,320
1990-06-29,23:59:59,581.321,54.289,,320
1992-02-12,23:59:59,581.758,77.191,,320
1992-11-12,23:59:59,581.996,89.663,,320
1993-05-08,23:59:59,581.940,86.730,,320
1993-07-19,23:59:59,583.157,150.508,,320
1993-08-31,23:59:59,582.752,129.285,,320
1995-09-28,23:59:59,581.643,71.165,,320
1997-07-29,23:59:59,582.962,140.288,,320
1997-09-08,23:59:59,582.614,122.053,,320
1997-11-16,23:59:59,581.906,84.948,,320
1998-05-27,23:59:59,580.675,20.434,,320
1999-10-31,23:59:59,582.167,98.626,,320
2000-06-29,23:59:59,581.506,63.984,,320
2000-09-18,23:59:59,582.046,92.286,,320
2000-11-03,23:59:59,582.537,118.016,,320
2001-03-18,23:59:59,581.754,76.983,,320
2001-05-06,23:59:59,581.227,49.363,,320
2002-02-07,23:59:59,582.483,115.185,,320
2002-11-18,23:59:59,582.442,113.039,,320
2002-11-29,23:59:59,582.540,118.173,,320
2004-03-31,23:59:59,581.478,62.519,,320
2004-05-19,23:59:59,581.160,45.851,,320
2004-11-14,23:59:59,582.940,139.137,,320
2005-09-13,23:59:59,581.356,56.125,,320
2005-09-20,23:59:59,581.674,72.790,,320
2006-01-19,23:59:59,582.740,128.655,,320
2007-05-27,23:59:59,580.613,17.184,,320
2008-01-09,23:59:59,582.352,108.321,,320
2008-01-22,23:59:59,582.235,102.189,,320
2008-02-25,23:59:59,581.291,52.718,,320
2008-03-21,23:59:59,581.215,48.736,,320
2008-05-05,23:59:59,581.623,70.116,,320
2009-03-31,23:59:59,580.805,27.247,,320
2010-05-01,23:59:59,581.250,50.569,,320
2010-11-07,23:59:59,582.682,125.616,,320
2011-05-15,23:59:59,582.532,117.754,,320
2012-06-20,23:59:59,581.710,74.677,,320
2012-10-02,23:59:59,582.138,97.106,,320
2013-03-03,23:59:59,581.497,63.514,,320
2013-12-06,23:59:59,582.533,117.808,,320
2014-01-19,23:59:59,582.267,103.868,,320
2014-11-21,23:59:59,581.536,65.558,,320
2015-09-22,23:59:59,582.235,102.189,,320
2015-10-03,23:59:59,582.960,140.186,,320
2016-11-08,23:59:59,582.694,126.243,,320
2017-01-06,23:59:59,582.515,116.864,,320
2017-04-15,23:59:59,583.200,152.763,,320
2017-06-23,23:59:59,581.801,79.446,,320
2017-10-07,23:59:59,582.335,107.431,,320
2018-01-01,23:59:59,581.673,72.736,,320
2019-09-08,23:59:59,581.175,46.638,,320
2020-08-20,23:59:59,581.167,46.219,,320
2020-09-12,23:59:59,581.011,38.043,,320
2021-03-08,23:59:59,580.877,31.022,,320
2022-01-17,23:59:59,582.367,109.108,,320
2022-07-02,23:59:59,582.849,134.367,,320
2023-02-03,23:59:59,583.100,147.520,,320
2023-10-08,23:59:59,582.303,105.755,,320
2023-10-25,23:59:59,582.152,97.816,,320
2024-02-20,23:59:59,581.816,80.220,,320
1980-03-27,23:59:59,582.719,127.554,,320
1980-09-09,23:59:59,583.208,153.182,,320
1981-05-03,23:59:59,581.239,49.993,,320
1981-09-05,23:59:59,582.938,139.031,,320
1981-11-13,23:59:59,582.110,95.638,,320
1982-12-22,23:59:59,580.020,0.000,,320
1983-06-04,23:59:59,580.033,0.000,,320
1984-03-28,23:59:59,582.269,103.971,,320
1985-01-20,23:59:59,581.730,75.723,,320
1985-03-19,23:59:59,582.080,94.067,,320
1985-10-02,23:59:59,582.148,97.631,,320
1987-03-05,23:59:59,582.176,99.099,,320
1987-04-15,23:59:59,583.207,153.128,,320
1988-06-13,23:59:59,580.915,33.011,,320
1988-07-05,23:59:59,580.796,26.777,,320
1989-02-24,23:59:59,580.929,33.747,,320
1989-04-28,23:59:59,580.346,3.193,,320
1989-06-19,23:59:59,581.539,65.714,,320
1989-10-23,23:59:59,582.889,136.463,,320
1990-01-01,23:59:59,582.667,124.829,,320
1990-03-02,23:59:59,581.828,80.860,,320
1990-03-12,23:59:59,581.735,75.985,,320
1990-03-19,23:59:59,581.977,88.668,,320
1990-05-12,23:59:59,580.690,21.221,,320
1990-06-10,23:59:59,580.614,17.239,,320
1990-08-10,23:59:59,581.994,89.561,,320
1990-10-07,23:59:59,582.493,115.710,,320
1991-12-14,23:59:59,582.324,106.853,,320
1992-09-04,23:59:59,581.555,66.553,,320
1993-02-03,23:59:59,582.074,93.751,,320
1993-12-15,23:59:59,581.189,47.373,,320
1994-05-11,23:59:59,581.044,39.773,,320
1994-12-05,23:59:59,582.477,114.872,,320
1995-05-16,23:59:59,582.845,134.156,,320
1995-12-05,23:59:59,581.682,73.209,,320
1996-01-02,23:59:59,581.313,53.870,,320
1996-05-17,23:59:59,582.568,119.641,,320
1996-06-26,23:59:59,581.858,82.431,,320
1997-09-05,23:59:59,582.721,127.660,,320
1997-10-14,23:59:59,582.289,105.020,,320
1997-11-18,23:59:59,582.017,90.766,,320
1998-08-08,23:59:59,582.935,138.874,,320
2000-02-29,23:59:59,581.833,81.122,,320
2000-10-18,23:59:59,582.678,125.405,,320
