Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2003-07-10,23:59:59,340.742,375.916,,320
2004-11-15,23:59:59,339.982,270.364,,320
2004-11-25,23:59:59,340.681,367.331,,320
2007-07-19,23:59:59,340.502,342.468,,320
2008-01-15,23:59:59,342.615,640.808,,320
2008-10-19,23:59:59,341.003,412.487,,320
2010-09-01,23:59:59,340.800,383.966,,320
2011-06-26,23:59:59,342.724,656.402,,320
2011-11-18,23:59:59,342.385,607.853,,320
2012-09-12,23:59:59,339.574,214.048,,320
2012-10-25,23:59:59,341.693,509.614,,320
2012-11-21,23:59:59,342.917,684.075,,320
2014-02-11,23:59:59,345.206,1018.160,,320
2014-10-29,23:59:59,340.955,405.744,,320
2016-10-11,23:59:59,338.780,105.494,,320
2017-01-08,23:59:59,342.404,610.638,,320
2018-01-12,23:59:59,340.891,396.711,,320
2018-01-31,23:59:59,340.837,389.184,,320
2018-02-03,23:59:59,341.268,449.650,,320
2018-05-25,23:59:59,342.178,578.391,,320
2019-01-15,23:59:59,342.914,683.768,,320
2019-03-08,23:59:59,341.820,527.631,,320
2019-06-10,23:59:59,343.754,805.137,,320
2020-05-21,23:59:59,343.951,833.810,,320
2020-06-17,23:59:59,341.441,474.021,,320
2020-09-06,23:59:59,338.805,108.931,,320
2020-10-17,23:59:59,341.145,432.369,,320
2021-02-28,23:59:59,342.997,695.641,,320
2021-04-23,23:59:59,342.423,613.279,,320
2021-08-17,23:59:59,342.640,644.335,,320
2021-08-25,23:59:59,342.966,691.176,,320
2022-02-16,23:59:59,344.694,942.620,,320
2022-07-06,23:59:59,341.106,426.804,,320
2024-10-07,23:59:59,342.414,612.115,,320
2024-10-25,23:59:59,343.528,772.374,,320
2024-11-10,23:59:59,345.258,1025.857,,320
1980-03-15,23:59:59,346.563,2243.244,,320
1980-08-21,23:59:59,344.374,1917.202,,320
1980-09-18,23:59:59,344.302,1906.633,,320
1981-02-10,23:59:59,345.083,2021.878,,320
1981-03-14,23:59:59,346.383,2216.144,,320
1981-05-02,23:59:59,346.148,2180.724,,320
1981-08-13,23:59:59,343.338,1766.053,,320
1982-12-31,23:59:59,342.300,1616.628,,320
1983-04-26,23:59:59,346.329,2207.987,,320
1984-01-01,23:59:59,345.357,2062.445,,320
1986-12-20,23:59:59,343.021,699.080,,320
1987-05-02,23:59:59,345.827,1110.402,,320
1987-08-22,23:59:59,342.646,645.240,,320
1987-08-31,23:59:59,341.860,533.249,,320
1988-10-25,23:59:59,345.927,1125.362,,320
1989-04-16,23:59:59,345.695,1090.805,,320
1989-05-31,23:59:59,345.770,1101.967,,320
1989-09-22,23:59:59,339.371,186.204,,320
1989-12-31,23:59:59,340.425,331.682,,320
1990-01-17,23:59:59,341.025,415.456,,320
1990-01-21,23:59:59,341.265,449.182,,320
1990-06-07,23:59:59,345.669,1086.841,,320
1990-06-30,23:59:59,345.846,1113.267,,320
1990-08-15,23:59:59,344.652,936.427,,320
1990-11-13,23:59:59,343.567,777.921,,320
1991-03-16,23:59:59,345.721,1094.588,,320
1991-07-19,23:59:59,342.355,603.637,,320
1992-06-15,23:59:59,343.268,734.765,,320
1992-10-26,23:59:59,341.651,503.676,,320
1992-12-04,23:59:59,343.654,790.550,,320
1993-07-25,23:59:59,344.175,866.516,,320
1995-05-06,23:59:59,345.310,1033.505,,320
1995-08-25,23:59:59,342.067,562.606,,320
1996-01-05,23:59:59,346.889,1270.003,,320
1996-02-19,23:59:59,345.787,1104.424,,320
1996-05-15,23:59:59,344.728,947.505,,320
1997-02-04,23:59:59,343.636,787.911,,320
1999-03-27,23:59:59,343.347,746.181,,320
1999-11-18,23:59:59,344.726,947.218,,320
2000-08-02,23:59:59,344.791,956.810,,320
2000-08-18,23:59:59,343.701,797.458,,320
2000-09-21,23:59:59,341.716,512.835,,320
2000-10-22,23:59:59,343.431,758.329,,320
2001-06-05,23:59:59,340.753,377.399,,320
2001-12-10,23:59:59,343.278,736.185,,320
2003-08-30,23:59:59,338.382,51.463,,320
2003-12-21,23:59:59,343.074,706.723,,320
2004-06-21,23:59:59,343.649,789.881,,320
2007-07-08,23:59:59,341.177,436.866,,320
2008-04-18,23:59:59,342.188,579.886,,320
2008-05-18,23:59:59,340.987,410.199,,320
2008-12-31,23:59:59,344.518,916.645,,320
2009-04-14,23:59:59,345.404,1047.467,,320
2010-01-25,23:59:59,344.902,973.186,,320
2010-06-20,23:59:59,344.563,923.276,,320
2010-10-09,23:59:59,342.296,595.175,,320
2011-01-20,23:59:59,345.861,1115.536,,320
2012-04-01,23:59:59,343.398,753.529,,320
2013-03-20,23:59:59,343.875,822.718,,320
2013-07-04,23:59:59,341.633,501.070,,320
2014-04-10,23:59:59,342.255,589.437,,320
2014-08-08,23:59:59,342.021,556.026,,320
2015-02-07,23:59:59,342.840,673.056,,320
2015-06-24,23:59:59,342.169,577.162,,320
2016-06-15,23:59:59,341.187,438.298,,320
2017-09-25,23:59:59,340.331,318.618,,320
2017-09-30,23:59:59,340.687,368.199,,320
2018-05-20,23:59:59,341.956,546.891,,320
2018-06-03,23:59:59,341.738,515.893,,320
2019-03-27,23:59:59,341.592,495.313,,320
2019-04-09,23:59:59,341.963,547.805,,320
2019-07-29,23:59:59,340.454,335.749,,320
2019-12-18,23:59:59,344.859,966.900,,320
2021-01-22,23:59:59,343.413,755.702,,320
2021-03-20,23:59:59,342.960,690.298,,320
2021-05-26,23:59:59,342.671,648.843,,320
2021-12-28,23:59:59,345.278,1028.778,,320
2022-09-29,23:59:59,344.576,925.207,,320
2024-11-19,23:59:59,345.756,1099.796,,320
1980-10-12,23:59:59,343.789,1831.562,,320
1981-03-30,23:59:59,346.401,2218.784,,320
1981-04-12,23:59:59,346.113,2175.513,,320
1982-09-18,23:59:59,337.582,963.070,,320
1983-11-08,23:59:59,345.698,2113.276,,320
1983-12-26,23:59:59,345.378,2065.699,,320
1985-01-23,23:59:59,346.825,2282.827,,320
1985-05-25,23:59:59,345.903,1121.761,,320
1985-08-12,23:59:59,345.381,1043.997,,320
1986-03-12,23:59:59,345.833,1111.363,,320
1987-07-31,23:59:59,344.494,913.206,,320
1988-08-06,23:59:59,344.733,948.215,,320
1989-11-17,23:59:59,338.752,101.714,,320
1990-12-20,23:59:59,345.124,1005.908,,320
1991-03-09,23:59:59,345.730,1095.971,,320
1991-07-17,23:59:59,342.549,631.382,,320
1992-03-10,23:59:59,344.866,967.939,,320
1992-03-26,23:59:59,344.914,974.883,,320
1993-09-09,23:59:59,340.927,401.769,,320
1994-10-05,23:59:59,341.548,489.099,,320
1995-01-23,23:59:59,344.976,984.056,,320
1995-06-26,23:59:59,344.285,882.580,,320
1995-10-10,23:59:59,345.430,1051.345,,320
1996-09-29,23:59:59,341.100,426.063,,320
1996-10-24,23:59:59,343.513,770.097,,320
1997-02-09,23:59:59,343.378,750.634,,320
1997-08-02,23:59:59,338.805,108.885,,320
1998-01-20,23:59:59,344.829,962.497,,320
1998-02-02,23:59:59,345.266,1026.974,,320
1998-03-18,23:59:59,345.501,1061.884,,320
1999-07-27,23:59:59,341.715,512.649,,320
2000-07-03,23:59:59,346.045,1142.921,,320
2000-08-31,23:59:59,342.509,625.625,,320
2001-01-02,23:59:59,344.527,918.002,,320
2001-11-01,23:59:59,340.795,383.373,,320
2001-12-28,23:59:59,344.218,872.707,,320
2002-04-01,23:59:59,345.295,1031.302,,320
2002-04-26,23:59:59,344.115,857.721,,320
2004-08-28,23:59:59,341.366,463.459,,320
2004-10-23,23:59:59,338.931,125.982,,320
2008-01-16,23:59:59,342.631,643.037,,320
