Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2010-04-07,23:59:59,356.127,169.293,,320
2010-07-19,23:59:59,356.354,308.371,,320
2010-10-24,23:59:59,357.073,747.833,,320
2010-10-27,23:59:59,357.059,738.976,,320
2011-03-26,23:59:59,356.889,635.407,,320
2011-08-20,23:59:59,356.611,465.398,,320
2012-04-03,23:59:59,356.604,461.272,,320
2013-10-30,23:59:59,356.896,639.381,,320
2013-12-13,23:59:59,356.908,647.019,,320
2014-01-05,23:59:59,356.887,634.184,,320
2014-09-15,23:59:59,356.475,382.271,,320
2014-11-01,23:59:59,356.756,553.947,,320
2015-06-12,23:59:59,356.714,528.178,,320
2016-04-21,23:59:59,356.400,336.506,,320
2016-08-03,23:59:59,356.956,676.096,,320
2017-03-23,23:59:59,357.006,706.571,,320
2018-06-18,23:59:59,356.849,610.503,,320
2019-02-06,23:59:59,356.594,454.935,,320
2019-08-19,23:59:59,356.696,517.148,,320
2020-03-03,23:59:59,356.580,446.584,,320
2020-05-12,23:59:59,356.199,213.888,,320
2020-07-28,23:59:59,356.379,323.705,,320
2021-05-19,23:59:59,356.036,113.711,,320
2021-06-18,23:59:59,356.030,110.532,,320
2021-06-22,23:59:59,356.091,147.794,,320
2022-03-16,23:59:59,356.692,514.671,,320
2023-05-22,23:59:59,357.087,756.328,,320
2023-07-01,23:59:59,356.733,539.829,,320
2023-08-13,23:59:59,356.427,353.040,,320
2023-09-12,23:59:59,356.417,346.917,,320
2024-04-02,23:59:59,356.655,492.244,,320
2024-04-09,23:59:59,356.561,434.979,,320
2024-04-11,23:59:59,356.544,424.495,,320
2024-11-16,23:59:59,357.062,741.017,,320
1981-03-07,23:59:59,356.654,491.767,,320
1981-06-11,23:59:59,356.391,330.746,,320
1981-12-20,23:59:59,356.708,524.589,,320
1982-04-10,23:59:59,356.423,350.684,,320
1982-11-17,23:59:59,356.206,217.564,,320
1982-12-06,23:59:59,356.048,121.174,,320
1983-01-16,23:59:59,356.224,229.096,,320
1984-09-19,23:59:59,356.976,688.183,,320
1984-09-22,23:59:59,356.952,673.672,,320
1984-11-17,23:59:59,356.913,649.765,,320
1985-05-02,23:59:59,356.543,423.643,,320
1986-05-21,23:59:59,357.002,704.147,,320
1986-09-08,23:59:59,357.124,778.459,,320
1987-08-15,23:59:59,356.355,308.753,,320
1987-10-06,23:59:59,356.371,318.605,,320
1987-10-16,23:59:59,356.594,454.709,,320
1988-03-12,23:59:59,356.381,324.868,,320
1988-03-31,23:59:59,356.368,317.076,,320
1988-07-13,23:59:59,356.695,516.799,,320
1988-07-15,23:59:59,356.678,506.103,,320
1989-04-16,23:59:59,356.297,273.465,,320
1989-06-01,23:59:59,356.137,175.943,,320
1989-12-23,23:59:59,356.792,575.989,,320
1990-01-05,23:59:59,356.890,635.559,,320
1990-02-25,23:59:59,356.478,384.210,,320
1990-04-23,23:59:59,356.220,226.190,,320
1990-07-24,23:59:59,356.507,401.549,,320
1990-12-25,23:59:59,356.494,393.605,,320
1991-11-08,23:59:59,356.608,463.335,,320
1992-01-24,23:59:59,356.539,421.101,,320
1993-01-07,23:59:59,356.689,513.132,,320
1993-05-06,23:59:59,356.432,356.180,,320
1994-11-06,23:59:59,356.898,640.826,,320
1994-11-10,23:59:59,357.198,824.131,,320
1995-11-20,23:59:59,357.023,717.278,,320
1996-05-12,23:59:59,356.972,685.890,,320
1996-08-08,23:59:59,357.072,746.763,,320
1996-08-18,23:59:59,356.973,686.344,,320
1997-01-14,23:59:59,356.787,572.856,,320
1997-05-10,23:59:59,356.630,476.933,,320
1997-06-14,23:59:59,356.771,563.079,,320
1997-09-05,23:59:59,356.386,327.922,,320
1998-02-03,23:59:59,356.569,439.888,,320
1998-02-17,23:59:59,356.440,360.688,,320
1998-05-01,23:59:59,356.317,285.919,,320
1999-01-16,23:59:59,356.714,528.406,,320
1999-06-16,23:59:59,356.268,256.052,,320
1999-11-11,23:59:59,356.341,300.351,,320
2000-07-08,23:59:59,356.247,242.767,,320
2001-01-08,23:59:59,356.737,542.230,,320
2001-09-20,23:59:59,356.056,126.067,,320
2002-03-27,23:59:59,356.868,622.043,,320
2005-07-11,23:59:59,356.431,355.341,,320
2005-08-31,23:59:59,356.718,531.002,,320
2005-12-01,23:59:59,356.709,525.124,,320
2006-05-01,23:59:59,357.076,749.665,,320
2006-05-24,23:59:59,356.868,622.273,,320
2006-07-20,23:59:59,356.903,643.810,,320
2007-08-28,23:59:59,356.836,603.021,,320
2007-11-09,23:59:59,356.769,562.086,,320
2007-12-26,23:59:59,356.771,563.158,,320
2008-05-23,23:59:59,356.322,288.515,,320
2008-10-01,23:59:59,356.989,696.581,,320
2008-12-19,23:59:59,356.902,642.899,,320
2010-03-15,23:59:59,356.297,273.311,,320
2010-04-27,23:59:59,355.993,87.800,,320
2010-09-27,23:59:59,357.279,873.315,,320
2011-02-26,23:59:59,357.066,743.173,,320
2011-06-07,23:59:59,356.810,586.829,,320
2012-10-19,23:59:59,356.815,590.193,,320
2012-11-02,23:59:59,356.850,611.349,,320
2013-05-30,23:59:59,356.259,250.479,,320
2013-10-03,23:59:59,356.676,505.259,,320
2014-01-21,23:59:59,356.833,600.730,,320
2014-05-02,23:59:59,356.188,206.877,,320
2014-07-19,23:59:59,356.452,368.400,,320
2015-04-07,23:59:59,356.286,266.757,,320
2015-05-05,23:59:59,356.362,313.056,,320
2015-05-18,23:59:59,356.582,447.402,,320
2016-03-31,23:59:59,356.516,407.355,,320
2016-11-08,23:59:59,357.070,745.924,,320
2017-03-20,23:59:59,357.037,725.553,,320
2018-02-05,23:59:59,356.884,632.182,,320
2019-01-21,23:59:59,356.757,554.788,,320
2019-03-21,23:59:59,356.299,274.742,,320
2020-02-16,23:59:59,356.744,546.549,,320
2020-03-16,23:59:59,356.430,354.437,,320
2020-07-23,23:59:59,356.398,335.462,,320
2020-11-14,23:59:59,356.952,673.569,,320
2021-12-18,23:59:59,357.151,795.294,,320
2022-02-18,23:59:59,356.995,699.942,,320
2022-04-03,23:59:59,356.639,482.641,,320
2022-05-28,23:59:59,356.257,249.309,,320
2022-08-13,23:59:59,356.923,656.151,,320
2022-10-20,23:59:59,357.051,734.274,,320
2023-03-28,23:59:59,357.031,722.017,,320
2023-04-01,23:59:59,356.968,683.386,,320
2023-12-30,23:59:59,356.973,686.568,,320
1980-06-24,23:59:59,356.926,657.634,,320
1980-06-30,23:59:59,356.852,612.511,,320
1980-08-06,23:59:59,356.911,648.334,,320
1980-10-24,23:59:59,356.917,652.036,,320
1981-04-04,23:59:59,356.512,404.755,,320
1981-07-27,23:59:59,356.608,463.537,,320
1981-12-31,23:59:59,356.831,599.568,,320
1983-11-20,23:59:59,357.199,824.669,,320
1984-03-29,23:59:59,357.010,708.806,,320
1984-08-18,23:59:59,356.895,638.922,,320
