Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
1988-11-30,23:59:59,278.061,513.715,,320
1989-06-19,23:59:59,277.521,409.593,,320
1989-08-10,23:59:59,277.351,376.763,,320
1989-09-21,23:59:59,276.478,208.236,,320
1989-12-08,23:59:59,277.416,389.285,,320
1990-01-20,23:59:59,277.746,453.037,,320
1992-03-11,23:59:59,276.823,274.762,,320
1992-06-11,23:59:59,276.273,168.614,,320
1992-07-26,23:59:59,276.720,254.884,,320
1992-12-01,23:59:59,277.669,438.077,,320
1993-11-01,23:59:59,277.477,401.024,,320
1994-03-02,23:59:59,277.242,355.783,,320
1994-09-03,23:59:59,277.123,332.795,,320
1994-10-06,23:59:59,276.982,305.431,,320
1995-10-09,23:59:59,278.400,579.122,,320
1997-02-15,23:59:59,277.028,314.483,,320
1997-09-21,23:59:59,276.844,278.797,,320
1997-12-04,23:59:59,278.327,565.075,,320
1997-12-24,23:59:59,278.570,612.070,,320
1998-05-17,23:59:59,277.261,359.317,,320
1998-08-11,23:59:59,277.711,446.240,,320
1999-11-21,23:59:59,280.571,998.147,,320
2001-06-24,23:59:59,277.375,381.434,,320
2001-06-26,23:59:59,277.335,373.712,,320
2001-07-17,23:59:59,276.779,266.269,,320
2002-08-25,23:59:59,277.341,374.772,,320
2004-08-08,23:59:59,276.687,248.611,,320
2005-04-04,23:59:59,277.096,327.624,,320
2006-05-21,23:59:59,276.829,275.922,,320
2006-10-20,23:59:59,277.777,458.980,,320
2006-11-20,23:59:59,278.205,541.562,,320
2008-04-03,23:59:59,276.950,299.405,,320
2008-04-26,23:59:59,276.480,208.695,,320
2008-05-07,23:59:59,276.746,259.937,,320
2008-11-17,23:59:59,277.468,399.268,,320
2009-05-27,23:59:59,277.843,471.755,,320
2009-05-28,23:59:59,277.773,458.209,,320
2009-07-10,23:59:59,276.556,223.385,,320
2009-08-15,23:59:59,277.417,389.521,,320
2009-09-25,23:59:59,277.263,359.683,,320
2009-11-02,23:59:59,276.801,270.515,,320
2010-03-23,23:59:59,276.911,291.825,,320
2010-12-26,23:59:59,278.558,609.655,,320
2011-04-04,23:59:59,277.126,333.396,,320
2011-06-14,23:59:59,277.193,346.271,,320
2011-11-17,23:59:59,277.426,391.258,,320
2012-05-09,23:59:59,276.525,217.247,,320
2012-08-26,23:59:59,276.565,225.028,,320
2012-09-14,23:59:59,277.749,453.579,,320
2013-01-22,23:59:59,278.291,558.160,,320
2013-01-24,23:59:59,278.088,519.039,,320
2013-11-19,23:59:59,277.492,403.916,,320
2014-11-12,23:59:59,277.486,402.779,,320
2014-12-03,23:59:59,277.745,452.707,,320
2015-04-06,23:59:59,276.591,229.969,,320
2015-04-27,23:59:59,277.624,429.431,,320
2015-06-21,23:59:59,277.689,441.882,,320
2015-10-21,23:59:59,277.593,423.470,,320
2017-01-31,23:59:59,277.720,448.037,,320
2018-03-24,23:59:59,277.387,383.707,,320
2018-07-08,23:59:59,277.076,323.648,,320
2018-08-08,23:59:59,277.184,344.551,,320
2019-03-30,23:59:59,278.276,555.286,,320
2019-03-31,23:59:59,278.188,538.282,,320
2020-01-15,23:59:59,277.405,387.206,,320
2021-05-24,23:59:59,277.329,372.534,,320
2022-01-16,23:59:59,276.926,294.658,,320
2022-04-10,23:59:59,276.426,198.140,,320
2022-09-30,23:59:59,277.232,353.775,,320
2023-10-06,23:59:59,277.909,484.531,,320
