Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
1993-12-30,23:59:59,176.852,136.514,,320
1995-01-05,23:59:59,178.860,416.378,,320
1995-03-15,23:59:59,177.345,205.304,,320
1995-07-15,23:59:59,176.949,150.031,,320
1995-09-08,23:59:59,177.767,264.002,,320
1996-01-25,23:59:59,178.574,376.449,,320
1996-05-16,23:59:59,178.155,318.065,,320
1996-07-26,23:59:59,177.624,244.085,,320
1996-08-19,23:59:59,177.089,169.512,,320
1996-10-25,23:59:59,179.217,466.079,,320
1996-12-10,23:59:59,178.207,325.390,,320
1997-03-04,23:59:59,177.739,260.126,,320
1997-07-04,23:59:59,176.801,129.504,,320
1998-08-15,23:59:59,178.532,370.701,,320
1999-03-24,23:59:59,178.058,304.602,,320
1999-08-16,23:59:59,176.950,150.160,,320
2000-07-06,23:59:59,178.799,407.800,,320
2001-08-23,23:59:59,176.869,138.918,,320
2001-12-31,23:59:59,178.094,309.592,,320
2002-02-23,23:59:59,176.916,145.537,,320
2002-05-10,23:59:59,178.334,343.085,,320
2003-06-06,23:59:59,177.981,293.855,,320
2003-07-15,23:59:59,178.211,325.938,,320
2004-06-09,23:59:59,178.306,339.158,,320
2004-12-29,23:59:59,177.435,217.767,,320
2005-07-04,23:59:59,177.279,196.056,,320
2005-10-01,23:59:59,176.973,153.471,,320
2006-02-14,23:59:59,177.392,211.775,,320
2006-08-30,23:59:59,177.420,215.694,,320
2006-12-30,23:59:59,178.209,325.694,,320
2007-08-14,23:59:59,178.339,343.817,,320
2008-04-02,23:59:59,177.009,158.443,,320
2008-04-24,23:59:59,176.793,128.362,,320
2009-02-17,23:59:59,177.761,263.279,,320
2009-04-10,23:59:59,177.475,223.331,,320
2009-04-18,23:59:59,177.856,276.473,,320
2009-10-08,23:59:59,178.321,341.283,,320
2009-10-11,23:59:59,178.121,313.441,,320
2010-10-07,23:59:59,178.224,327.758,,320
2011-01-26,23:59:59,178.299,338.139,,320
2011-12-06,23:59:59,177.813,270.472,,320
2012-01-08,23:59:59,176.613,103.238,,320
2012-11-07,23:59:59,179.049,442.749,,320
2012-11-20,23:59:59,178.356,346.134,,320
2012-12-13,23:59:59,177.785,266.510,,320
2013-05-05,23:59:59,177.753,262.155,,320
2015-04-22,23:59:59,177.496,226.310,,320
2015-06-10,23:59:59,178.708,395.233,,320
2015-09-12,23:59:59,177.471,222.809,,320
2015-12-17,23:59:59,178.026,300.091,,320
2015-12-21,23:59:59,177.826,272.214,,320
2017-09-03,23:59:59,177.343,205.000,,320
2018-02-15,23:59:59,176.957,151.136,,320
2018-10-10,23:59:59,177.292,197.900,,320
2019-05-11,23:59:59,178.441,357.906,,320
2019-11-23,23:59:59,179.488,503.827,,320
2020-06-29,23:59:59,177.112,172.768,,320
2020-07-22,23:59:59,177.212,186.720,,320
2021-03-03,23:59:59,176.950,150.257,,320
2021-03-31,23:59:59,176.768,124.786,,320
2022-03-07,23:59:59,176.798,129.060,,320
2022-12-26,23:59:59,177.350,205.966,,320
2023-01-25,23:59:59,176.677,112.234,,320
2024-01-13,23:59:59,177.295,198.285,,320
2024-07-13,23:59:59,177.010,158.537,,320
1980-01-24,23:59:59,178.520,368.977,,320
1980-02-03,23:59:59,179.503,506.011,,320
