Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
1989-11-19,23:59:59,519.780,20.437,,320
1989-12-08,23:59:59,519.501,3.092,,320
1990-07-07,23:59:59,519.768,19.702,,320
1991-08-14,23:59:59,519.831,23.616,,320
1992-01-12,23:59:59,519.792,21.207,,320
1992-03-27,23:59:59,519.771,19.865,,320
1992-05-15,23:59:59,519.777,20.235,,320
1992-08-06,23:59:59,519.853,24.969,,320
1992-10-20,23:59:59,519.908,28.391,,320
1993-04-25,23:59:59,519.854,25.032,,320
1994-01-21,23:59:59,520.154,43.723,,320
1994-03-21,23:59:59,520.200,46.529,,320
1994-08-26,23:59:59,519.819,22.847,,320
1995-10-01,23:59:59,520.255,49.947,,320
1996-01-03,23:59:59,520.444,61.701,,320
1996-03-22,23:59:59,519.869,25.983,,320
1997-03-22,23:59:59,519.817,22.714,,320
1998-02-10,23:59:59,519.920,29.120,,320
1998-09-15,23:59:59,519.904,28.149,,320
1999-02-23,23:59:59,519.727,17.142,,320
1999-03-12,23:59:59,519.851,24.840,,320
1999-04-07,23:59:59,519.798,21.536,,320
2000-11-09,23:59:59,519.830,23.525,,320
2003-01-21,23:59:59,519.818,22.820,,320
2003-10-13,23:59:59,519.843,24.355,,320
2004-05-08,23:59:59,520.133,42.363,,320
2004-08-30,23:59:59,519.818,22.820,,320
2004-11-04,23:59:59,519.841,24.244,,320
2005-02-04,23:59:59,519.857,25.218,,320
2005-03-14,23:59:59,519.856,25.159,,320
2005-04-21,23:59:59,519.801,21.723,,320
2005-12-22,23:59:59,519.858,25.275,,320
2006-01-05,23:59:59,519.874,26.303,,320
2006-03-05,23:59:59,519.826,23.295,,320
2006-04-28,23:59:59,520.024,35.600,,320
2007-08-30,23:59:59,519.842,24.325,,320
2007-09-09,23:59:59,519.829,23.490,,320
2007-12-16,23:59:59,519.810,22.284,,320
2008-09-09,23:59:59,519.818,22.772,,320
2009-01-13,23:59:59,519.857,25.209,,320
2009-02-07,23:59:59,519.855,25.099,,320
2009-11-21,23:59:59,520.019,35.271,,320
2010-02-07,23:59:59,519.810,22.280,,320
2010-03-20,23:59:59,519.811,22.344,,320
2010-04-28,23:59:59,520.172,44.793,,320
2011-01-07,23:59:59,520.904,90.363,,320
2011-04-11,23:59:59,519.793,21.252,,320
2012-10-29,23:59:59,519.848,24.665,,320
2013-09-03,23:59:59,519.707,15.914,,320
2013-11-12,23:59:59,519.835,23.835,,320
2013-12-17,23:59:59,519.774,20.066,,320
2015-09-07,23:59:59,519.790,21.050,,320
2015-10-16,23:59:59,519.858,25.266,,320
2016-02-02,23:59:59,519.816,22.653,,320
2017-08-02,23:59:59,519.883,26.872,,320
2017-09-25,23:59:59,520.227,48.231,,320
2017-12-26,23:59:59,519.825,23.229,,320
2018-01-17,23:59:59,519.803,21.892,,320
2018-09-24,23:59:59,519.818,22.802,,320
2018-09-27,23:59:59,519.795,21.375,,320
2019-05-01,23:59:59,520.166,44.473,,320
2019-07-20,23:59:59,519.841,24.245,,320
2020-07-07,23:59:59,519.791,21.136,,320
2020-07-30,23:59:59,519.883,26.823,,320
2021-03-27,23:59:59,519.833,23.750,,320
2021-03-28,23:59:59,519.838,24.019,,320
2022-01-31,23:59:59,519.837,23.983,,320
2023-01-01,23:59:59,519.817,22.734,,320
2023-01-18,23:59:59,519.848,24.665,,320
2023-10-02,23:59:59,520.009,34.657,,320
2024-03-17,23:59:59,519.831,23.629,,320
2024-03-25,23:59:59,519.791,21.138,,320
1980-12-06,23:59:59,519.668,13.450,,320
1981-02-21,23:59:59,519.525,4.607,,320
1982-05-17,23:59:59,519.743,18.165,,320
1982-09-24,23:59:59,519.761,19.263,,320
1983-02-13,23:59:59,519.778,20.336,,320
1984-01-23,23:59:59,519.732,17.463,,320
1985-10-09,23:59:59,519.795,21.366,,320
1986-08-04,23:59:59,519.806,22.069,,320
1987-04-11,23:59:59,519.780,20.436,,320
1988-07-29,23:59:59,519.763,19.373,,320
1989-05-13,23:59:59,519.794,21.333,,320
1990-07-19,23:59:59,519.803,21.878,,320
1991-08-31,23:59:59,519.800,21.713,,320
1991-10-10,23:59:59,519.765,19.485,,320
1992-01-02,23:59:59,519.779,20.391,,320
1992-04-29,23:59:59,519.771,19.889,,320
1994-09-29,23:59:59,519.840,24.184,,320
1995-11-12,23:59:59,519.913,28.741,,320
1996-03-13,23:59:59,519.853,24.985,,320
1996-03-17,23:59:59,519.825,23.219,,320
1997-06-05,23:59:59,519.877,26.463,,320
1997-08-15,23:59:59,519.878,26.525,,320
1997-08-18,23:59:59,519.943,30.575,,320
1997-09-07,23:59:59,519.831,23.596,,320
1998-11-18,23:59:59,519.756,18.939,,320
1998-12-17,23:59:59,519.744,18.227,,320
2000-07-23,23:59:59,519.764,19.472,,320
2000-12-29,23:59:59,521.138,104.906,,320
2001-12-19,23:59:59,520.095,40.006,,320
2002-05-27,23:59:59,519.850,24.764,,320
2002-11-28,23:59:59,519.849,24.705,,320
2005-06-15,23:59:59,519.837,23.967,,320
2005-10-26,23:59:59,519.840,24.195,,320
2006-01-21,23:59:59,519.838,24.064,,320
2006-05-11,23:59:59,519.864,25.694,,320
2006-12-12,23:59:59,519.869,25.996,,320
2007-01-05,23:59:59,519.869,25.964,,320
2008-01-20,23:59:59,519.862,25.543,,320
2008-02-10,23:59:59,519.852,24.914,,320
2009-03-16,23:59:59,519.874,26.286,,320
2010-10-28,23:59:59,519.904,28.123,,320
2010-12-09,23:59:59,519.985,33.173,,320
2011-03-25,23:59:59,519.806,22.086,,320
2011-07-28,23:59:59,519.801,21.770,,320
2011-10-12,23:59:59,519.845,24.479,,320
2011-11-08,23:59:59,519.806,22.070,,320
2012-01-19,23:59:59,519.804,21.942,,320
2012-06-17,23:59:59,519.804,21.952,,320
2013-04-18,23:59:59,519.913,28.717,,320
2014-04-30,23:59:59,519.807,22.133,,320
2015-09-06,23:59:59,519.796,21.426,,320
2015-10-07,23:59:59,519.831,23.587,,320
2016-10-26,23:59:59,519.845,24.489,,320
2018-07-22,23:59:59,519.812,22.444,,320
2018-09-05,23:59:59,519.824,23.201,,320
2019-01-07,23:59:59,520.100,40.322,,320
2019-09-10,23:59:59,519.826,23.313,,320
2020-02-17,23:59:59,519.801,21.727,,320
2020-03-30,23:59:59,519.845,24.478,,320
2023-11-27,23:59:59,519.819,22.852,,320
2024-02-10,23:59:59,519.804,21.930,,320
2024-08-18,23:59:59,519.802,21.786,,320
1980-05-08,23:59:59,520.207,46.980,,320
1980-05-22,23:59:59,519.993,33.683,,320
1980-06-03,23:59:59,519.811,22.363,,320
1980-07-15,23:59:59,520.095,40.024,,320
1981-01-21,23:59:59,519.835,23.886,,320
1982-12-01,23:59:59,520.207,46.967,,320
1983-08-07,23:59:59,519.760,19.200,,320
1983-11-02,23:59:59,519.753,18.746,,320
1984-12-11,23:59:59,519.734,17.566,,320
1985-01-16,23:59:59,520.231,48.463,,320
1985-05-04,23:59:59,519.729,17.297,,320
1985-10-04,23:59:59,519.782,20.549,,320
1986-03-31,23:59:59,519.803,21.870,,320
1986-04-13,23:59:59,519.782,20.573,,320
1986-07-17,23:59:59,519.791,21.132,,320
1986-08-27,23:59:59,519.797,21.527,,320
1987-07-22,23:59:59,519.787,20.875,,320
1988-04-17,23:59:59,519.797,21.510,,320
1988-06-30,23:59:59,519.784,20.717,,320
1988-07-16,23:59:59,519.776,20.162,,320
1989-04-19,23:59:59,519.799,21.599,,320
1989-12-17,23:59:59,521.044,99.014,,320
1990-03-26,23:59:59,519.795,21.386,,320
1991-09-13,23:59:59,520.189,45.902,,320
1994-02-12,23:59:59,519.897,27.734,,320
1994-12-08,23:59:59,519.946,30.770,,320
1995-01-17,23:59:59,519.816,22.664,,320
1995-01-21,23:59:59,519.845,24.486,,320
1996-01-29,23:59:59,519.969,32.181,,320
1997-12-04,23:59:59,520.065,38.171,,320
1999-10-15,23:59:59,519.728,17.224,,320
1999-11-03,23:59:59,520.855,87.288,,320
2000-04-06,23:59:59,519.836,23.947,,320
2001-08-19,23:59:59,519.847,24.590,,320
2002-12-09,23:59:59,519.909,28.437,,320
2003-02-27,23:59:59,519.842,24.311,,320
2003-03-01,23:59:59,519.833,23.733,,320
2004-10-04,23:59:59,519.844,24.433,,320
2004-12-26,23:59:59,519.852,24.911,,320
2005-05-14,23:59:59,519.807,22.118,,320
2005-06-13,23:59:59,519.837,24.008,,320
2005-07-19,23:59:59,519.839,24.101,,320
2006-01-02,23:59:59,519.861,25.447,,320
2006-01-25,23:59:59,519.849,24.728,,320
2006-02-21,23:59:59,519.818,22.818,,320
2006-09-01,23:59:59,519.905,28.205,,320
2007-01-18,23:59:59,519.851,24.872,,320
2007-02-12,23:59:59,519.876,26.435,,320
2007-05-27,23:59:59,519.905,28.217,,320
2007-06-03,23:59:59,519.805,22.019,,320
2007-08-02,23:59:59,519.847,24.608,,320
2008-01-24,23:59:59,519.963,31.802,,320
2009-03-08,23:59:59,519.923,29.310,,320
2009-03-28,23:59:59,519.833,23.718,,320
2009-12-13,23:59:59,520.598,71.327,,320
2010-07-29,23:59:59,519.815,22.612,,320
2010-10-26,23:59:59,519.973,32.420,,320
2011-08-10,23:59:59,519.786,20.805,,320
2012-07-12,23:59:59,519.765,19.496,,320
2013-04-12,23:59:59,519.847,24.612,,320
2013-08-25,23:59:59,519.716,16.454,,320
2014-11-06,23:59:59,519.804,21.954,,320
2014-11-13,23:59:59,519.730,17.320,,320
2015-07-05,23:59:59,519.819,22.871,,320
2016-01-02,23:59:59,519.828,23.415,,320
2016-09-05,23:59:59,519.833,23.752,,320
2016-09-18,23:59:59,519.769,19.730,,320
2017-06-19,23:59:59,519.920,29.128,,320
2017-10-03,23:59:59,519.926,29.489,,320
2018-06-24,23:59:59,519.816,22.704,,320
2019-02-15,23:59:59,519.844,24.434,,320
2019-11-17,23:59:59,520.508,65.736,,320
2020-04-30,23:59:59,519.899,27.868,,320
2020-07-17,23:59:59,519.814,22.574,,320
2021-04-11,23:59:59,519.865,25.701,,320
2021-12-15,23:59:59,520.043,36.821,,320
2022-01-13,23:59:59,519.796,21.459,,320
2022-02-11,23:59:59,520.233,48.588,,320
2022-02-12,23:59:59,520.091,39.777,,320
2022-09-07,23:59:59,519.906,28.286,,320
2023-05-30,23:59:59,519.913,28.739,,320
2024-07-23,23:59:59,519.798,21.572,,320
2024-09-08,23:59:59,519.945,30.672,,320
2024-10-13,23:59:59,520.047,37.059,,320
1980-11-24,23:59:59,520.097,40.131,,320
1980-12-19,23:59:59,520.305,53.104,,320
1981-02-24,23:59:59,519.507,3.465,,320
1982-07-01,23:59:59,519.746,18.319,,320
1982-09-29,23:59:59,519.729,17.296,,320
1982-11-12,23:59:59,519.880,26.669,,320
1982-12-17,23:59:59,519.776,20.175,,320
1983-01-31,23:59:59,519.752,18.669,,320
1983-10-31,23:59:59,519.828,23.454,,320
1985-05-15,23:59:59,519.709,16.047,,320
1985-08-24,23:59:59,519.734,17.589,,320
1985-11-10,23:59:59,519.788,20.924,,320
1986-04-21,23:59:59,519.801,21.736,,320
1986-08-30,23:59:59,519.806,22.087,,320
1987-08-20,23:59:59,519.795,21.359,,320
1988-02-18,23:59:59,519.730,17.339,,320
1989-02-07,23:59:59,519.790,21.043,,320
1989-05-23,23:59:59,519.779,20.384,,320
1990-12-14,23:59:59,520.952,93.343,,320
1991-01-12,23:59:59,519.805,22.013,,320
1991-12-20,23:59:59,519.784,20.698,,320
1992-08-19,23:59:59,519.836,23.934,,320
1992-11-03,23:59:59,519.947,30.839,,320
1993-01-26,23:59:59,520.161,44.147,,320
1993-01-27,23:59:59,520.131,42.250,,320
1994-06-21,23:59:59,519.795,21.362,,320
1995-01-10,23:59:59,519.836,23.912,,320
1995-01-24,23:59:59,519.960,31.632,,320
1995-02-08,23:59:59,519.839,24.086,,320
1995-08-27,23:59:59,519.886,27.026,,320
1996-04-08,23:59:59,519.862,25.516,,320
1996-04-16,23:59:59,520.531,67.151,,320
1996-05-18,23:59:59,519.904,28.181,,320
1997-08-29,23:59:59,519.827,23.340,,320
1997-09-01,23:59:59,519.880,26.631,,320
2000-06-24,23:59:59,519.923,29.318,,320
2000-09-14,23:59:59,519.768,19.712,,320
2001-02-28,23:59:59,519.801,21.729,,320
2001-11-11,23:59:59,519.856,25.171,,320
2001-12-24,23:59:59,519.843,24.332,,320
2002-03-04,23:59:59,519.849,24.740,,320
2002-07-27,23:59:59,519.818,22.784,,320
2002-11-16,23:59:59,519.849,24.716,,320
2003-01-17,23:59:59,519.832,23.643,,320
2003-11-14,23:59:59,519.843,24.373,,320
2003-12-27,23:59:59,519.785,20.766,,320
2004-06-29,23:59:59,519.938,30.291,,320
2005-04-05,23:59:59,519.886,27.028,,320
2005-05-30,23:59:59,519.812,22.431,,320
2005-12-07,23:59:59,519.893,27.440,,320
2006-03-26,23:59:59,519.822,23.072,,320
2006-04-05,23:59:59,519.890,27.262,,320
2007-06-08,23:59:59,519.859,25.379,,320
2007-10-02,23:59:59,519.902,28.039,,320
2007-10-22,23:59:59,519.880,26.629,,320
2008-10-22,23:59:59,519.827,23.354,,320
2011-02-25,23:59:59,519.862,25.551,,320
2011-03-16,23:59:59,519.789,21.025,,320
2011-11-02,23:59:59,520.078,38.994,,320
2012-07-18,23:59:59,519.899,27.849,,320
2012-09-25,23:59:59,519.811,22.368,,320
2013-05-15,23:59:59,519.809,22.229,,320
2013-05-30,23:59:59,519.800,21.702,,320
2013-11-29,23:59:59,519.828,23.434,,320
2013-12-30,23:59:59,519.842,24.319,,320
2014-06-08,23:59:59,519.836,23.917,,320
2014-08-25,23:59:59,519.809,22.248,,320
2015-02-01,23:59:59,519.833,23.742,,320
2015-06-28,23:59:59,519.781,20.511,,320
2016-02-09,23:59:59,519.799,21.592,,320
2016-07-13,23:59:59,519.637,11.526,,320
2016-08-12,23:59:59,519.788,20.948,,320
2016-11-15,23:59:59,519.929,29.694,,320
2018-11-24,23:59:59,519.854,25.065,,320
2019-12-23,23:59:59,519.909,28.464,,320
2020-08-02,23:59:59,519.901,27.964,,320
2021-07-08,23:59:59,519.866,25.797,,320
2022-05-19,23:59:59,519.846,24.542,,320
2022-06-05,23:59:59,519.793,21.229,,320
2022-08-23,23:59:59,520.331,54.690,,320
2023-08-15,23:59:59,519.798,21.583,,320
2023-12-21,23:59:59,519.806,22.027,,320
1980-05-11,23:59:59,519.868,25.941,,320
1980-06-08,23:59:59,519.697,15.262,,320
1980-07-25,23:59:59,519.655,12.643,,320
1981-03-25,23:59:59,520.278,51.384,,320
1983-12-31,23:59:59,519.732,17.441,,320
1985-12-07,23:59:59,519.818,22.825,,320
1986-01-29,23:59:59,519.788,20.943,,320
1986-02-09,23:59:59,519.790,21.070,,320
1987-11-05,23:59:59,520.011,34.820,,320
1988-12-05,23:59:59,519.779,20.398,,320
1989-02-18,23:59:59,519.813,22.504,,320
1989-03-27,23:59:59,519.798,21.579,,320
1989-05-11,23:59:59,519.798,21.572,,320
1989-05-27,23:59:59,519.775,20.105,,320
1989-09-12,23:59:59,519.752,18.674,,320
1991-01-03,23:59:59,519.834,23.806,,320
1991-06-06,23:59:59,519.736,17.722,,320
1991-09-26,23:59:59,519.791,21.093,,320
1992-02-02,23:59:59,519.773,19.986,,320
1992-05-28,23:59:59,519.754,18.802,,320
1993-03-31,23:59:59,519.895,27.586,,320
1993-11-20,23:59:59,519.859,25.371,,320
1993-12-16,23:59:59,519.884,26.906,,320
1994-01-28,23:59:59,520.636,73.656,,320
1994-08-30,23:59:59,519.836,23.911,,320
1996-01-05,23:59:59,520.182,45.434,,320
1996-05-03,23:59:59,519.936,30.139,,320
1997-10-16,23:59:59,519.869,25.973,,320
1997-12-05,23:59:59,520.026,35.717,,320
1999-08-12,23:59:59,519.739,17.903,,320
2000-02-15,23:59:59,519.732,17.458,,320
2002-05-20,23:59:59,519.849,24.703,,320
2003-09-01,23:59:59,519.833,23.747,,320
2004-03-24,23:59:59,519.921,29.194,,320
2004-05-10,23:59:59,520.037,36.410,,320
2004-06-25,23:59:59,519.846,24.545,,320
2004-08-29,23:59:59,519.848,24.663,,320
2005-01-26,23:59:59,519.863,25.619,,320
